Latitude,Longitude,normalized_km,normalized_corr,normalized_wind_capacity_factor,Mean Correlation,min_distance_to_line_km,avg_capacity_factor
-17.25,132.75,0.7294200848656294,0.9027827469703293,0.39481347236993386,-0.0480014182627201,191.3,0.26864475
-17.25,133.0,0.7367751060820368,0.9052590191546576,0.35141142252778185,-0.0467793659301519,186.1,0.24171585
-17.25,133.25,0.7387553041018388,0.910481519977755,0.33634760445115436,-0.0442020364454947,184.7,0.23236947
-17.25,133.5,0.7352192362093353,0.9144362971386172,0.3429184725899186,-0.0422503347364476,187.2,0.23644638
-17.25,133.75,0.7264497878359264,0.9196541505720424,0.3470009623399519,-0.0396752987611329,193.4,0.23897937
-17.25,134.0,0.7128712871287128,0.9213576912546385,0.3470518929303218,-0.0388345931723181,203.0,0.23901097
-17.25,134.25,0.6951909476661953,0.9201247775484322,0.3730249306432539,-0.0394430420658041,215.5,0.255126
-17.25,134.5,0.673974540311174,0.9161588126907795,0.40348097240074204,-0.0414002649574762,230.5,0.27402252
-17.25,134.75,0.64992927864215,0.9183935021677903,0.43780013167233806,-0.0402974348626143,247.5,0.29531592
-17.25,135.0,0.6373408769448374,0.9190402253403256,0.4354441083494671,-0.0399782738404437,256.4,0.29385412
-17.25,135.25,0.6236209335219236,0.9087254459582015,0.37961560691352586,-0.0450686674908779,266.1,0.2592152
-17.25,135.5,0.6066478076379066,0.8980050716305162,0.3527785220646032,-0.05035922421403,278.1,0.24256407
-17.25,135.75,0.5869872701555869,0.8952013357117505,0.3300247167122102,-0.0517428814877002,292.0,0.22844642
-17.25,136.0,0.5650636492220651,0.897626715703036,0.3291298855801415,-0.0505459446992192,307.5,0.22789122
-17.25,136.25,0.575954738330976,0.8990023972614228,0.35128690045778244,-0.0498670391782763,299.8,0.24163859
-17.25,136.5,0.6067892503536068,0.892027684117493,0.36353241951755505,-0.0533090939412691,278.0,0.24923635
-17.25,136.75,0.6363507779349363,0.8850615789435198,0.3199892306944317,-0.0567469006293408,257.1,0.22221988
-17.25,137.0,0.6642149929278642,0.8802195609754258,0.26359422314427794,-0.0591364599797608,237.4,0.18722947
-17.25,137.25,0.6902404526166903,0.8806083476729097,0.24009778209173485,-0.0589445918589869,219.0,0.17265105
-17.25,137.5,0.7135785007072135,0.8802216484208673,0.22037104282488698,-0.0591354298153116,202.5,0.16041155
-17.25,137.75,0.7338048090523338,0.8783821341931396,0.18938961012281716,-0.0600432390081031,188.2,0.14118905
-17.25,138.0,0.7499292786421499,0.8799229452642684,0.18897467086678135,-0.0592828412717651,176.8,0.1409316
-17.25,138.25,0.7612446958981612,0.8836612310760096,0.20573173766590278,-0.0574379790934645,168.8,0.15132856
-17.25,138.5,0.767043847241867,0.8864505306521514,0.21633065139828594,-0.0560614462248936,164.7,0.15790468
-17.25,138.75,0.7667609618104667,0.888831462913939,0.22623558748505293,-0.0548864446064856,164.9,0.16405022
-17.25,139.0,0.7611032531824611,0.8860802160405997,0.2740192475920089,-0.0562441982816727,168.9,0.1936977
-17.25,141.0,0.9319660537482319,0.9201619361373293,0.39609556939611895,-0.039424704121969,48.1,0.26944023
-17.25,141.25,0.9267326732673268,0.9303883126838982,0.3004130590146837,-0.0343779376996237,51.8,0.2100738
-17.25,141.5,0.9055162659123055,0.956411896020994,0.25646326356692367,-0.0215351731117282,66.8,0.18280505
-17.25,141.75,0.8919377652050919,0.9865116100850732,0.2577127714621822,-0.0066808182413556,76.4,0.18358031
-17.25,142.0,0.8875530410183876,0.9937370073929807,0.25946475153635584,0.0031150496276538,79.5,0.18466733
-17.25,142.25,0.8749646393210749,0.9701283947690253,0.2669549651831231,0.0147660144563165,88.4,0.18931465
-17.25,142.5,0.8558698727015559,0.9497937935319769,0.27535417704706505,0.0248012387870057,101.9,0.19452596
-17.25,142.75,0.8507779349363508,0.924214249009373,0.2881929730155452,0.0374248680664182,105.5,0.20249182
-17.25,143.0,0.8513437057991513,0.9121240456246554,0.29448211117973166,0.0433914420727108,105.1,0.20639393
-17.25,143.25,0.845968882602546,0.9080519989364079,0.3029893732581798,0.0454010168622647,108.9,0.21167228
-17.25,143.5,0.8448373408769448,0.9090964397327737,0.30030644323769096,0.0448855802638544,109.7,0.21000765
-17.25,143.75,0.8823196605374823,0.9141624242255927,0.29697806468791627,0.0423854923472737,83.2,0.20794255
-17.25,144.0,0.9196605374823197,0.9344423554508531,0.2921788235820792,0.0323772479325444,56.8,0.20496485
-17.25,144.25,0.9565770862800566,0.9556468237858421,0.30949727120182535,0.0219127399702778,30.7,0.21571012
-17.25,144.5,0.9895332390381896,0.9580354958883566,0.331731197717835,0.0207339187029338,7.4,0.22950521
-17.25,144.75,0.9835926449787836,0.9636599796287096,0.2688556110058955,0.0179582086990454,11.6,0.19049391
-17.25,145.0,0.9997171145685997,0.9775382085224769,0.21956711312626334,0.0111092354323426,0.2,0.15991275
-17.25,145.25,0.9886845827439887,0.9876072896727444,0.1817975352953101,0.0061400950509345,8.0,0.13647853
-17.25,145.5,0.9987270155586987,0.9806553569776836,0.11102114734493464,0.0095709075519282,0.9,0.09256516
-17.25,145.75,0.9756718528995757,0.976642300475549,0.05755483247799007,0.0115513703985405,17.2,0.059391864
-17.5,122.25,0.43932107496463935,0.9545170931219426,0.2874041613212782,0.0224702675319609,396.4,0.2020024
-17.5,122.5,0.4166902404526167,0.952930645595349,0.28467437838110415,0.0232531870804017,412.4,0.2003087
-17.5,122.75,0.3926449787835927,0.9407749636602484,0.3454504965605234,0.0292520750688709,429.4,0.23801738
-17.5,123.0,0.36718528995756716,0.9311320045900741,0.4110533196831185,0.0340109221371156,447.4,0.2787208
-17.5,123.25,0.3407355021216407,0.9262658193099551,0.4302700116515974,0.0364124081732283,466.1,0.29064384
-17.5,123.5,0.3132956152758133,0.9329106157485402,0.42660465310705886,0.0331331689043768,485.5,0.28836966
-17.5,123.75,0.28741159830268737,0.9351032937532386,0.3979993742048763,0.0320510716748512,503.8,0.27062145
-17.5,124.0,0.3244695898161244,0.9313235447175067,0.375457511024434,0.0339163961552826,477.6,0.2566353
-17.5,124.25,0.36152758132956153,0.9448139701250927,0.3612496975633558,0.0272588057898073,451.4,0.24782003
-17.5,124.5,0.39858557284299856,0.9633898528970855,0.34095061772858837,0.0180915175511819,425.2,0.23522542
-17.5,124.75,0.4353606789250354,0.9850585727574377,0.3373162204701576,0.0073978992095882,399.2,0.23297045
-17.5,125.0,0.4721357850070722,0.9974782655506845,0.3514580336883355,0.0012687205822051,373.2,0.24174477
-17.5,125.25,0.5087694483734088,0.9967390229761852,0.34978859018165687,0.0016335403779521,347.3,0.24070896
-17.5,125.5,0.5452616690240453,0.9995403007708611,0.3033844237963307,0.0002510962004418,321.5,0.21191739
-17.5,125.75,0.5813295615275813,0.9946837544672753,0.25052876993137624,0.0026478253548876,296.0,0.17912298
-17.5,126.0,0.6172560113154173,0.9890539337867061,0.1980810926594704,-0.0054261691646561,270.6,0.1465817
-17.5,126.25,0.652899575671853,0.9624891462021253,0.23210840030751628,-0.0185360206734566,245.4,0.16769402
-17.5,126.5,0.6878359264497879,0.9542978339427606,0.27729669555141373,-0.0225784730002661,220.7,0.1957312
-17.5,126.75,0.7222065063649221,0.9544054363603267,0.29024473441278226,-0.0225253706853393,196.4,0.20376484
-17.5,127.0,0.7554455445544555,0.9549150087363696,0.2922761074565959,-0.0222738942464015,172.9,0.20502521
-17.5,127.25,0.7872701555869872,0.9561750339434073,0.3102941576510845,-0.0216520656957679,150.4,0.21620455
-17.5,127.5,0.8168316831683169,0.9712533032562977,0.31071080533831624,-0.0142108666621858,129.5,0.21646306
-17.5,127.75,0.842998585572843,0.9976042372571837,0.2925796763393861,-0.0012065529341011,111.0,0.20521356
-17.5,128.0,0.8639321074964639,0.9971085698034619,0.24597696123799448,0.0014511672264364,96.2,0.1762988
-17.5,128.25,0.8765205091937766,0.9876326154195733,0.19550747000097166,-0.0061275966720478,87.3,0.14498489
-17.5,128.5,0.8786421499292787,0.9625542615589275,0.1943652870428249,-0.0185038859290736,85.8,0.14427622
-17.5,128.75,0.8697312588401698,0.9526313843578201,0.2610526577466164,-0.0234008739525008,92.1,0.18565255
-17.5,129.0,0.8516265912305516,0.9458234317045955,0.3747048020271381,-0.0267606316045636,104.9,0.25616828
-17.5,129.25,0.8272984441301273,0.9367304400128107,0.4566247870331723,-0.0312480671043019,122.1,0.30699572
-17.5,129.5,0.7988684582743989,0.931313094511862,0.4637925907021675,-0.0339215533824504,142.2,0.311443
-17.5,129.75,0.7676096181046677,0.9276802694422336,0.46369185773070803,-0.0357143701730473,164.3,0.3113805
-17.5,130.0,0.7347949080622348,0.9319641180568125,0.44809380032528595,-0.0336002701056367,187.5,0.30170265
-17.5,130.25,0.7008486562942009,0.9440072219086076,0.4116231781906212,-0.027656939947268,211.5,0.27907437
-17.5,130.5,0.6664780763790665,0.9552325563985384,0.3657536218314246,-0.0221171829350558,235.8,0.2506145
-17.5,130.75,0.6339462517680339,0.9484487457957937,0.3407022988659843,-0.0254650263681209,258.8,0.23507135
-17.5,131.0,0.6005657708628006,0.9341235003418235,0.3455325173752046,-0.0325346044752569,282.4,0.23806827
-17.5,131.25,0.577086280056577,0.9225047222543771,0.3779269677318059,-0.038268527810994,299.0,0.25816748
-17.5,131.5,0.6029702970297031,0.9175329140313115,0.42625835732709433,-0.0407221392817085,280.7,0.2881548
-17.5,131.75,0.6265912305516266,0.9145808783172744,0.47325048192023506,-0.0421789832235801,264.0,0.31731117
-17.5,132.0,0.6478076379066477,0.9040921163269467,0.4832998932639881,-0.0473552381349561,249.0,0.32354635
-17.5,132.25,0.6660537482319661,0.9028040218317785,0.4464658749201239,-0.0479909190154146,236.1,0.3006926
-17.5,132.5,0.6807637906647808,0.9025540371031873,0.40078935516879455,-0.0481142876913682,225.7,0.2723525
-17.5,132.75,0.6916548797736917,0.9041192563772504,0.3755218834225154,-0.0473418443885055,218.0,0.25667524
-17.5,133.0,0.698019801980198,0.904058684077417,0.35588972032791133,-0.0473717371122412,213.5,0.24449442
-17.5,133.25,0.6997171145685996,0.9079181247730044,0.3519777352346891,-0.0454670844111768,212.3,0.24206722
-17.5,133.5,0.6966053748231966,0.9130106045010322,0.3988001610347904,-0.0429539209675221,214.5,0.2711183
-17.5,133.75,0.6953323903818953,0.9154301977590475,0.40851098065623614,-0.0417598399599748,215.4,0.2771434
-17.5,134.0,0.6961810466760961,0.9197192377023242,0.4192370274572389,-0.0396431779466746,214.8,0.2837984
-17.5,134.25,0.6961810466760961,0.918341538529591,0.4336831993047032,-0.0403230791700826,214.8,0.29276156
-17.5,134.5,0.6932107496463932,0.9202806873677666,0.4551857077442647,-0.03936609981382,216.9,0.30610284
-17.5,134.75,0.6857142857142857,0.9210079776345037,0.46304861726815655,-0.0390071785399208,222.2,0.3109814
-17.5,135.0,0.6741159830268741,0.9246585260148121,0.48131013502534375,-0.0372056152095475,230.4,0.3223118
-17.5,135.25,0.6588401697312589,0.9223738078294722,0.4574835315855452,-0.0383331347146027,241.2,0.30752853
-17.5,135.5,0.6403111739745403,0.91161318549449,0.4247898478932453,-0.0436435540245535,254.3,0.28724366
-17.5,135.75,0.618953323903819,0.903114281559781,0.42027610820443745,-0.0478378043349255,269.4,0.2844431
-17.5,136.0,0.5953323903818952,0.8980477052225082,0.4002620785029872,-0.0503381843296145,286.1,0.27202535
-17.5,136.25,0.5963224893917963,0.8953911035126606,0.38441323629181956,-0.0516492301576016,285.4,0.2621919
-17.5,136.5,0.6287128712871287,0.8908273896105399,0.37168220042688793,-0.0539014451017248,262.5,0.2542929
-17.5,136.75,0.6601131541725601,0.8872665786995036,0.35118257333390135,-0.055658722555797,240.3,0.24157386
-17.5,137.0,0.6902404526166903,0.8842417670421954,0.3110224489760986,-0.0571514817786269,219.0,0.21665642
-17.5,137.25,0.7185289957567185,0.8829007794429689,0.2949885482084035,-0.0578132656624629,199.0,0.20670815
-17.5,137.5,0.7444130127298445,0.8838170577670728,0.2639025788578719,-0.0573610778656854,180.7,0.18742079
-17.5,137.75,0.7671852899575672,0.8846959313132808,0.23102488423194753,-0.0569273495082078,164.6,0.16702175
-17.5,138.0,0.7857142857142857,0.8864864489287783,0.23543342646400084,-0.0560437203811792,151.5,0.16975704
-17.5,138.25,0.799009900990099,0.889834825795787,0.24295324754573944,-0.0543912801581124,142.1,0.17442273
-17.5,138.5,0.805940594059406,0.8953976930460084,0.24174121231586385,-0.0516459781909361,137.2,0.17367072
-17.5,138.75,0.8057991513437057,0.896849305580258,0.24354127022265573,-0.0509296003651494,137.3,0.17478757
-17.5,139.0,0.7992927864214993,0.8988733963380484,0.24944070878413524,-0.0499307017595995,141.9,0.17844789
-17.5,139.25,0.7874115983026874,0.894252128035907,0.3028963443443776,-0.0522113200792643,150.3,0.21161456
-17.5,139.5,0.77001414427157,0.8939981415319032,0.3749430959444225,-0.0523366636507922,162.6,0.25631613
-17.5,140.75,0.9462517680339463,0.9171775179278124,0.42721678722802364,-0.0408975289824108,38.0,0.28874946
-17.5,141.0,0.9701555869872701,0.9233439141580642,0.3498674681276284,-0.0378543825365514,21.1,0.2407579
-17.5,141.25,0.9598302687411598,0.9281781502087857,0.3028427221690103,-0.035468663600096,28.4,0.21158129
-17.5,141.5,0.9294200848656294,0.9492410246853573,0.2767584269037607,-0.0250740328936704,49.9,0.19539723
-17.5,141.75,0.930975954738331,0.9738821341317949,0.279571165460591,-0.0129135258756356,48.8,0.1971424
-17.5,142.0,0.9256011315417256,0.9952302880588769,0.27890882602665085,-0.0023781083768144,52.6,0.19673145
-17.5,142.25,0.9082036775106082,0.983229778546709,0.2770345158319368,0.008300418022,64.9,0.19556853
-17.5,142.5,0.8898161244695898,0.9602646881558479,0.2804795351040238,0.0196338015076305,77.9,0.197706
-17.5,142.75,0.8893917963224894,0.9380964141497329,0.2881572571331845,0.0305739522429316,78.2,0.20246966
-17.5,143.0,0.8900990099009901,0.9227640439470769,0.30290038978051137,0.0381405512979697,77.7,0.21161707
-17.5,143.25,0.8844413012729845,0.9221333477857299,0.3072009946189865,0.0384518029123899,81.7,0.21428539
-17.5,143.5,0.8753889674681754,0.9261713307970251,0.31286557224284883,0.0364590387126164,88.1,0.21779999
-17.5,143.75,0.8722772277227723,0.9345941576762136,0.3242987000343952,0.0323023327981077,90.3,0.2248937
-17.5,144.0,0.9057991513437058,0.9494475814584942,0.3622940647768965,0.0249720961243535,66.6,0.24846801
-17.5,144.25,0.9397454031117397,0.9711828895497341,0.36482252682963057,0.0142456161678724,42.6,0.2500368
-17.5,144.5,0.9688826025459689,0.9843093359496731,0.3862889648067719,0.0077676512079224,22.0,0.2633557
-17.5,144.75,0.979066478076379,0.9950997775198949,0.38547754057507166,0.0024425159607614,14.8,0.26285225
-17.5,145.0,0.9736916548797737,0.9974794881017467,0.32375556396956123,-0.0012681172473267,18.6,0.22455671
-17.5,145.25,0.9844413012729845,0.993978770956494,0.2518199087490795,0.0029957381365377,11.0,0.17992407
-17.5,145.5,0.9991513437057992,0.9793187109996386,0.14143687979656364,0.0102305488246548,0.6,0.11143667
-17.5,145.75,0.9717114568599717,0.967561359168052,0.027956440909872933,0.01603285897519,20.0,0.041027475
-17.5,146.0,0.9953323903818954,0.9889602189121786,0.05019447249593555,0.0054724179097406,3.3,0.054825112
-17.75,122.25,0.4705799151343706,0.9532726802325292,0.30892895995276426,0.0230843913281292,374.3,0.21535751
-17.75,122.5,0.44667609618104664,0.9586674633302118,0.2667961294337258,0.0204220397054173,391.2,0.1892161
-17.75,122.75,0.4214992927864215,0.9519832241085097,0.3272990759118225,0.0237207441790295,409.0,0.22675529
-17.75,123.0,0.3949080622347949,0.9413246274423469,0.429363624433043,0.0289808133266065,427.8,0.29008147
-17.75,123.25,0.3673267326732673,0.9372742823222756,0.45993696772113624,0.0309796782870156,447.3,0.30905077
-17.75,123.5,0.33875530410183874,0.9386639372990256,0.4230591748571947,0.0302938768163412,467.5,0.28616986
-17.75,123.75,0.3097595473833098,0.9436689135484508,0.3810772181534894,0.0278238967637575,488.0,0.26012206
-17.75,124.0,0.31697312588401705,0.9488769539903823,0.3769496483840685,0.0252537035473367,482.9,0.2575611
-17.75,124.25,0.35346534653465345,0.9588620731396371,0.4138487966379595,0.0203259988206333,457.1,0.28045526
-17.75,124.5,0.38995756718528995,0.9730598788099404,0.40640820808225203,0.0133193128648036,431.3,0.27583873
-17.75,124.75,0.42616690240452615,0.9887874813456589,0.41657493707388554,0.0055576647365731,405.7,0.2821467
-17.75,125.0,0.4622347949080623,0.9959181452563617,0.4393727425882122,0.0020386475138366,380.2,0.29629165
-17.75,125.25,0.498019801980198,0.9984218543297354,0.43501690384682645,-0.000803054943459,354.9,0.29358906
-17.75,125.5,0.5335219236209334,0.9975685870280345,0.38231695897983525,-0.0012241464950853,329.8,0.26089126
-17.75,125.75,0.5687411598302687,0.9857243378869516,0.3105441043585074,-0.0070693408892977,304.9,0.21635963
-17.75,126.0,0.6033946251768034,0.9628555241947072,0.27615830015299386,-0.0183552113572312,280.4,0.19502488
-17.75,126.25,0.6374823196605375,0.9502750500040331,0.28180115168957187,-0.0245637363840138,256.3,0.198526
-17.75,126.5,0.6708628005657709,0.9569206866275588,0.27195752571855397,-0.0212840824798193,232.7,0.1924185
-17.75,126.75,0.7031117397454031,0.9642132589049095,0.29018361770433837,-0.0176851626929073,209.9,0.20372692
-17.75,127.0,0.733946251768034,0.9631135736091189,0.32347966844869036,-0.0182278627197125,188.1,0.22438553
-17.75,127.25,0.7628005657708627,0.9642848011465871,0.3411480382353735,-0.0176498562496687,167.7,0.23534791
-17.75,127.5,0.788967468175389,0.9799735678488547,0.34435220094338215,-0.009907373793595,149.2,0.23733594
-17.75,127.75,0.8113154172560113,0.9917263395588937,0.3131510253080518,0.0041073239552566,133.4,0.2179771
-17.75,128.0,0.8281471004243282,0.9824175814818455,0.2649509270384447,0.0087012412125616,121.5,0.18807124
-17.75,128.25,0.8380480905233381,0.9974850123557841,0.22896137334091946,-0.0012653910011673,114.5,0.16574144
-17.75,128.5,0.8397454031117397,0.9723041941091666,0.26267299191504917,-0.0136922469296093,113.3,0.18665789
-17.75,128.75,0.8328147100424328,0.9627882159648139,0.37162672476484576,-0.0183884282951198,118.2,0.25425848
-17.75,129.0,0.8182461103253182,0.9546362086416438,0.4676267293550458,-0.0224114834452934,128.5,0.3138219
-17.75,129.25,0.7978783592644979,0.9506444533470587,0.4716119191132871,-0.0243814340426719,142.9,0.31629452
-17.75,129.5,0.7731258840169731,0.9411530130175811,0.4727596302969075,-0.0290655058775363,160.4,0.31700662
-17.75,129.75,0.7451202263083452,0.9383368438057074,0.4621461143129815,-0.0304552990416552,180.2,0.31042144
-17.75,130.0,0.7148514851485148,0.9377289992565697,0.4409206618381221,-0.0307552732746227,201.6,0.29725206
-17.75,130.25,0.6830268741159831,0.9453005450446019,0.3840850885639933,-0.0270186787072036,224.1,0.2619883
-17.75,130.5,0.65007072135785,0.9579226307088774,0.34910529828965303,-0.0207896182163884,247.4,0.24028501
-17.75,130.75,0.6162659123055163,0.9527238729580761,0.3560260885953543,-0.0233552303797166,271.3,0.24457903
-17.75,131.0,0.582036775106082,0.9382208718232102,0.38977695273516466,-0.0305125317774668,295.5,0.26551983
-17.75,131.25,0.5492220650636492,0.9269176720061388,0.4117470555696031,-0.0360907157062597,318.7,0.27915123
-17.75,131.5,0.5727015558698727,0.9219195462865256,0.43316328823376904,-0.038557314989157,302.1,0.29243898
-17.75,131.75,0.5946251768033946,0.9124419864552513,0.47076869549715655,-0.0432345367308395,286.6,0.31577134
-17.75,132.0,0.62008486562942,0.9079783325614396,0.49155427529088447,-0.045437371575584,268.6,0.3286678
-17.75,132.25,0.6458274398868458,0.902512071213089,0.4603760506557715,-0.0481349980616609,250.4,0.3093232
-17.75,132.5,0.6693069306930692,0.9039936595983171,0.41565373807920775,-0.0474038270080373,233.8,0.28157514
-17.75,132.75,0.69009900990099,0.9032686363610234,0.38121041131767197,-0.0477616294919114,219.1,0.2602047
-17.75,133.0,0.7074964639321075,0.9004758085967449,0.37072254561302564,-0.049139903538439,206.8,0.25369748
-17.75,133.25,0.7212164073550212,0.9077765151410753,0.3929579710356507,-0.0455369694513224,197.1,0.2674935
-17.75,133.5,0.7302687411598303,0.9093446129922806,0.4260822922102586,-0.0447631055566792,190.7,0.28804556
-17.75,133.75,0.7343705799151343,0.9144851564257022,0.4442367267894657,-0.0422262224413099,187.8,0.29930952
-17.75,134.0,0.7352192362093353,0.9162450911307511,0.44395348179099714,-0.0413576861289108,187.2,0.29913378
-17.75,134.25,0.7353606789250353,0.9280337237379265,0.44958464830288586,-0.0355399387639149,187.1,0.30262765
-17.75,134.5,0.7318246110325318,0.9286313593455484,0.45602623977539786,-0.0352450026930975,189.6,0.30662435
-17.75,134.75,0.7233380480905234,0.9290394515434386,0.4486958611491048,-0.0350436072142439,195.6,0.3020762
-17.75,135.0,0.7103253182461102,0.9246869419816099,0.4595191273555224,-0.037191591792119,204.8,0.30879152
-17.75,135.25,0.6932107496463932,0.9197512316298907,0.449144759504479,-0.0396273887882541,216.9,0.30235472
-17.75,135.5,0.6727015558698727,0.9111182940847375,0.44482921395167707,-0.0438877853354261,231.4,0.29967713
-17.75,135.75,0.6495049504950494,0.900427665106049,0.43050417954637094,-0.0491636625845872,247.8,0.29078913
-17.75,136.0,0.624045261669024,0.8949231475982747,0.4396522967306064,-0.0518801686708771,265.8,0.2964651
-17.75,136.25,0.6138613861386139,0.8892776606604451,0.41569150085554846,-0.054666243854583,273.0,0.28159857
-17.75,136.5,0.6478076379066477,0.8933347254548136,0.42793640745885453,-0.0526640627023187,249.0,0.28919595
-17.75,136.75,0.6810466760961811,0.8919788459329,0.4075157066636659,-0.0533331958222247,225.5,0.27652588
-17.75,137.0,0.7131541725601132,0.8954168652226377,0.3908976997169848,-0.0516365166287869,202.8,0.2662152
-17.75,137.25,0.7438472418670439,0.897352616796362,0.3650353715690055,-0.0506812138390073,181.1,0.25016886
-17.75,137.5,0.7725601131541726,0.9015188969745546,0.31733469931325675,-0.0486251343651452,160.8,0.22057287
-17.75,137.75,0.7984441301272984,0.9042006668160275,0.29858205593905945,-0.0473016679421388,142.5,0.20893775
-17.75,138.0,0.8202263083451202,0.9040738968529561,0.294618753440857,-0.0473642295337326,127.1,0.20647871
-17.75,138.25,0.8363507779349364,0.9028907147325085,0.2965260556983834,-0.0479481356484549,115.7,0.2076621
-17.75,138.5,0.8448373408769448,0.9057768456098693,0.28632938080899445,-0.0465238160631131,109.7,0.20133555
-17.75,138.75,0.8445544554455445,0.9063206867179547,0.26350968803462915,-0.0462554278387133,109.9,0.18717702
-17.75,139.0,0.8370579915134371,0.9060220659650924,0.2545058043482481,-0.0464027986285232,115.2,0.18159054
-17.75,139.25,0.8227722772277228,0.9010970662614095,0.2827949106582514,-0.0488333098679071,125.3,0.19914258
-17.75,139.5,0.8022630834512022,0.8979428856912817,0.35127408722381287,-0.0503899132766361,139.8,0.24163064
-17.75,139.75,0.8052333804809053,0.8987834090626795,0.364443658036015,-0.0499751109164208,137.7,0.24980173
-17.75,140.0,0.8427157001414427,0.8999670763629569,0.39329272684640476,-0.0493909653630994,111.2,0.2677012
-17.75,140.25,0.88005657708628,0.8988763244059598,0.4416454395970918,-0.0499292567438845,84.8,0.29770175
-17.75,140.5,0.9175388967468175,0.9019264222448908,0.44346000305177385,-0.048424018667789,58.3,0.2988276
-17.75,140.75,0.9545968882602546,0.9073440929158507,0.3831239187262403,-0.045750371916663,32.1,0.26139194
-17.75,141.0,0.9902404526166902,0.915978615376539,0.3221338920672675,-0.0414891932059877,6.9,0.22355054
-17.75,141.25,0.9794908062234795,0.9224256965369529,0.2867519274190348,-0.0383075273858074,14.5,0.20159772
-17.75,141.5,0.9657708628005658,0.9415241158115846,0.28955049889075907,-0.0288823648488947,24.2,0.2033341
-17.75,141.75,0.9700141442715701,0.9612562834840597,0.2984877215259471,-0.0191444444040479,21.2,0.20887922
-17.75,142.0,0.9615275813295615,0.9812527431128732,0.29836100750648886,-0.009276094596966,27.2,0.2088006
-17.75,142.25,0.9425742574257425,0.9923066893101354,0.301505036659855,0.003820918538397,40.6,0.21075132
-17.75,142.5,0.9223479490806223,0.9740968473550272,0.29593988650814196,0.0128075638586389,54.9,0.20729841
-17.75,142.75,0.9274398868458275,0.9447666350420357,0.29815931592171385,0.027282165882865,51.3,0.20867546
-17.75,143.0,0.9287128712871288,0.9308709918032573,0.3029215517631556,0.0341397332132882,50.4,0.2116302
-17.75,143.25,0.922065063649222,0.9256252168738446,0.3086789971280659,0.0367285485822884,55.1,0.21520242
-17.75,143.5,0.9134370579915134,0.9336821051760913,0.31425001396803676,0.0327524351302556,61.2,0.21865897
-17.75,143.75,0.9031117397454032,0.9472995308622609,0.35035799740544743,0.0260321695113643,68.5,0.24106225
-17.75,144.0,0.8865629420084866,0.9561184409679618,0.3877917879200189,0.0216799946036189,80.2,0.26428813
-17.75,144.25,0.9147100424328147,0.9690313301716584,0.3935585007183034,0.0153074211557395,60.3,0.2678661
-17.75,144.5,0.9332390381895332,0.9886876131795123,0.4399988987388041,0.0056069501609142,47.2,0.29668015
-17.75,144.75,0.9422913719943423,0.9967149935374804,0.4272209616023609,-0.0016453990224926,40.8,0.28875205
-17.75,145.0,0.9782178217821782,0.9978712992672446,0.3314605725460309,-0.0010747565369196,15.4,0.2293373
-17.75,145.25,0.9896746817538897,0.9908298972161311,0.24707765832917536,0.0045497225990402,7.3,0.17698173
-17.75,145.5,0.9923620933521924,0.9671351343764366,0.09948319279396874,0.0162432029769877,5.4,0.08540641
-17.75,145.75,0.9876944837340877,0.9597881452167344,0.0039611202191088156,0.0198689777592551,8.7,0.026139524
-17.75,146.0,0.9991513437057992,0.9785721965742374,0.03689064477937225,0.0105989573140894,0.6,0.046570722
-18.0,122.5,0.4756718528995757,0.9393401895840453,0.31579079326492965,0.0299601430339472,370.7,0.21961495
-18.0,122.75,0.4490806223479491,0.9424542819314714,0.3603795580972513,0.0284233233575443,389.5,0.24728015
-18.0,123.0,0.42135785007072135,0.9395497307343511,0.46594660009475475,0.0298567334600236,409.1,0.31277946
-18.0,123.25,0.3926449787835927,0.9392136788119987,0.502197962814422,0.0300225767135132,429.4,0.3352717
-18.0,123.5,0.3635077793493635,0.9410248821041376,0.4673847606989625,0.0291287391047392,450.0,0.31367177
-18.0,123.75,0.3338048090523338,0.9502776600360718,0.42983627965240623,0.0245624483205444,471.0,0.29037473
-18.0,124.0,0.30735502121640734,0.9587228140565209,0.4271960604118162,0.0203947238535398,489.7,0.2887366
-18.0,124.25,0.3432814710042432,0.9631940014261903,0.45475634352671596,0.0181881712019232,464.3,0.30583644
-18.0,124.5,0.37906647807637905,0.9743785641632524,0.44991991986645374,0.0126685352474894,439.0,0.30283567
-18.0,124.75,0.4144271570014144,0.9867655916555019,0.466574625849297,0.006555477104571,414.0,0.31316912
-18.0,125.0,0.4496463932107496,0.9968102455475748,0.48229377234505105,-0.001598391693551,389.1,0.3229221
-18.0,125.25,0.4845827439886846,0.9904200416277856,0.4835628788472367,-0.0047519883196357,364.4,0.32370952
-18.0,125.5,0.5189533239038189,0.9868576399378197,0.432274243203581,-0.0065100508308248,340.1,0.29188737
-18.0,125.75,0.5528995756718529,0.9714421273649152,0.3712873755305931,-0.0141176810488104,316.1,0.25404793
-18.0,126.0,0.5862800565770863,0.9537198840298878,0.3608105340423434,-0.0228636940852517,292.5,0.24754755
-18.0,126.25,0.6186704384724186,0.9531899072370473,0.33631145340235696,-0.0231252402028379,269.6,0.23234704
-18.0,126.5,0.6502121640735502,0.9651519308533455,0.303964194428225,-0.0172219235339157,247.3,0.21227711
