Longitude,Latitude,avg_wind_speed
115.5,-26.25,8.216934
115.75,-26.25,8.123258
116.0,-26.25,8.061213
116.25,-26.25,8.001667
116.5,-26.25,7.8916926
116.75,-26.25,7.8208222
117.0,-26.25,7.896614
117.25,-26.25,7.9659214
117.5,-26.25,7.990916
117.75,-26.25,7.909071
118.0,-26.25,7.8200164
118.25,-26.25,7.843338
118.5,-26.25,7.9100957
118.75,-26.25,7.86254
119.0,-26.25,7.9215446
119.25,-26.25,7.944642
119.5,-26.25,7.885132
119.75,-26.25,7.7971687
120.0,-26.25,7.8361373
120.25,-26.25,7.8811665
120.5,-26.25,7.874012
120.75,-26.25,7.8215213
121.0,-26.25,7.797115
121.25,-26.25,7.7874713
121.5,-26.25,7.8139653
121.75,-26.25,7.788776
122.0,-26.25,7.765443
122.25,-26.25,7.8485875
122.5,-26.25,7.9474
122.75,-26.25,7.9826264
123.0,-26.25,7.97732
123.25,-26.25,8.080123
123.5,-26.25,8.068215
123.75,-26.25,7.9677086
124.0,-26.25,7.8529253
124.25,-26.25,7.792612
124.5,-26.25,7.930829
124.75,-26.25,8.127489
125.0,-26.25,8.186233
125.25,-26.25,8.224039
125.5,-26.25,8.217423
125.75,-26.25,8.124406
126.0,-26.25,7.652922
126.25,-26.25,7.1682935
126.5,-26.25,7.17508
126.75,-26.25,7.196302
127.0,-26.25,7.1267953
127.25,-26.25,7.086568
127.5,-26.25,7.2691374
127.75,-26.25,7.3186865
128.0,-26.25,7.3552823
128.25,-26.25,7.239248
128.5,-26.25,7.026076
128.75,-26.25,6.979064
129.0,-26.25,7.483295
129.25,-26.25,7.4096847
129.5,-26.25,7.0900226
129.75,-26.25,6.896378
130.0,-26.25,6.8493533
130.25,-26.25,6.818688
130.5,-26.25,7.1501074
130.75,-26.25,7.3852305
131.0,-26.25,7.1482244
131.25,-26.25,6.853762
131.5,-26.25,6.6363134
131.75,-26.25,6.457453
132.0,-26.25,6.6036644
132.25,-26.25,7.2277536
132.5,-26.25,7.556034
132.75,-26.25,7.5540943
133.0,-26.25,7.460679
133.25,-26.25,7.4343953
133.5,-26.25,7.441151
133.75,-26.25,7.4032807
134.0,-26.25,7.2344832
134.25,-26.25,7.062695
134.5,-26.25,6.9263644
134.75,-26.25,6.916839
135.0,-26.25,6.941681
135.25,-26.25,6.9092336
135.5,-26.25,6.84507
135.75,-26.25,6.794939
136.0,-26.25,6.809947
136.25,-26.25,6.8780975
136.5,-26.25,6.966859
136.75,-26.25,6.92254
137.0,-26.25,6.8506045
137.25,-26.25,6.8321323
137.5,-26.25,6.830917
137.75,-26.25,6.8648515
138.0,-26.25,6.914001
138.25,-26.25,6.914727
138.5,-26.25,6.9179983
138.75,-26.25,6.8781085
139.0,-26.25,6.85929
139.25,-26.25,6.871944
139.5,-26.25,6.9183655
139.75,-26.25,6.9341955
140.0,-26.25,6.935147
140.25,-26.25,7.01356
140.5,-26.25,7.1104183
140.75,-26.25,7.170853
141.0,-26.25,6.9944468
141.25,-26.25,6.83922
141.5,-26.25,6.752655
141.75,-26.25,6.6606145
142.0,-26.25,6.6584616
142.25,-26.25,6.754245
142.5,-26.25,6.941393
142.75,-26.25,6.9257874
143.0,-26.25,6.7524667
143.25,-26.25,6.621244
143.5,-26.25,6.64396
143.75,-26.25,6.897841
144.0,-26.25,7.188985
144.25,-26.25,7.158141
144.5,-26.25,7.1685386
144.75,-26.25,7.097178
145.0,-26.25,6.859158
145.25,-26.25,6.45772
145.5,-26.25,6.253152
145.75,-26.25,6.1601233
146.0,-26.25,6.076823
146.25,-26.25,6.1627893
146.5,-26.25,6.2720213
146.75,-26.25,6.2971435
147.0,-26.25,6.238837
147.25,-26.25,6.1130667
147.5,-26.25,5.8177357
147.75,-26.25,5.633713
148.0,-26.25,5.683355
148.25,-26.25,5.8673058
148.5,-26.25,5.9695945
148.75,-26.25,5.9753165
149.0,-26.25,5.9663935
149.25,-26.25,5.946817
149.5,-26.25,5.924195
149.75,-26.25,5.91651
150.0,-26.25,5.9298244
150.25,-26.25,5.7572412
150.5,-26.25,5.7598605
150.75,-26.25,5.7755094
151.0,-26.25,5.832218
151.25,-26.25,5.793585
151.5,-26.25,5.6282544
151.75,-26.25,5.4305835
152.0,-26.25,5.180358
152.25,-26.25,4.8796444
152.5,-26.25,4.6690984
152.75,-26.25,4.681317
153.0,-26.25,5.1731987
113.5,-26.5,9.820387
114.0,-26.5,8.384807
114.25,-26.5,7.8015523
114.5,-26.5,7.6518817
114.75,-26.5,7.8927503
115.0,-26.5,8.126707
115.25,-26.5,8.301099
115.5,-26.5,8.163478
115.75,-26.5,8.127005
116.0,-26.5,8.036546
116.25,-26.5,7.9497237
116.5,-26.5,7.9187174
116.75,-26.5,7.9213305
117.0,-26.5,8.055029
117.25,-26.5,8.077586
117.5,-26.5,8.061295
117.75,-26.5,7.93964
118.0,-26.5,7.8068194
118.25,-26.5,7.789464
118.5,-26.5,7.9151325
118.75,-26.5,7.9483557
119.0,-26.5,7.972571
119.25,-26.5,7.9259577
119.5,-26.5,7.802923
119.75,-26.5,7.713612
120.0,-26.5,7.6849866
120.25,-26.5,7.7153554
120.5,-26.5,7.775778
120.75,-26.5,7.839109
121.0,-26.5,7.817516
121.25,-26.5,7.8231606
121.5,-26.5,7.864184
121.75,-26.5,7.8540387
122.0,-26.5,7.883939
122.25,-26.5,7.927697
122.5,-26.5,7.9700503
122.75,-26.5,7.9634495
123.0,-26.5,7.9563007
123.25,-26.5,8.028431
123.5,-26.5,8.013905
123.75,-26.5,7.9463296
124.0,-26.5,7.8333993
124.25,-26.5,7.8624296
124.5,-26.5,8.056096
124.75,-26.5,8.177269
125.0,-26.5,8.188258
125.25,-26.5,8.161134
125.5,-26.5,8.101004
125.75,-26.5,7.9637623
126.0,-26.5,7.6163077
126.25,-26.5,7.2468305
126.5,-26.5,7.2148585
126.75,-26.5,7.054874
127.0,-26.5,6.8588104
127.25,-26.5,6.7329288
127.5,-26.5,6.8421655
127.75,-26.5,6.950032
128.0,-26.5,7.188295
128.25,-26.5,7.0582433
128.5,-26.5,6.801454
128.75,-26.5,6.7284603
129.0,-26.5,6.9963655
129.25,-26.5,7.0532126
129.5,-26.5,6.9237533
129.75,-26.5,6.961093
130.0,-26.5,6.9209313
130.25,-26.5,6.8354177
130.5,-26.5,6.8337946
130.75,-26.5,6.926816
131.0,-26.5,6.9296727
131.25,-26.5,6.7454424
131.5,-26.5,6.772803
131.75,-26.5,6.7985697
132.0,-26.5,6.9724345
132.25,-26.5,7.2756743
132.5,-26.5,7.48841
132.75,-26.5,7.445077
133.0,-26.5,7.3426933
133.25,-26.5,7.3407736
133.5,-26.5,7.290492
133.75,-26.5,7.1634746
134.0,-26.5,7.0929337
134.25,-26.5,7.0152087
134.5,-26.5,7.0531893
134.75,-26.5,7.0070324
135.0,-26.5,6.889985
135.25,-26.5,6.9144707
135.5,-26.5,6.831826
135.75,-26.5,6.754854
136.0,-26.5,6.7205834
136.25,-26.5,6.795552
136.5,-26.5,6.8666277
136.75,-26.5,6.8399634
137.0,-26.5,6.807941
137.25,-26.5,6.7590337
137.5,-26.5,6.773877
137.75,-26.5,6.805102
138.0,-26.5,6.867849
138.25,-26.5,6.897276
138.5,-26.5,6.883722
138.75,-26.5,6.8616214
139.0,-26.5,6.823182
139.25,-26.5,6.84319
139.5,-26.5,6.883201
139.75,-26.5,6.876636
140.0,-26.5,6.862473
140.25,-26.5,6.8849173
140.5,-26.5,6.948274
140.75,-26.5,6.969198
141.0,-26.5,6.9381886
141.25,-26.5,6.9328427
141.5,-26.5,6.8320975
141.75,-26.5,6.725962
142.0,-26.5,6.6653576
142.25,-26.5,6.728157
142.5,-26.5,6.876463
142.75,-26.5,6.8947906
143.0,-26.5,6.7748375
143.25,-26.5,6.624107
143.5,-26.5,6.699735
143.75,-26.5,6.976424
144.0,-26.5,7.2281556
144.25,-26.5,7.1217217
144.5,-26.5,7.1325393
144.75,-26.5,7.1087766
145.0,-26.5,6.8443627
145.25,-26.5,6.4357786
145.5,-26.5,6.269211
145.75,-26.5,6.192023
146.0,-26.5,6.1431317
146.25,-26.5,6.1817393
146.5,-26.5,6.3063927
146.75,-26.5,6.3447666
147.0,-26.5,6.278904
147.25,-26.5,6.14136
147.5,-26.5,5.9345107
147.75,-26.5,5.820127
148.0,-26.5,5.827225
148.25,-26.5,5.966162
148.5,-26.5,6.044452
148.75,-26.5,6.0386643
149.0,-26.5,6.094279
149.25,-26.5,6.045857
149.5,-26.5,6.0043917
149.75,-26.5,5.984093
150.0,-26.5,5.9367948
150.25,-26.5,5.7287455
150.5,-26.5,5.7205553
150.75,-26.5,5.8191414
151.0,-26.5,5.878578
151.25,-26.5,6.003745
151.5,-26.5,5.886774
151.75,-26.5,5.540761
152.0,-26.5,5.2695813
152.25,-26.5,4.985316
152.5,-26.5,4.6486144
152.75,-26.5,4.4534483
153.0,-26.5,4.9704404
113.75,-26.75,9.340576
114.0,-26.75,8.075249
114.25,-26.75,7.5983744
114.5,-26.75,7.3895206
114.75,-26.75,7.556659
115.0,-26.75,7.8387103
115.25,-26.75,8.078421
115.5,-26.75,8.142586
115.75,-26.75,8.1543045
116.0,-26.75,8.020827
116.25,-26.75,7.9482403
116.5,-26.75,7.9109225
116.75,-26.75,8.025207
117.0,-26.75,8.127188
117.25,-26.75,8.102012
117.5,-26.75,8.0636635
117.75,-26.75,7.9186015
118.0,-26.75,7.7997494
118.25,-26.75,7.755617
118.5,-26.75,7.836574
118.75,-26.75,7.8551636
119.0,-26.75,7.8253603
119.25,-26.75,7.721496
119.5,-26.75,7.5805397
119.75,-26.75,7.667072
120.0,-26.75,7.7025023
120.25,-26.75,7.709284
120.5,-26.75,7.76573
120.75,-26.75,7.7913837
121.0,-26.75,7.838207
121.25,-26.75,7.9040036
121.5,-26.75,8.062498
121.75,-26.75,8.023309
122.0,-26.75,7.957261
122.25,-26.75,7.835994
122.5,-26.75,7.805002
122.75,-26.75,7.7870975
123.0,-26.75,7.7804255
123.25,-26.75,7.804122
123.5,-26.75,7.9584146
123.75,-26.75,7.916566
124.0,-26.75,7.9243665
124.25,-26.75,7.8820405
124.5,-26.75,8.045774
124.75,-26.75,8.162926
125.0,-26.75,8.119631
125.25,-26.75,8.049819
125.5,-26.75,7.9595494
125.75,-26.75,7.873562
126.0,-26.75,7.5649095
126.25,-26.75,7.2924657
126.5,-26.75,7.4371247
126.75,-26.75,7.261745
127.0,-26.75,6.969728
127.25,-26.75,6.7711706
127.5,-26.75,6.686965
127.75,-26.75,6.7746825
128.0,-26.75,6.977785
128.25,-26.75,6.946332
128.5,-26.75,6.677539
128.75,-26.75,6.67524
129.0,-26.75,6.903439
129.25,-26.75,6.995656
129.5,-26.75,7.036591
129.75,-26.75,7.015134
130.0,-26.75,6.9484286
130.25,-26.75,6.843578
130.5,-26.75,6.7056646
130.75,-26.75,6.7020717
131.0,-26.75,6.7137127
131.25,-26.75,6.811572
131.5,-26.75,6.8573003
131.75,-26.75,7.0870605
132.0,-26.75,7.237493
132.25,-26.75,7.4911265
132.5,-26.75,7.5640783
132.75,-26.75,7.47297
133.0,-26.75,7.35264
133.25,-26.75,7.3393
133.5,-26.75,7.2135773
133.75,-26.75,6.909961
134.0,-26.75,6.817748
134.25,-26.75,6.986051
134.5,-26.75,7.0358562
134.75,-26.75,6.995995
135.0,-26.75,6.8243103
135.25,-26.75,6.8794117
135.5,-26.75,6.8209124
135.75,-26.75,6.6951356
136.0,-26.75,6.654397
136.25,-26.75,6.714125
136.5,-26.75,6.8038077
136.75,-26.75,6.8024344
137.0,-26.75,6.7410793
137.25,-26.75,6.7360296
137.5,-26.75,6.7235312
137.75,-26.75,6.764487
138.0,-26.75,6.818011
138.25,-26.75,6.8594813
138.5,-26.75,6.875367
138.75,-26.75,6.8271255
139.0,-26.75,6.831421
139.25,-26.75,6.8460703
139.5,-26.75,6.8783817
139.75,-26.75,6.86814
140.0,-26.75,6.808754
140.25,-26.75,6.7465434
140.5,-26.75,6.74524
140.75,-26.75,6.7720447
141.0,-26.75,6.843755
141.25,-26.75,6.9532914
141.5,-26.75,6.920054
141.75,-26.75,6.7605805
142.0,-26.75,6.6514587
142.25,-26.75,6.6960177
142.5,-26.75,6.839449
142.75,-26.75,6.854731
143.0,-26.75,6.735683
143.25,-26.75,6.7694426
143.5,-26.75,6.8529058
143.75,-26.75,7.131095
144.0,-26.75,7.230959
144.25,-26.75,7.0806694
144.5,-26.75,7.168159
144.75,-26.75,7.100129
145.0,-26.75,6.8254304
145.25,-26.75,6.382869
145.5,-26.75,6.2348094
145.75,-26.75,6.190835
146.0,-26.75,6.134453
146.25,-26.75,6.196232
146.5,-26.75,6.263542
146.75,-26.75,6.3198247
147.0,-26.75,6.259969
147.25,-26.75,6.112795
147.5,-26.75,6.08015
147.75,-26.75,5.9588633
148.0,-26.75,5.984842
148.25,-26.75,6.0486393
148.5,-26.75,6.1225686
148.75,-26.75,6.110693
149.0,-26.75,6.055711
149.25,-26.75,5.9496737
149.5,-26.75,5.8704224
149.75,-26.75,5.965725
150.0,-26.75,5.9589257
150.25,-26.75,5.8484674
150.5,-26.75,5.9188304
150.75,-26.75,5.9819865
151.0,-26.75,6.16009
151.25,-26.75,6.239308
151.5,-26.75,6.019168
151.75,-26.75,5.556002
152.0,-26.75,5.113034
152.25,-26.75,4.7126923
152.5,-26.75,4.3480363
152.75,-26.75,4.2247367
153.0,-26.75,4.8710475
114.0,-27.0,8.010932
114.25,-27.0,7.6607146
114.5,-27.0,7.4426208
114.75,-27.0,7.246642
115.0,-27.0,7.467247
115.25,-27.0,7.745074
115.5,-27.0,8.008318
115.75,-27.0,8.061742
116.0,-27.0,8.0061245
116.25,-27.0,7.898398
116.5,-27.0,7.9704494
116.75,-27.0,8.052974
117.0,-27.0,8.081737
117.25,-27.0,8.020224
117.5,-27.0,7.940966
117.75,-27.0,7.89398
118.0,-27.0,7.737125
118.25,-27.0,7.7907286
118.5,-27.0,7.823534
118.75,-27.0,7.7947116
119.0,-27.0,7.79843
119.25,-27.0,7.6679153
119.5,-27.0,7.644435
119.75,-27.0,7.6960692
120.0,-27.0,7.7816515
120.25,-27.0,7.8000965
120.5,-27.0,7.811418
120.75,-27.0,7.784066
121.0,-27.0,7.798053
121.25,-27.0,7.9681954
121.5,-27.0,8.163977
121.75,-27.0,8.091345
122.0,-27.0,7.803463
122.25,-27.0,7.617393
122.5,-27.0,7.371467
122.75,-27.0,7.313
123.0,-27.0,7.3250003
123.25,-27.0,7.3734584
123.5,-27.0,7.5147815
123.75,-27.0,7.7634635
124.0,-27.0,7.7557974
124.25,-27.0,7.7409906
124.5,-27.0,7.8273273
124.75,-27.0,7.9750443
125.0,-27.0,8.0099745
125.25,-27.0,7.891678
125.5,-27.0,7.8051786
125.75,-27.0,7.7007565
126.0,-27.0,7.5672884
126.25,-27.0,7.375283
126.5,-27.0,7.3966527
126.75,-27.0,7.2403874
127.0,-27.0,6.918929
127.25,-27.0,6.7811103
127.5,-27.0,6.6543946
127.75,-27.0,6.7740374
128.0,-27.0,7.027302
128.25,-27.0,6.948239
128.5,-27.0,6.697985
128.75,-27.0,6.6138816
129.0,-27.0,6.8451715
129.25,-27.0,7.030923
129.5,-27.0,7.0455236
129.75,-27.0,7.1319637
130.0,-27.0,7.04937
130.25,-27.0,7.0155582
130.5,-27.0,6.8155065
130.75,-27.0,6.7319717
131.0,-27.0,6.7478967
131.25,-27.0,6.796735
131.5,-27.0,6.8278446
131.75,-27.0,6.9655004
132.0,-27.0,7.074774
132.25,-27.0,7.4079013
132.5,-27.0,7.429709
132.75,-27.0,7.26462
133.0,-27.0,7.107136
133.25,-27.0,7.2912345
133.5,-27.0,7.2366943
133.75,-27.0,7.078328
134.0,-27.0,7.071349
134.25,-27.0,7.1475453
134.5,-27.0,7.077233
134.75,-27.0,7.0023394
135.0,-27.0,6.906515
135.25,-27.0,6.9543166
135.5,-27.0,6.8479156
135.75,-27.0,6.7462215
136.0,-27.0,6.662374
136.25,-27.0,6.6978583
136.5,-27.0,6.737368
136.75,-27.0,6.7312317
137.0,-27.0,6.7393394
137.25,-27.0,6.6899266
137.5,-27.0,6.7054634
137.75,-27.0,6.712218
138.0,-27.0,6.78258
138.25,-27.0,6.832213
138.5,-27.0,6.8254905
138.75,-27.0,6.8960514
139.0,-27.0,6.8900332
139.25,-27.0,6.9319124
139.5,-27.0,6.9051538
139.75,-27.0,6.8530436
140.0,-27.0,6.820804
140.25,-27.0,6.7210517
140.5,-27.0,6.7256937
140.75,-27.0,6.743552
141.0,-27.0,6.874597
141.25,-27.0,6.9492955
141.5,-27.0,6.8636365
141.75,-27.0,6.7618074
142.0,-27.0,6.627929
142.25,-27.0,6.7525244
142.5,-27.0,6.857615
142.75,-27.0,6.8081193
143.0,-27.0,6.76785
143.25,-27.0,6.7731986
143.5,-27.0,7.0158267
143.75,-27.0,7.242941
144.0,-27.0,7.1835704
144.25,-27.0,7.0980964
144.5,-27.0,7.1535854
144.75,-27.0,7.0324397
145.0,-27.0,6.7054734
145.25,-27.0,6.364125
145.5,-27.0,6.2322764
145.75,-27.0,6.1566687
146.0,-27.0,6.131959
146.25,-27.0,6.140083
146.5,-27.0,6.1977057
146.75,-27.0,6.198349
147.0,-27.0,6.1518035
147.25,-27.0,6.104567
147.5,-27.0,6.0648127
147.75,-27.0,6.0612507
148.0,-27.0,6.0390773
148.25,-27.0,6.0432434
148.5,-27.0,6.077188
148.75,-27.0,6.0584974
149.0,-27.0,6.0632896
149.25,-27.0,5.9185815
149.5,-27.0,5.921857
149.75,-27.0,5.946168
150.0,-27.0,5.952133
150.25,-27.0,6.003991
150.5,-27.0,5.972903
150.75,-27.0,5.9907312
151.0,-27.0,6.1032376
151.25,-27.0,6.338507
151.5,-27.0,6.2592535
151.75,-27.0,5.8696556
152.0,-27.0,5.067215
152.25,-27.0,4.5848594
152.5,-27.0,4.213793
152.75,-27.0,4.138089
153.0,-27.0,4.9815245
114.0,-27.25,8.296672
114.25,-27.25,7.8263507
114.5,-27.25,7.575916
114.75,-27.25,7.3722134
115.0,-27.25,7.178023
115.25,-27.25,7.368616
115.5,-27.25,7.8908396
115.75,-27.25,8.036312
116.0,-27.25,7.9587216
116.25,-27.25,7.990274
116.5,-27.25,8.018452
116.75,-27.25,8.031233
117.0,-27.25,7.9967356
117.25,-27.25,7.917869
117.5,-27.25,7.8508024
117.75,-27.25,7.7540874
118.0,-27.25,7.7906637
118.25,-27.25,7.8422217
118.5,-27.25,7.9114027
118.75,-27.25,7.8489594
119.0,-27.25,7.813025
119.25,-27.25,7.804811
119.5,-27.25,7.737888
119.75,-27.25,7.755944
120.0,-27.25,7.790592
120.25,-27.25,7.8080106
120.5,-27.25,7.832638
120.75,-27.25,7.7777686
121.0,-27.25,7.774647
121.25,-27.25,7.884454
121.5,-27.25,8.058458
121.75,-27.25,8.011086
122.0,-27.25,7.6651573
122.25,-27.25,7.396026
122.5,-27.25,7.104064
122.75,-27.25,7.033927
123.0,-27.25,6.9826765
123.25,-27.25,7.0385113
123.5,-27.25,7.121005
123.75,-27.25,7.3340526
124.0,-27.25,7.4360805
124.25,-27.25,7.43716
124.5,-27.25,7.4650354
124.75,-27.25,7.6213555
125.0,-27.25,7.67442
125.25,-27.25,7.6815925
125.5,-27.25,7.5505495
125.75,-27.25,7.414861
126.0,-27.25,7.3891697
126.25,-27.25,7.3150296
126.5,-27.25,7.2413073
126.75,-27.25,7.04346
127.0,-27.25,6.822526
127.25,-27.25,6.66913
127.5,-27.25,6.590759
127.75,-27.25,6.842551
128.0,-27.25,7.0518975
128.25,-27.25,6.9595327
128.5,-27.25,6.668569
128.75,-27.25,6.5136447
129.0,-27.25,6.6975584
129.25,-27.25,6.899191
129.5,-27.25,7.007509
129.75,-27.25,7.0501328
130.0,-27.25,7.300656
130.25,-27.25,7.2712765
130.5,-27.25,7.026142
130.75,-27.25,6.7920885
131.0,-27.25,6.7486653
131.25,-27.25,6.791675
131.5,-27.25,6.7733355
131.75,-27.25,6.7852607
132.0,-27.25,6.7835317
132.25,-27.25,7.013804
132.5,-27.25,6.985495
132.75,-27.25,6.7822785
133.0,-27.25,6.9793825
133.25,-27.25,7.166877
133.5,-27.25,7.1718802
133.75,-27.25,7.3643017
134.0,-27.25,7.341278
134.25,-27.25,7.1830034
134.5,-27.25,7.0605917
134.75,-27.25,7.0079994
135.0,-27.25,6.9399977
135.25,-27.25,6.9435563
135.5,-27.25,6.954658
135.75,-27.25,6.792294
136.0,-27.25,6.738346
136.25,-27.25,6.70201
136.5,-27.25,6.6684103
136.75,-27.25,6.6786175
137.0,-27.25,6.6675024
137.25,-27.25,6.712971
137.5,-27.25,6.6800914
137.75,-27.25,6.70573
138.0,-27.25,6.774342
138.25,-27.25,6.7838492
138.5,-27.25,6.832175
138.75,-27.25,6.8618126
139.0,-27.25,6.937563
139.25,-27.25,6.9567375
139.5,-27.25,6.8639026
139.75,-27.25,6.82315
140.0,-27.25,6.772676
140.25,-27.25,6.794292
140.5,-27.25,6.7576528
140.75,-27.25,6.8470235
141.0,-27.25,6.9421034
141.25,-27.25,6.890255
141.5,-27.25,6.7366295
141.75,-27.25,6.5823827
142.0,-27.25,6.6728783
142.25,-27.25,6.7845345
142.5,-27.25,6.8406415
142.75,-27.25,6.7218246
143.0,-27.25,6.6800604
143.25,-27.25,6.851377
143.5,-27.25,7.0605736
143.75,-27.25,7.208128
144.0,-27.25,7.1335936
144.25,-27.25,7.1177287
144.5,-27.25,7.1885815
144.75,-27.25,7.031051
145.0,-27.25,6.642155
145.25,-27.25,6.2955503
145.5,-27.25,6.270059
145.75,-27.25,6.184842
146.0,-27.25,6.113698
146.25,-27.25,6.108503
146.5,-27.25,6.112817
146.75,-27.25,6.1041307
147.0,-27.25,6.0561323
147.25,-27.25,6.0598106
147.5,-27.25,6.0959234
147.75,-27.25,6.051446
148.0,-27.25,6.051778
148.25,-27.25,6.017896
148.5,-27.25,6.0404177
148.75,-27.25,6.028345
149.0,-27.25,6.0104885
149.25,-27.25,6.163019
149.5,-27.25,6.1090436
149.75,-27.25,6.1260686
150.0,-27.25,6.109735
150.25,-27.25,6.1956544
150.5,-27.25,6.0080357
150.75,-27.25,5.9639854
151.0,-27.25,5.982957
151.25,-27.25,6.187022
151.5,-27.25,6.3990493
151.75,-27.25,6.249057
152.0,-27.25,5.264659
152.25,-27.25,4.362715
152.5,-27.25,3.986712
152.75,-27.25,4.202439
153.0,-27.25,5.0474195
114.25,-27.5,7.979223
114.5,-27.5,7.7012568
114.75,-27.5,7.4990582
115.0,-27.5,7.29294
115.25,-27.5,7.3472285
115.5,-27.5,7.912906
115.75,-27.5,8.0620165
116.0,-27.5,8.078541
116.25,-27.5,8.066157
116.5,-27.5,8.124073
116.75,-27.5,8.073346
117.0,-27.5,8.026968
117.25,-27.5,7.970901
117.5,-27.5,7.8723536
117.75,-27.5,7.7867827
118.0,-27.5,7.782917
118.25,-27.5,7.839825
118.5,-27.5,7.9368863
118.75,-27.5,7.87215
119.0,-27.5,7.716782
119.25,-27.5,7.6742277
119.5,-27.5,7.805817
119.75,-27.5,7.7999144
120.0,-27.5,7.7524996
120.25,-27.5,7.793829
120.5,-27.5,7.8054395
120.75,-27.5,7.7874975
121.0,-27.5,7.7587543
121.25,-27.5,7.758251
121.5,-27.5,7.8798513
121.75,-27.5,7.8844576
122.0,-27.5,7.767842
122.25,-27.5,7.4535933
122.5,-27.5,7.3146234
122.75,-27.5,7.2185903
123.0,-27.5,6.950469
123.25,-27.5,6.922197
123.5,-27.5,6.9331274
123.75,-27.5,6.8586855
124.0,-27.5,6.908262
124.25,-27.5,7.100328
124.5,-27.5,7.1411004
124.75,-27.5,7.2427497
125.0,-27.5,7.447907
125.25,-27.5,7.4164443
125.5,-27.5,7.25237
125.75,-27.5,7.0133066
126.0,-27.5,7.04985
126.25,-27.5,7.2169356
126.5,-27.5,7.1110845
126.75,-27.5,7.034159
127.0,-27.5,6.7743087
127.25,-27.5,6.613749
127.5,-27.5,6.5406604
127.75,-27.5,6.822101
128.0,-27.5,6.9686446
128.25,-27.5,6.8452096
128.5,-27.5,6.6774483
128.75,-27.5,6.4884615
129.0,-27.5,6.6100216
129.25,-27.5,6.8109097
129.5,-27.5,6.899656
129.75,-27.5,7.0841813
130.0,-27.5,7.296915
130.25,-27.5,7.427941
130.5,-27.5,7.2175274
130.75,-27.5,6.8921695
131.0,-27.5,6.741819
131.25,-27.5,6.746001
131.5,-27.5,6.948101
131.75,-27.5,6.9384694
132.0,-27.5,6.735916
132.25,-27.5,6.6343336
132.5,-27.5,6.5875006
132.75,-27.5,6.681727
133.0,-27.5,6.8572154
133.25,-27.5,7.145381
133.5,-27.5,7.1351037
133.75,-27.5,7.3840375
134.0,-27.5,7.4251976
134.25,-27.5,7.2140136
134.5,-27.5,6.997187
134.75,-27.5,6.895613
135.0,-27.5,6.8222857
135.25,-27.5,6.829733
135.5,-27.5,6.8507648
135.75,-27.5,6.8627443
136.0,-27.5,6.750478
136.25,-27.5,6.67057
136.5,-27.5,6.6027074
136.75,-27.5,6.597046
137.0,-27.5,6.687338
137.25,-27.5,6.686893
137.5,-27.5,6.699169
137.75,-27.5,6.693796
138.0,-27.5,6.7656636
138.25,-27.5,6.7589455
138.5,-27.5,6.7872243
138.75,-27.5,6.8511844
139.0,-27.5,6.8941517
139.25,-27.5,6.8734164
139.5,-27.5,6.7702365
139.75,-27.5,6.7603025
140.0,-27.5,6.787306
140.25,-27.5,6.763844
140.5,-27.5,6.779662
140.75,-27.5,6.858234
141.0,-27.5,6.8969655
141.25,-27.5,6.7725725
141.5,-27.5,6.594397
141.75,-27.5,6.563805
142.0,-27.5,6.611934
142.25,-27.5,6.7325287
142.5,-27.5,6.760146
142.75,-27.5,6.643405
143.0,-27.5,6.7036815
143.25,-27.5,6.846238
143.5,-27.5,6.9566665
143.75,-27.5,7.0588565
144.0,-27.5,7.114238
144.25,-27.5,7.1593146
144.5,-27.5,7.188049
144.75,-27.5,7.009112
145.0,-27.5,6.580356
145.25,-27.5,6.2905836
145.5,-27.5,6.293355
145.75,-27.5,6.220555
146.0,-27.5,6.193515
146.25,-27.5,6.1329603
146.5,-27.5,6.1356688
146.75,-27.5,6.083336
147.0,-27.5,6.062403
147.25,-27.5,6.0502863
147.5,-27.5,6.05131
147.75,-27.5,6.1227555
148.0,-27.5,6.077583
148.25,-27.5,6.0798054
148.5,-27.5,6.0824313
148.75,-27.5,6.0272417
149.0,-27.5,6.0074444
149.25,-27.5,6.1033425
149.5,-27.5,6.3341126
149.75,-27.5,6.3396287
150.0,-27.5,6.3119845
150.25,-27.5,6.332351
150.5,-27.5,6.0628
150.75,-27.5,5.9572515
151.0,-27.5,5.9162474
151.25,-27.5,6.119442
151.5,-27.5,6.37873
151.75,-27.5,6.284086
152.0,-27.5,5.2160587
152.25,-27.5,4.2276382
152.5,-27.5,3.8630488
152.75,-27.5,4.1319914
153.0,-27.5,4.7929773
153.5,-27.5,7.2168655
114.25,-27.75,8.1705475
114.5,-27.75,7.6106687
114.75,-27.75,7.467376
115.0,-27.75,7.4564085
115.25,-27.75,7.5213656
115.5,-27.75,7.977155
115.75,-27.75,8.095809
116.0,-27.75,8.096849
116.25,-27.75,8.190213
116.5,-27.75,8.220272
116.75,-27.75,8.197321
117.0,-27.75,8.135797
117.25,-27.75,8.0853195
117.5,-27.75,8.014642
117.75,-27.75,7.92343
118.0,-27.75,7.8399405
118.25,-27.75,7.782095
118.5,-27.75,7.843969
118.75,-27.75,7.8912044
119.0,-27.75,7.720911
119.25,-27.75,7.6379814
119.5,-27.75,7.711091
119.75,-27.75,7.786783
120.0,-27.75,7.7050643
120.25,-27.75,7.7685046
