Latitude,Longitude,Mean Correlation,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation
-13.75,135.25,-0.0034462774972087,249.6,0.11371641,475.3594,30,97,4,54
-13.75,135.5,-0.0162065843322558,275.3,0.10337468,473.71072,27,87,3,56
-13.75,135.75,-0.0317613816267112,301.3,0.110040456,474.73444,23,72,4,55
-13.75,141.5,0.0440930629947355,433.0,0.21792175,490.25983,11,58,20,41
-13.75,141.75,0.0563205729504781,410.3,0.13668723,478.81122,13,44,7,52
-13.75,142.0,0.048770124316659,388.3,0.13118075,462.97943,14,53,6,65
-13.75,142.25,0.0521438221336298,366.9,0.14189339,460.5147,16,48,9,66
-13.75,142.5,0.0507884481722222,346.2,0.14450535,460.2521,18,50,9,67
-13.75,142.75,0.051601942730624,326.0,0.16132055,455.70554,20,49,12,70
-13.75,143.0,0.0498783384183687,306.8,0.17465961,445.6929,23,51,14,77
-13.75,143.25,0.051659235070526,288.0,0.15190041,434.43707,25,49,10,83
-13.75,143.5,0.0438492585195317,268.3,0.1989322,433.37692,27,59,18,83
-14.0,126.75,-0.0044086674416792,229.1,0.1384984,503.88025,33,97,8,24
-14.0,127.0,-0.0079587219327333,211.5,0.13213214,507.1991,36,94,7,17
-14.0,127.25,-0.006105348529915,196.1,0.1607862,511.8077,38,95,12,6
-14.0,129.75,-0.0158066590277788,149.5,0.11567043,492.63898,47,87,5,39
-14.0,130.0,-0.0260752709504837,138.0,0.0893784,481.3386,49,78,2,49
-14.0,130.25,-0.0297824465270553,125.6,0.095238246,476.88974,52,74,3,53
-14.0,130.5,-0.0325137522409758,106.8,0.10957287,481.51437,56,72,4,49
-14.0,130.75,-0.0296481676212611,86.6,0.10939966,488.69943,60,74,4,43
-14.0,131.0,-0.0200311814243572,65.9,0.10730128,492.16785,66,83,4,39
-14.0,131.25,-0.0186721505175921,48.4,0.10833657,496.73718,71,85,4,33
-14.0,131.5,-0.006558963983497,38.7,0.12268844,499.25098,74,95,5,30
-14.0,131.75,0.0051859096080685,18.8,0.13213986,501.9859,83,96,7,26
-14.0,132.0,0.011941374097729,5.2,0.13736732,504.08682,94,91,8,24
-14.0,132.25,0.0145395050579238,29.2,0.15603043,505.1141,78,89,11,22
-14.0,132.5,0.0182779397970686,53.2,0.16874756,503.96292,69,85,13,24
-14.0,132.75,0.0271674534350278,56.8,0.15020058,504.17703,68,77,10,23
-14.0,133.0,0.0247867265306662,55.8,0.17235406,504.0818,68,79,13,24
-14.0,133.25,0.0306309169462543,62.9,0.17248073,502.07208,67,73,14,26
-14.0,133.5,0.0413003779770362,74.2,0.14444375,499.33353,64,62,9,30
-14.0,133.75,0.0496179206463109,92.5,0.13233176,497.77145,59,52,7,32
-14.0,134.0,0.0511988928851981,114.4,0.1348025,495.9649,54,50,7,34
-14.0,134.25,0.0528233164680256,138.3,0.13860177,494.27313,49,48,8,37
-14.0,134.5,0.0430118410071979,163.2,0.14764892,490.95755,44,60,9,40
-14.0,134.75,0.0278693143966111,188.8,0.15232095,486.35217,40,76,10,45
-14.0,135.0,0.0031097842282092,214.8,0.12468389,483.37958,35,98,6,48
-14.0,135.25,-0.0041707853276637,241.0,0.10518776,482.6709,31,97,4,48
-14.0,135.5,-0.0166652420602206,267.5,0.103982136,483.14313,28,87,4,48
-14.0,135.75,-0.0377568185027311,294.1,0.14365867,486.05844,24,66,9,45
-14.0,141.75,0.0549039626297252,395.2,0.12911314,482.1683,14,45,6,49
-14.0,142.0,0.050835391156198,372.3,0.12732778,467.8432,16,50,6,61
-14.0,142.25,0.0510725981323048,350.0,0.13697976,464.57147,18,50,8,63
-14.0,142.5,0.051937088747287,328.4,0.15093313,464.31177,20,49,10,63
-14.0,142.75,0.0510299697828789,307.6,0.16471916,460.22717,22,50,12,67
-14.0,143.0,0.0543536645182896,287.3,0.17397381,451.25748,25,46,14,73
-14.0,143.25,0.0575191435093681,268.2,0.14416221,440.4026,27,43,9,80
-14.0,143.5,0.0543531608102577,249.4,0.14529793,438.04178,30,46,9,81
-14.25,126.25,-0.0185955205477685,252.8,0.12699714,500.22324,30,85,6,29
-14.25,126.5,-0.0171569686388552,230.7,0.10605056,493.84128,33,86,4,37
-14.25,126.75,-0.0204541212302588,209.8,0.09600988,494.55908,36,83,3,36
-14.25,127.0,-0.0182912912319547,190.5,0.11339015,497.47812,39,85,4,32
-14.25,127.25,-0.0120827387020524,173.2,0.14106874,503.11047,42,91,8,25
-14.25,127.5,-0.0030101099032132,158.8,0.16453879,512.58954,45,98,12,5
-14.25,129.5,-0.0177523215861237,173.8,0.15922135,507.26013,42,86,12,17
-14.25,129.75,-0.0262116869412628,173.8,0.102507584,495.45673,42,77,3,35
-14.25,130.0,-0.0330984572403221,164.0,0.091013476,482.6929,44,71,3,48
-14.25,130.25,-0.0348733051175562,145.3,0.103695974,478.26248,47,69,4,52
-14.25,130.5,-0.0314124941925651,125.1,0.11135541,482.70615,52,72,4,48
-14.25,130.75,-0.0240797079689357,104.5,0.11250006,490.27667,56,80,4,41
-14.25,131.0,-0.0217677748497364,86.2,0.111873865,494.36432,61,82,4,37
-14.25,131.25,-0.0165195571879545,73.6,0.11302948,498.75565,64,87,4,30
-14.25,131.5,-0.0079426505868988,55.8,0.11219753,502.29425,68,94,4,26
-14.25,131.75,0.0066913324696499,31.8,0.124437094,505.01022,77,95,6,22
-14.25,132.0,0.0202265364871848,7.9,0.13995317,506.60712,91,83,8,19
-14.25,132.25,0.0288477585617718,16.1,0.1624956,507.39346,85,75,12,17
-14.25,132.5,0.0349403503883097,28.0,0.1721819,505.32584,78,69,13,21
-14.25,132.75,0.039404564393529,30.2,0.15690193,504.84897,77,64,11,22
-14.25,133.0,0.0392427124964472,29.1,0.17313763,504.529,78,64,14,23
-14.25,133.25,0.0476580399554222,36.9,0.1675332,503.97256,75,54,13,24
-14.25,133.5,0.0567050934059634,54.0,0.14088811,502.46857,69,44,8,26
-14.25,133.75,0.0598618795208278,77.2,0.13153757,500.3924,63,41,7,28
-14.25,134.0,0.0625519819912456,102.4,0.13842945,498.05878,57,39,8,31
-14.25,134.25,0.0539114743116356,128.4,0.15112384,494.98718,51,46,10,36
-14.25,134.5,0.0410703493570465,154.9,0.16093725,491.71533,46,62,12,40
-14.25,134.75,0.0264861625264443,181.6,0.1549542,488.28564,41,77,11,43
-14.25,135.0,0.0028597757364401,208.4,0.12512906,486.80396,36,98,6,45
-14.25,135.25,-0.0053216652512284,235.4,0.106503695,489.44156,32,96,4,42
-14.25,135.5,-0.02500398580506,262.4,0.13015026,493.9631,28,79,6,37
-14.25,135.75,-0.0421270916127555,289.4,0.1935119,494.78796,25,61,17,36
-14.25,141.75,0.0500047359504692,381.5,0.13253586,485.68512,15,51,7,46
-14.25,142.0,0.0509252011687273,357.7,0.12900177,472.03894,17,50,6,57
-14.25,142.25,0.0531791476656854,334.5,0.14624767,469.35345,19,47,9,59
-14.25,142.5,0.0515356803246374,311.8,0.16104758,468.44583,22,49,12,60
-14.25,142.75,0.0508161717227527,290.0,0.18229373,464.92975,25,50,15,63
-14.25,143.0,0.0536634532335613,269.1,0.19395697,456.48776,27,46,17,69
-14.25,143.25,0.058031408435532,248.7,0.17817809,447.54617,30,42,15,76
-14.25,143.5,0.0554167876419212,229.6,0.17350645,445.7778,33,45,14,77
-14.5,125.75,-0.0266987802704707,287.5,0.10800234,507.67117,25,77,4,16
-14.5,126.25,-0.0315226981238949,238.6,0.10543607,497.00397,32,72,4,33
-14.5,126.5,-0.0274747397684093,215.1,0.086654924,490.14267,35,76,2,41
-14.5,126.75,-0.0272380574052,192.5,0.080473624,488.00757,39,77,2,44
-14.5,127.0,-0.0228000781543198,171.3,0.10483434,490.23807,43,81,4,41
-14.5,127.25,-0.0120208829311498,151.9,0.13815893,497.11896,46,91,8,33
-14.5,127.5,0.0031319568255206,135.2,0.15188582,508.78857,49,98,10,14
-14.5,127.75,0.0051846637257507,122.4,0.15759838,520.4403,52,96,11,1
-14.5,129.75,-0.0288893508015289,168.3,0.13018255,495.5724,43,75,6,35
-14.5,130.0,-0.0338798948569178,183.8,0.10963604,486.36508,40,70,4,45
-14.5,130.25,-0.0338580911391459,163.6,0.121422015,481.67035,44,70,5,49
-14.5,130.5,-0.0215447312542459,143.1,0.12781574,485.18283,48,82,6,46
-14.5,130.75,-0.0174713363854347,124.5,0.12657732,491.87903,52,86,6,39
-14.5,131.0,-0.0167528947485455,109.5,0.12831238,496.40286,55,87,6,34
-14.5,131.25,-0.0197610393931557,92.8,0.11766367,501.0481,59,83,5,28
-14.5,131.5,-0.013938218754317,68.8,0.110604785,504.947,65,89,4,22
-14.5,131.75,0.0007466098304749,44.9,0.11651327,506.71375,72,100,5,18
-14.5,132.0,0.0178253578110819,22.3,0.13234897,508.26495,81,86,7,15
-14.5,132.25,0.0304629800353376,4.0,0.14645983,508.18347,95,73,9,15
-14.5,132.5,0.0390671879984438,7.8,0.15912,506.3075,91,65,12,19
-14.5,132.75,0.0431841439894577,5.1,0.15886515,504.89877,94,60,12,22
-14.5,133.0,0.0496578523323738,4.7,0.15466711,504.59717,94,52,11,23
-14.5,133.25,0.0557463188212187,16.2,0.15542151,503.91486,85,45,11,24
-14.5,133.5,0.0585523191484667,42.6,0.13987692,504.25235,73,42,8,23
-14.5,133.75,0.0620207168960145,69.7,0.132501,501.7239,65,39,7,27
-14.5,134.0,0.0603386989794671,96.8,0.14064816,499.34418,58,41,8,30
-14.5,134.25,0.0535109752345652,124.0,0.15665928,496.3172,52,47,11,34
-14.5,134.5,0.0440897595511549,151.2,0.16237712,492.8963,46,58,12,38
-14.5,134.75,0.0320643896716536,178.4,0.15269263,489.52045,41,72,10,42
-14.5,135.0,0.0078427940577967,205.6,0.12851073,489.44974,37,94,6,42
-14.5,135.25,-0.0118821237336045,232.8,0.12330979,495.36285,33,91,5,35
-14.5,135.5,-0.0302852867725527,260.0,0.16350086,500.16315,29,74,12,29
-14.5,141.75,0.0429978848723251,357.9,0.14188638,488.59286,17,60,9,43
-14.5,142.0,0.0496022927896341,344.6,0.13534172,475.92883,18,52,7,54
-14.5,142.25,0.0505702292014445,320.5,0.15146643,473.53036,21,50,10,56
-14.5,142.5,0.053311623061364,296.9,0.17210999,472.31924,24,47,13,57
-14.5,142.75,0.0532555473436202,273.9,0.18826641,469.24606,27,47,16,60
-14.5,143.0,0.0582107825023177,251.7,0.20102637,462.3097,30,42,18,65
-14.5,143.25,0.062642027535254,230.5,0.18719472,454.3364,33,39,16,71
-14.5,143.5,0.0579356367655453,210.1,0.15001874,452.24683,36,43,10,73
-14.5,143.75,0.0454047342762351,191.0,0.1576683,461.32208,39,57,11,66
-14.5,144.0,0.0247533489750432,172.3,0.20852683,469.4489,42,79,19,59
-14.5,144.25,0.0134887376511912,152.4,0.22250922,482.89792,46,90,21,48
-14.5,144.5,0.0119155849518609,134.6,0.2710772,484.70987,50,91,31,47
-14.75,125.25,-0.0268100896267458,329.7,0.109762505,507.95325,20,77,4,16
-14.75,125.5,-0.0341949160299485,303.6,0.0841063,506.4905,23,70,2,19
-14.75,125.75,-0.0368401511705347,277.7,0.07494874,501.4231,26,67,2,27
-14.75,126.0,-0.0358757344362813,252.0,0.082953736,497.31827,30,68,2,32
-14.75,126.25,-0.0276955478824675,226.7,0.102346815,494.34085,34,76,3,37
-14.75,126.5,-0.0168990146030583,201.9,0.0975248,491.9797,37,86,3,39
-14.75,126.75,-0.016920845775998,177.7,0.08901224,492.0442,42,86,2,39
-14.75,127.0,-0.0149381609921831,154.5,0.110516824,494.19467,46,88,4,37
-14.75,127.25,-0.0041377241889547,132.8,0.14599621,499.4306,50,97,9,29
-14.75,127.5,0.0098645964432286,113.4,0.16172585,507.91678,54,92,12,16
-14.75,127.75,0.0123411830159879,97.7,0.1555602,517.83154,58,91,11,1
-14.75,128.0,0.0077573994174599,87.8,0.1636824,523.96735,60,94,12,1
-14.75,129.75,-0.0314074024326622,149.6,0.17661323,495.67023,47,73,14,35
-14.75,130.0,-0.0373938655763465,171.4,0.13437717,490.78,43,66,7,41
-14.75,130.25,-0.0300586583602818,181.7,0.13298853,488.8343,41,74,7,43
-14.75,130.5,-0.0107223714108667,163.0,0.13609175,491.73563,44,92,7,40
-14.75,130.75,-0.0117510069738186,146.9,0.12611753,496.83264,47,91,6,33
-14.75,131.0,-0.01637349239484,129.7,0.13866177,500.48953,51,87,8,28
-14.75,131.25,-0.0214106046411741,105.8,0.12787944,503.5551,56,82,6,24
-14.75,131.5,-0.0228733768926412,82.0,0.11186903,505.8205,61,81,4,20
-14.75,131.75,-0.0123850718717135,60.9,0.113667145,506.82617,67,91,4,18
-14.75,132.0,0.0038834364064747,41.6,0.12949994,507.30142,73,97,6,17
-14.75,132.25,0.0166389481674525,30.4,0.14162341,506.03296,77,87,8,20
-14.75,132.5,0.0284989117046019,17.3,0.1584719,505.12268,84,75,11,22
-14.75,132.75,0.039150092264823,5.2,0.16902138,505.40878,94,64,13,21
-14.75,133.0,0.0466089871091147,9.7,0.15055388,504.60046,90,55,10,23
-14.75,133.25,0.0492001821907858,25.5,0.14933911,503.8605,80,52,10,24
-14.75,133.5,0.0512289700264643,47.0,0.14635263,503.6241,71,50,9,24
-14.75,133.75,0.0521177377152655,72.4,0.14487688,501.38074,64,48,9,27
-14.75,134.0,0.0487810331840245,98.8,0.1489763,498.91223,58,53,10,30
-14.75,134.25,0.0453425306427691,125.5,0.15480767,497.2161,52,57,11,32
-14.75,134.5,0.0407081555763614,152.3,0.154318,494.46863,46,63,11,36
-14.75,134.75,0.0286909692588129,179.3,0.14612539,491.51773,41,75,9,40
-14.75,135.0,0.008598039680094,206.4,0.12833284,490.93262,37,93,6,41
-14.75,135.25,-0.0190149021024505,233.4,0.145838,497.13745,32,84,9,33
-14.75,141.75,0.0422091972637212,331.2,0.16111955,490.9184,20,61,12,41
-14.75,142.0,0.0478016696016614,333.3,0.14776897,478.4648,19,54,9,52
-14.75,142.25,0.04916015501949,308.3,0.15866429,475.67853,22,52,11,54
-14.75,142.5,0.0548751266584509,283.7,0.17765981,475.39487,25,45,14,54
-14.75,142.75,0.0570589530935865,259.6,0.19383058,473.04456,29,43,17,57
-14.75,143.0,0.0636957574558133,236.1,0.20477341,466.91614,32,38,18,61
-14.75,143.25,0.0719119464779006,213.5,0.19423984,460.74612,36,33,17,66
-14.75,143.5,0.0674237366499645,192.1,0.15747012,457.38406,39,36,11,69
-14.75,143.75,0.0474546344152518,171.5,0.13285902,460.86035,43,54,7,66
-14.75,144.0,0.0219694997206152,152.4,0.15373403,465.668,46,82,10,62
-14.75,144.25,0.0082667671665105,133.9,0.173295,467.09143,50,94,14,61
-14.75,144.5,0.0046328318823638,113.8,0.18164125,465.45447,54,97,15,63
-14.75,144.75,0.0043227803879528,96.5,0.2450261,463.2242,58,97,25,64
-14.75,145.0,-0.0029234985432898,84.4,0.41488624,462.3087,61,98,87,65
-15.0,125.5,-0.0432356864480035,296.8,0.0679136,496.2473,24,59,1,34
-15.0,125.75,-0.0367744947473208,270.3,0.07542728,491.87952,27,67,2,39
-15.0,126.0,-0.0260114398108617,243.9,0.09590706,489.35922,31,78,3,42
-15.0,126.25,-0.009195258903561,217.7,0.12009021,492.43442,35,93,5,39
-15.0,126.5,0.0017804348541955,191.8,0.117511496,497.2152,39,99,5,32
-15.0,126.75,-0.0002691211507356,166.2,0.11059313,498.60135,43,100,4,30
-15.0,127.0,0.0004177397593767,141.1,0.13054794,500.94562,48,100,6,28
-15.0,127.25,0.0122391109576537,117.0,0.1691133,504.18292,53,91,13,23
-15.0,127.5,0.0223108497049127,94.4,0.18717405,508.13638,59,81,16,15
-15.0,127.75,0.0219333801950727,74.9,0.17098555,514.9329,63,82,13,2
-15.0,128.0,0.019423019878533,61.4,0.14439777,517.69495,67,84,9,1
-15.0,128.25,0.0129219623235431,58.3,0.16202372,510.7922,68,90,12,9
-15.0,128.5,-0.0115641428839548,63.2,0.15600078,511.93015,66,91,11,6
-15.0,128.75,-0.0168132709904706,66.3,0.16901308,511.89377,66,86,13,6
-15.0,129.0,-0.0193974095551917,75.5,0.1833784,508.83105,63,84,15,14
-15.0,129.25,-0.0291984416932488,91.2,0.18735091,509.01877,59,75,16,13
-15.0,129.5,-0.0374692008775171,111.3,0.1828849,504.76575,55,66,15,22
-15.0,129.75,-0.0419000685230241,133.8,0.1693886,498.3971,50,61,13,31
-15.0,130.0,-0.0426991454613882,157.7,0.13820371,497.73297,45,60,8,32
-15.0,130.25,-0.0307166997476347,181.3,0.13063568,495.7965,41,73,6,35
-15.0,130.5,-0.0125590731345471,184.7,0.12461814,497.89822,40,90,6,31
-15.0,130.75,-0.0181295477865552,166.6,0.12608409,501.43964,43,85,6,27
-15.0,131.0,-0.0223881103824602,142.7,0.16135396,502.925,48,81,12,25
-15.0,131.25,-0.0253912596878589,120.0,0.154236,505.44498,53,78,10,21
-15.0,131.5,-0.0310980998888789,99.3,0.13522236,506.61746,58,73,7,19
-15.0,131.75,-0.0270832574848706,80.1,0.13468239,506.66916,62,77,7,19
-15.0,132.0,-0.0137369193269738,65.0,0.14680764,505.43597,66,89,9,21
-15.0,132.25,0.0012163881522913,53.3,0.15556669,503.53534,69,99,11,24
-15.0,132.5,0.0149366950017533,40.1,0.1660742,504.2969,74,88,13,23
-15.0,132.75,0.0284962329991339,28.3,0.17541733,504.81934,78,75,14,22
-15.0,133.0,0.0361053898287493,8.7,0.15692557,504.92227,91,68,11,22
-15.0,133.25,0.036914768934782,18.0,0.14864565,503.15677,84,67,10,25
-15.0,133.5,0.0386417820399704,45.0,0.15025443,502.85748,72,65,10,25
-15.0,133.75,0.0383232092396134,72.1,0.15665032,501.28052,64,65,11,27
-15.0,134.0,0.0365709416474038,99.0,0.15795907,498.66434,58,67,11,30
-15.0,134.25,0.0324060037887344,124.7,0.15306097,497.60034,52,72,10,32
-15.0,134.5,0.0260864849457339,150.4,0.14990543,495.20328,46,78,10,35
-15.0,134.75,0.0106219011769142,176.3,0.14299244,492.49268,42,92,9,39
-15.0,135.0,0.0010892427626198,202.6,0.12599832,492.22623,37,100,6,39
-15.0,135.25,-0.0186088820686563,229.1,0.14099711,498.96576,33,85,8,30
-15.0,135.5,-0.0362277689234664,255.3,0.20113131,503.0121,29,68,18,25
-15.0,141.75,0.0482765299356764,304.5,0.17389402,491.3173,23,53,14,40
-15.0,142.0,0.0521928757855979,312.1,0.15114596,479.79254,22,48,10,51
-15.0,142.25,0.0513005313402529,297.8,0.1639429,477.9953,24,49,12,52
-15.0,142.5,0.0593027417681046,272.7,0.18072426,478.13522,27,41,15,52
-15.0,142.75,0.0654697504570885,247.6,0.19713798,476.71512,30,37,17,53
-15.0,143.0,0.0711488495004319,222.9,0.2053378,471.97614,34,33,19,57
-15.0,143.25,0.0756718875718347,198.8,0.20107734,466.05334,38,31,18,62
-15.0,143.5,0.0683342190725462,175.6,0.17386124,461.92117,42,35,14,65
-15.0,143.75,0.0475501116187799,153.7,0.14842296,457.78403,46,54,9,68
-15.0,144.0,0.025395537177766,133.0,0.15619455,456.1827,50,78,11,70
-15.0,144.25,0.0098369782058788,113.9,0.17630365,451.5434,54,92,14,73
-15.0,144.5,-0.0006716624756033,95.6,0.21310164,444.49017,58,100,20,78
-15.0,144.75,0.0019747728836678,75.2,0.22643267,441.52484,63,99,22,79
-15.0,145.0,0.0004828275913106,59.1,0.28481102,448.8809,68,100,35,75
-15.0,145.25,-0.0086659127238644,52.6,0.45003265,458.2659,69,93,95,68
-15.25,125.0,-0.0304951213610669,346.2,0.07440227,499.48605,18,73,2,29
-15.25,125.25,-0.044975928509874,319.3,0.059723463,495.33948,21,57,1,35
-15.25,125.5,-0.0450682411591212,292.4,0.06345327,492.0029,24,57,1,39
-15.25,125.75,-0.0301500642206519,265.5,0.07932557,488.32816,28,74,2,43
-15.25,126.0,-0.0162227336647144,238.6,0.1073848,488.4655,32,87,4,43
-15.25,126.25,0.0019067827711946,211.9,0.12874673,493.33652,36,99,6,38
-15.25,126.5,0.0138138298598538,185.1,0.12771377,499.12402,40,89,6,30
-15.25,126.75,0.0090972511807367,158.5,0.13003716,502.67484,45,93,6,26
-15.25,127.0,0.0138759474003953,132.1,0.15208814,504.93433,50,89,10,22
-15.25,127.25,0.0292403611066263,106.0,0.18274249,507.69547,56,75,15,16
-15.25,127.5,0.0392332703548683,80.5,0.19457242,510.791,62,64,17,9
-15.25,127.75,0.0343662283876689,56.4,0.14996438,512.83545,68,70,10,4
-15.25,128.0,0.0235063659758972,36.7,0.119217865,512.5572,75,80,5,5
-15.25,128.5,-0.0158698382798493,35.8,0.13880752,510.0711,75,87,8,10
-15.25,128.75,-0.0195887832935633,39.9,0.14147986,508.8732,74,84,8,14
-15.25,129.0,-0.0289097619501782,52.7,0.13469538,508.4583,69,75,7,14
-15.25,129.25,-0.0403766157931559,73.3,0.13834895,507.6025,64,63,8,17
-15.25,129.5,-0.0497309233583066,97.0,0.1439695,506.79254,58,51,9,18
-15.25,129.75,-0.0517898351597111,120.9,0.13840528,503.24966,52,49,8,25
-15.25,130.0,-0.0419058490433685,144.1,0.12918496,500.92548,48,61,6,28
-15.25,130.25,-0.0283716856865101,168.5,0.13157943,500.66434,43,75,7,28
-15.25,130.5,-0.0224652610807901,193.6,0.12647782,501.65073,39,81,6,27
-15.25,130.75,-0.0278244138745191,180.2,0.14003527,503.36594,41,76,8,25
-15.25,131.0,-0.0260358830159973,158.2,0.1732542,504.7297,45,78,14,22
-15.25,131.25,-0.0219574730873795,137.7,0.1722123,506.17865,49,82,13,20
-15.25,131.5,-0.0286923851152615,118.6,0.15859988,507.1634,53,75,11,17
-15.25,131.75,-0.0328278168370681,102.0,0.16089457,506.65103,57,71,12,19
-15.25,132.0,-0.0257007823857877,90.5,0.16866943,505.03485,60,78,13,22
-15.25,132.25,-0.0146313618347492,77.9,0.16057709,504.12576,63,88,12,23
-15.25,132.5,-0.0022028494038663,63.9,0.16764753,504.56076,66,99,13,23
-15.25,132.75,0.0095729490232077,37.8,0.17922416,504.94696,74,93,15,22
-15.25,133.0,0.0191146253563818,12.1,0.17129846,504.7838,88,84,13,22
-15.25,133.25,0.0262027418393353,13.3,0.15661599,503.88312,87,77,11,24
-15.25,133.5,0.0294115993820707,38.9,0.15143083,503.04233,74,74,10,25
-15.25,133.75,0.0280509901970314,64.6,0.15591763,501.79828,66,76,11,27
-15.25,134.0,0.0225589790714106,90.8,0.1568657,499.38898,59,81,11,30
-15.25,134.25,0.019923631065259,117.3,0.15187286,497.61884,53,83,10,32
-15.25,134.5,0.0069301280592169,143.5,0.15711576,495.6087,48,95,11,35
-15.25,134.75,-0.0082941012423751,169.9,0.1547998,493.10837,43,94,11,38
-15.25,135.0,-0.0120933440142488,196.4,0.1387029,493.00296,38,91,8,38
-15.25,135.25,-0.0179260548226357,223.0,0.13220415,497.05194,34,85,7,33
-15.25,135.5,-0.0340920910643901,249.7,0.15613282,501.31888,30,70,11,27
-15.25,135.75,-0.0455120191374416,276.5,0.17409396,503.70798,26,57,14,24
-15.25,141.75,0.0509487589968124,278.0,0.15690184,491.41705,26,50,11,40
-15.25,142.0,0.0599388599307054,286.3,0.14743976,481.82413,25,41,9,49
-15.25,142.25,0.0580506401491307,287.8,0.16061263,479.9499,25,42,12,50
-15.25,142.5,0.0670392872499568,262.4,0.1840885,479.9484,28,36,15,50
-15.25,142.75,0.0736702275662017,237.2,0.19835103,478.9407,32,32,18,51
-15.25,143.0,0.0782308661689361,212.3,0.21489798,475.67545,36,30,20,54
-15.25,143.25,0.0800913494934017,187.0,0.21166928,470.65408,40,29,19,58
-15.25,143.5,0.0716473358284149,162.2,0.19349983,465.6478,44,33,17,62
-15.25,143.75,0.0543920244766576,138.2,0.16255939,459.90924,49,46,12,67
-15.25,144.0,0.0362162890189903,115.5,0.15909454,455.38794,54,68,12,70
-15.25,144.25,0.0143495335082878,94.6,0.15758485,449.21777,59,89,11,75
-15.25,144.5,-4.862972474213512e-05,75.4,0.20513037,442.02103,63,100,18,79
-15.25,144.75,0.0005664914003795,57.6,0.23611231,438.2673,68,100,23,81
-15.25,145.0,0.002714966421592,36.7,0.26971224,445.9001,75,98,31,77
-15.25,145.25,-0.0099509383086115,25.1,0.42194676,458.5855,80,92,88,68
-15.5,124.5,-0.0009969876813037,398.5,0.111164644,502.7547,13,100,4,25
-15.5,124.75,-0.0138123027060092,371.5,0.07374873,497.1612,16,89,2,33
-15.5,125.0,-0.0330356905640136,344.5,0.055142462,492.74283,18,71,1,39
-15.5,125.25,-0.044146682636901,317.5,0.05800966,489.25662,21,58,1,42
-15.5,125.5,-0.0392347728079628,290.5,0.06897064,487.15762,24,64,1,44
-15.5,125.75,-0.025075213387165,263.5,0.09056695,489.07187,28,79,2,43
-15.5,126.0,-0.0079310808341861,236.5,0.12166444,491.8811,32,94,5,39
-15.5,126.25,0.0079452198237136,209.5,0.13496295,495.8176,36,94,7,34
-15.5,126.5,0.0090228744072928,182.5,0.1367265,500.87894,41,93,7,28
-15.5,126.75,0.0113107462884813,155.4,0.1504355,504.47705,45,91,10,23
-15.5,127.0,0.025585325677613,128.4,0.17503838,508.6842,51,78,14,14
-15.5,127.25,0.0396491212759255,101.4,0.20262556,511.18976,57,64,18,8
-15.5,127.5,0.0451380996431301,74.4,0.1696758,512.6623,64,57,13,4
-15.5,127.75,0.0354791260767905,47.5,0.123082854,514.0256,71,68,5,2
-15.5,128.0,0.0100915759835126,20.6,0.09542661,511.86447,82,92,3,6
-15.5,128.25,-0.0080758520476852,7.3,0.11879902,511.22086,92,94,5,7
-15.5,128.5,-0.0188468085380182,8.4,0.12941979,509.56348,91,85,6,12
-15.5,128.75,-0.0228591376571871,14.4,0.13442,506.50162,86,81,7,19
-15.5,129.0,-0.0323836609843142,36.5,0.13279413,505.72577,75,72,7,20
-15.5,129.25,-0.0431886106493905,60.9,0.14273183,504.33594,67,60,9,23
-15.5,129.5,-0.0510422636558013,83.5,0.15031208,503.413,61,50,10,24
-15.5,129.75,-0.0506754860470426,108.0,0.13001765,504.49667,55,50,6,23
-15.5,130.0,-0.0400659577970925,133.4,0.12249504,504.317,50,63,5,23
-15.5,130.25,-0.0379898388803537,159.4,0.14849705,504.12085,45,66,10,24
-15.5,130.5,-0.0371264088654979,185.6,0.14699364,504.37683,40,67,9,23
-15.5,130.75,-0.0374198521609373,196.5,0.14108276,505.1725,38,66,8,21
-15.5,131.0,-0.0291243277800579,176.1,0.14669839,505.385,42,75,9,21
-15.5,131.25,-0.0258837816984547,157.1,0.15653962,506.76288,45,78,11,18
-15.5,131.5,-0.0288789682977256,139.9,0.17831607,507.83466,48,75,15,16
-15.5,131.75,-0.0344032382725605,126.2,0.18293165,507.34866,51,70,15,17
-15.5,132.0,-0.0387314243996072,114.4,0.17475514,505.94647,54,65,14,20
-15.5,132.25,-0.032898814275506,97.4,0.1624219,504.98734,58,71,12,22
-15.5,132.5,-0.0248262982870939,71.7,0.16637944,505.19604,64,79,13,21
-15.5,132.75,-0.0114835482150305,46.8,0.17968668,505.75266,71,91,15,20
-15.5,133.0,0.0012697622113462,20.7,0.17756014,505.20767,82,99,14,21
-15.5,133.25,0.0154286295826923,5.8,0.16714963,504.7447,93,88,13,22
-15.5,133.5,0.0192209636710772,31.9,0.15953054,503.98633,77,84,12,24
-15.5,133.75,0.0196025647921487,58.5,0.16272208,502.28436,68,84,12,26
-15.5,134.0,0.0182030538956279,85.3,0.15986802,500.92493,61,85,12,28
-15.5,134.25,0.0080784597578236,112.2,0.16348672,497.7343,54,94,12,32
-15.5,134.5,-0.0025180169314678,139.2,0.17147951,495.4541,48,98,13,35
