Latitude,Longitude,min_distance_nature_land_km
-16.5,138.75,195.3
-16.5,141.0,128.9
-16.5,141.25,102.5
-16.5,141.5,75.8
-16.5,141.75,49.1
-16.5,142.0,22.5
-16.5,142.25,3.5
-16.5,142.5,5.7
-16.5,142.75,0.0
-16.5,143.0,0.0
-16.5,143.25,4.8
-16.5,143.5,26.8
-16.5,143.75,50.7
-16.5,144.0,55.8
-16.5,144.25,45.3
-16.5,144.5,48.8
-16.5,144.75,45.1
-16.5,145.0,22.5
-16.5,145.25,1.4
-16.5,145.5,16.6
-16.5,145.75,37.3
-16.75,122.5,55.2
-16.75,122.75,66.1
-16.75,123.0,84.3
-16.75,123.25,106.2
-16.75,123.5,129.9
-16.75,123.75,110.4
-16.75,124.0,83.6
-16.75,124.25,56.9
-16.75,124.5,30.2
-16.75,124.75,3.6
-16.75,125.0,0.0
-16.75,125.25,5.0
-16.75,125.5,29.0
-16.75,125.75,46.9
-16.75,126.0,55.2
-16.75,126.25,71.0
-16.75,126.5,90.8
-16.75,126.75,113.4
-16.75,127.0,136.8
-16.75,127.25,121.0
-16.75,127.5,98.4
-16.75,127.75,78.4
-16.75,128.0,63.5
-16.75,128.25,50.6
-16.75,128.5,45.1
-16.75,128.75,46.7
-16.75,129.0,49.6
-16.75,129.25,63.5
-16.75,129.5,51.1
-16.75,129.75,24.4
-16.75,130.0,0.6
-16.75,130.25,0.0
-16.75,130.5,0.0
-16.75,130.75,0.1
-16.75,131.0,7.0
-16.75,131.25,33.7
-16.75,131.5,59.9
-16.75,131.75,85.9
-16.75,132.0,112.2
-16.75,132.25,138.7
-16.75,132.5,163.7
-16.75,132.75,161.9
-16.75,133.0,135.4
-16.75,133.25,109.1
-16.75,133.5,83.0
-16.75,133.75,57.1
-16.75,134.0,32.7
-16.75,134.25,17.5
-16.75,134.5,25.6
-16.75,134.75,48.8
-16.75,135.0,74.4
-16.75,135.25,100.6
-16.75,135.5,79.8
-16.75,135.75,61.4
-16.75,136.0,50.9
-16.75,136.25,52.5
-16.75,136.5,65.6
-16.75,136.75,85.4
-16.75,137.0,108.2
-16.75,137.25,128.8
-16.75,137.5,139.5
-16.75,137.75,154.1
-16.75,138.0,158.2
-16.75,138.25,159.7
-16.75,138.5,162.4
-16.75,138.75,169.0
-16.75,139.0,179.4
-16.75,141.0,125.3
-16.75,141.25,98.6
-16.75,141.5,71.9
-16.75,141.75,45.2
-16.75,142.0,18.7
-16.75,142.25,0.0
-16.75,142.5,0.0
-16.75,142.75,0.0
-16.75,143.0,0.0
-16.75,143.25,0.0
-16.75,143.5,20.8
-16.75,143.75,47.5
-16.75,144.0,56.4
-16.75,144.25,40.5
-16.75,144.5,38.0
-16.75,144.75,41.5
-16.75,145.0,15.5
-16.75,145.25,8.9
-16.75,145.5,17.3
-16.75,145.75,13.6
-17.0,122.25,26.4
-17.0,122.5,28.7
-17.0,122.75,46.3
-17.0,123.0,69.9
-17.0,123.25,95.1
-17.0,123.5,121.0
-17.0,123.75,113.9
-17.0,124.0,88.3
-17.0,124.25,63.7
-17.0,124.5,37.5
-17.0,124.75,10.8
-17.0,125.0,0.0
-17.0,125.25,0.0
-17.0,125.5,9.9
-17.0,125.75,20.8
-17.0,126.0,32.8
-17.0,126.25,53.3
-17.0,126.5,77.7
-17.0,126.75,99.2
-17.0,127.0,122.6
-17.0,127.25,109.9
-17.0,127.5,85.0
-17.0,127.75,60.9
-17.0,128.0,40.0
-17.0,128.25,27.0
-17.0,128.5,17.5
-17.0,128.75,19.4
-17.0,129.0,25.1
-17.0,129.25,45.8
-17.0,129.5,54.1
-17.0,129.75,27.4
-17.0,130.0,0.7
-17.0,130.25,0.0
-17.0,130.5,2.4
-17.0,130.75,0.0
-17.0,131.0,3.9
-17.0,131.25,30.6
-17.0,131.5,57.1
-17.0,131.75,83.7
-17.0,132.0,110.4
-17.0,132.25,137.1
-17.0,132.5,163.8
-17.0,132.75,167.4
-17.0,133.0,141.9
-17.0,133.25,116.8
-17.0,133.5,92.7
-17.0,133.75,70.6
-17.0,134.0,52.8
-17.0,134.25,45.0
-17.0,134.5,48.8
-17.0,134.75,64.0
-17.0,135.0,85.1
-17.0,135.25,108.7
-17.0,135.5,99.5
-17.0,135.75,85.4
-17.0,136.0,78.2
-17.0,136.25,79.3
-17.0,136.5,88.5
-17.0,136.75,104.0
-17.0,137.0,123.4
-17.0,137.25,145.1
-17.0,137.5,140.8
-17.0,137.75,133.2
-17.0,138.0,130.6
-17.0,138.25,132.2
-17.0,138.5,135.3
-17.0,138.75,143.2
-17.0,139.0,155.2
-17.0,139.25,168.8
-17.0,140.75,153.7
-17.0,141.0,127.4
-17.0,141.25,101.3
-17.0,141.5,75.6
-17.0,141.75,51.0
-17.0,142.0,30.1
-17.0,142.25,23.1
-17.0,142.5,20.9
-17.0,142.75,18.8
-17.0,143.0,7.5
-17.0,143.25,6.9
-17.0,143.5,22.4
-17.0,143.75,48.6
-17.0,144.0,42.6
-17.0,144.25,18.2
-17.0,144.5,10.5
-17.0,144.75,27.5
-17.0,145.0,23.3
-17.0,145.25,7.2
-17.0,145.5,6.5
-17.0,145.75,3.1
-17.0,146.0,6.4
-17.25,122.0,18.4
-17.25,122.25,0.0
-17.25,122.5,11.4
-17.25,122.75,38.0
-17.25,123.0,64.6
-17.25,123.25,91.3
-17.25,123.5,117.9
-17.25,123.75,120.0
-17.25,124.0,94.0
-17.25,124.25,68.6
-17.25,124.5,44.7
-17.25,124.75,26.0
-17.25,125.0,5.1
-17.25,125.25,0.0
-17.25,125.5,0.5
-17.25,125.75,0.0
-17.25,126.0,19.6
-17.25,126.25,39.7
-17.25,126.5,62.6
-17.25,126.75,87.6
-17.25,127.0,113.3
-17.25,127.25,104.6
-17.25,127.5,78.0
-17.25,127.75,51.6
-17.25,128.0,25.4
-17.25,128.25,2.7
-17.25,128.5,0.0
-17.25,128.75,0.0
-17.25,129.0,10.0
-17.25,129.25,36.4
-17.25,129.5,54.1
-17.25,129.75,27.6
-17.25,130.0,3.4
-17.25,130.25,3.3
-17.25,130.5,21.1
-17.25,130.75,19.9
-17.25,131.0,19.4
-17.25,131.25,37.4
-17.25,131.5,61.5
-17.25,131.75,86.7
-17.25,132.0,112.6
-17.25,132.25,138.8
-17.25,132.5,165.2
-17.25,132.75,176.7
-17.25,133.0,152.8
-17.25,133.25,129.9
-17.25,133.5,108.8
-17.25,133.75,90.7
-17.25,134.0,77.7
-17.25,134.25,72.6
-17.25,134.5,75.0
-17.25,134.75,85.7
-17.25,135.0,102.4
-17.25,135.25,122.7
-17.25,135.5,122.2
-17.25,135.75,111.1
-17.25,136.0,105.7
-17.25,136.25,106.5
-17.25,136.5,113.5
-17.25,136.75,125.9
-17.25,137.0,142.3
-17.25,137.25,129.9
-17.25,137.5,115.6
-17.25,137.75,106.2
-17.25,138.0,103.0
-17.25,138.25,104.7
-17.25,138.5,108.5
-17.25,138.75,118.1
-17.25,139.0,131.8
-17.25,139.25,144.8
-17.25,139.5,160.2
-17.25,140.75,160.2
-17.25,141.0,135.2
-17.25,141.25,111.0
-17.25,141.5,88.2
-17.25,141.75,68.4
-17.25,142.0,54.6
-17.25,142.25,50.7
-17.25,142.5,48.4
-17.25,142.75,43.0
-17.25,143.0,35.0
-17.25,143.25,34.4
-17.25,143.5,36.5
-17.25,143.75,24.5
-17.25,144.0,35.5
-17.25,144.25,21.9
-17.25,144.5,2.2
-17.25,144.75,22.0
-17.25,145.0,44.5
-17.25,145.25,20.5
-17.25,145.5,9.7
-17.25,145.75,1.7
-17.25,146.0,1.6
-17.25,146.25,24.7
-17.5,122.0,23.2
-17.5,122.25,16.4
-17.5,122.5,21.1
-17.5,122.75,41.9
-17.5,123.0,67.0
-17.5,123.25,92.9
-17.5,123.5,119.1
-17.5,123.75,126.6
-17.5,124.0,100.2
-17.5,124.25,74.0
-17.5,124.5,47.7
-17.5,124.75,22.4
-17.5,125.0,1.3
-17.5,125.25,0.0
-17.5,125.5,4.2
-17.5,125.75,1.1
-17.5,126.0,4.7
-17.5,126.25,30.7
-17.5,126.5,57.3
-17.5,126.75,83.8
-17.5,127.0,110.4
-17.5,127.25,98.7
-17.5,127.5,73.1
-17.5,127.75,48.5
-17.5,128.0,22.8
-17.5,128.25,0.0
-17.5,128.5,0.0
-17.5,128.75,1.3
-17.5,129.0,20.8
-17.5,129.25,42.0
-17.5,129.5,62.2
-17.5,129.75,41.3
-17.5,130.0,30.9
-17.5,130.25,30.9
-17.5,130.5,37.3
-17.5,130.75,47.2
-17.5,131.0,46.0
-17.5,131.25,56.5
-17.5,131.5,75.1
-17.5,131.75,97.3
-17.5,132.0,121.3
-17.5,132.25,145.9
-17.5,132.5,171.1
-17.5,132.75,189.6
-17.5,133.0,167.6
-17.5,133.25,147.1
-17.5,133.5,128.8
-17.5,133.75,114.0
-17.5,134.0,104.0
-17.5,134.25,100.3
-17.5,134.5,102.0
-17.5,134.75,110.1
-17.5,135.0,123.5
-17.5,135.25,140.7
-17.5,135.5,146.7
-17.5,135.75,137.6
-17.5,136.0,133.3
-17.5,136.25,133.9
-17.5,136.5,134.0
-17.5,136.75,135.0
-17.5,137.0,129.7
-17.5,137.25,109.2
-17.5,137.5,91.9
-17.5,137.75,79.7
-17.5,138.0,75.4
-17.5,138.25,77.1
-17.5,138.5,82.1
-17.5,138.75,94.4
-17.5,139.0,107.6
-17.5,139.25,122.0
-17.5,139.5,139.9
-17.5,139.75,160.2
-17.5,140.0,182.1
-17.5,140.25,205.1
-17.5,140.5,195.0
-17.5,140.75,171.0
-17.5,141.0,147.8
-17.5,141.25,126.1
-17.5,141.5,106.7
-17.5,141.75,91.0
-17.5,142.0,81.2
-17.5,142.25,78.2
-17.5,142.5,76.0
-17.5,142.75,67.4
-17.5,143.0,62.6
-17.5,143.25,51.3
-17.5,143.5,24.9
-17.5,143.75,0.0
-17.5,144.0,8.7
-17.5,144.25,20.9
-17.5,144.5,28.7
-17.5,144.75,37.5
-17.5,145.0,34.9
-17.5,145.25,8.7
-17.5,145.5,0.4
-17.5,145.75,0.0
-17.5,146.0,5.0
-17.5,146.25,17.9
-17.5,146.5,43.6
-17.75,122.0,47.0
-17.75,122.25,44.0
-17.75,122.5,46.8
-17.75,122.75,59.2
-17.75,123.0,78.9
-17.75,123.25,101.8
-17.75,123.5,126.1
-17.75,123.75,125.8
-17.75,124.0,99.3
-17.75,124.25,72.9
-17.75,124.5,46.7
-17.75,124.75,21.1
-17.75,125.0,2.5
-17.75,125.25,0.2
-17.75,125.5,21.4
-17.75,125.75,27.3
-17.75,126.0,30.4
-17.75,126.25,42.9
-17.75,126.5,64.6
-17.75,126.75,89.0
-17.75,127.0,114.3
-17.75,127.25,96.1
-17.75,127.5,69.5
-17.75,127.75,43.0
-17.75,128.0,16.5
-17.75,128.25,3.0
-17.75,128.5,5.6
-17.75,128.75,21.7
-17.75,129.0,39.2
-17.75,129.25,59.1
-17.75,129.5,79.5
-17.75,129.75,64.6
-17.75,130.0,58.5
-17.75,130.25,58.5
-17.75,130.5,62.1
-17.75,130.75,74.0
-17.75,131.0,73.2
-17.75,131.25,80.6
-17.75,131.5,94.7
-17.75,131.75,113.2
-17.75,132.0,134.4
-17.75,132.25,157.2
-17.75,132.5,181.1
-17.75,132.75,205.4
-17.75,133.0,185.3
-17.75,133.25,167.1
-17.75,133.5,151.3
-17.75,133.75,138.9
-17.75,134.0,130.8
-17.75,134.25,127.9
-17.75,134.5,129.3
-17.75,134.75,135.7
-17.75,135.0,146.8
-17.75,135.25,161.5
-17.75,135.5,145.6
-17.75,135.75,129.0
-17.75,136.0,116.1
-17.75,136.25,108.2
-17.75,136.5,106.3
-17.75,136.75,107.6
-17.75,137.0,114.6
-17.75,137.25,92.3
-17.75,137.5,70.9
-17.75,137.75,54.3
-17.75,138.0,47.7
-17.75,138.25,49.5
-17.75,138.5,56.8
-17.75,138.75,70.5
-17.75,139.0,84.0
-17.75,139.25,101.6
-17.75,139.5,122.5
-17.75,139.75,145.2
-17.75,140.0,169.0
-17.75,140.25,193.5
-17.75,140.5,207.6
-17.75,140.75,185.3
-17.75,141.0,164.2
-17.75,141.25,145.0
-17.75,141.5,128.5
-17.75,141.75,115.8
-17.75,142.0,108.3
-17.75,142.25,105.7
-17.75,142.5,103.5
-17.75,142.75,93.6
-17.75,143.0,77.1
-17.75,143.25,50.9
-17.75,143.5,25.3
-17.75,143.75,9.5
-17.75,144.0,1.5
-17.75,144.25,11.9
-17.75,144.5,37.8
-17.75,144.75,31.0
-17.75,145.0,34.6
-17.75,145.25,23.8
-17.75,145.5,0.8
-17.75,145.75,0.0
-17.75,146.0,3.3
-17.75,146.25,15.2
-17.75,146.5,40.9
-18.0,122.25,71.7
-18.0,122.5,73.8
-18.0,122.75,82.3
-18.0,123.0,97.4
-18.0,123.25,116.7
-18.0,123.5,138.4
-18.0,123.75,130.5
-18.0,124.0,105.3
-18.0,124.25,80.9
-18.0,124.5,58.3
-18.0,124.75,40.7
-18.0,125.0,25.3
-18.0,125.25,15.4
-18.0,125.5,0.0
-18.0,125.75,0.0
-18.0,126.0,23.4
-18.0,126.25,49.9
-18.0,126.5,76.3
-18.0,126.75,101.6
-18.0,127.0,124.0
-18.0,127.25,98.0
-18.0,127.5,72.2
-18.0,127.75,47.3
-18.0,128.0,25.7
-18.0,128.25,19.9
-18.0,128.5,29.5
-18.0,128.75,43.6
-18.0,129.0,60.0
-18.0,129.25,77.5
-18.0,129.5,97.1
-18.0,129.75,90.4
-18.0,130.0,86.2
-18.0,130.25,86.2
-18.0,130.5,88.7
-18.0,130.75,98.3
-18.0,131.0,100.6
-18.0,131.25,106.4
-18.0,131.5,117.4
-18.0,131.75,132.9
-18.0,132.0,151.3
-18.0,132.25,171.9
-18.0,132.5,194.0
-18.0,132.75,217.0
-18.0,133.0,205.3
-18.0,133.25,189.0
-18.0,133.5,175.3
-18.0,133.75,164.7
-18.0,134.0,158.0
-18.0,134.25,155.6
-18.0,134.5,156.7
-18.0,134.75,162.0
-18.0,135.0,171.3
-18.0,135.25,148.3
-18.0,135.5,126.7
-18.0,135.75,107.3
-18.0,136.0,91.4
-18.0,136.25,81.2
-18.0,136.5,78.6
-18.0,136.75,80.3
-18.0,137.0,89.6
-18.0,137.25,81.4
-18.0,137.5,56.1
-18.0,137.75,32.8
-18.0,138.0,20.1
-18.0,138.25,21.9
-18.0,138.5,34.9
-18.0,138.75,46.4
-18.0,139.0,63.5
-18.0,139.25,85.4
-18.0,139.5,109.4
-18.0,139.75,134.3
-18.0,140.0,159.7
-18.0,140.25,185.3
-18.0,140.5,211.2
-18.0,140.75,202.3
-18.0,141.0,183.3
-18.0,141.25,166.4
-18.0,141.5,152.2
-18.0,141.75,141.7
-18.0,142.0,135.6
-18.0,142.25,133.3
-18.0,142.5,128.7
-18.0,142.75,109.5
-18.0,143.0,85.1
-18.0,143.25,62.3
-18.0,143.5,44.1
-18.0,143.75,35.7
-18.0,144.0,27.2
-18.0,144.25,33.4
-18.0,144.5,21.1
-18.0,144.75,8.9
-18.0,145.0,14.1
-18.0,145.25,26.8
-18.0,145.5,6.0
-18.0,145.75,2.2
-18.0,146.0,3.3
-18.0,146.25,6.5
-18.25,122.0,100.7
-18.25,122.25,99.4
-18.25,122.5,100.9
-18.25,122.75,107.6
-18.25,123.0,119.6
-18.25,123.25,135.7
-18.25,123.5,154.7
-18.25,123.75,140.5
-18.25,124.0,117.6
-18.25,124.25,96.4
-18.25,124.5,78.5
-18.25,124.75,63.2
-18.25,125.0,48.0
-18.25,125.25,30.9
-18.25,125.5,20.9
-18.25,125.75,15.9
-18.25,126.0,33.7
-18.25,126.25,57.0
-18.25,126.5,81.1
-18.25,126.75,106.4
-18.25,127.0,129.5
-18.25,127.25,106.9
-18.25,127.5,84.0
-18.25,127.75,63.9
-18.25,128.0,50.1
-18.25,128.25,47.4
-18.25,128.5,55.8
-18.25,128.75,65.9
-18.25,129.0,81.9
-18.25,129.25,98.3
-18.25,129.5,115.7
-18.25,129.75,117.1
-18.25,130.0,113.9
-18.25,130.25,113.9
-18.25,130.5,115.8
-18.25,130.75,123.3
-18.25,131.0,128.1
-18.25,131.25,133.0
-18.25,131.5,141.9
-18.25,131.75,155.0
-18.25,132.0,171.1
-18.25,132.25,189.5
-18.25,132.5,209.7
-18.25,132.75,231.2
-18.25,133.0,226.9
-18.25,133.25,212.3
-18.25,133.5,200.2
-18.25,133.75,191.1
-18.25,134.0,185.3
-18.25,134.25,183.3
-18.25,134.5,184.2
-18.25,134.75,185.5
-18.25,135.0,160.3
-18.25,135.25,135.6
-18.25,135.5,111.6
-18.25,135.75,89.0
-18.25,136.0,69.0
-18.25,136.25,54.8
-18.25,136.5,51.0
-18.25,136.75,53.6
-18.25,137.0,66.6
-18.25,137.25,78.8
-18.25,137.5,52.4
-18.25,137.75,26.0
-18.25,138.0,0.0
-18.25,138.25,1.8
-18.25,138.5,9.3
-18.25,138.75,25.8
-18.25,139.0,50.3
-18.25,139.25,76.1
-18.25,139.5,102.2
-18.25,139.75,128.5
-18.25,140.0,154.8
-18.25,140.25,180.4
-18.25,140.5,203.6
-18.25,140.75,221.6
-18.25,141.0,204.4
-18.25,141.25,189.4
-18.25,141.5,177.1
-18.25,141.75,168.2
-18.25,142.0,163.1
-18.25,142.25,160.9
-18.25,142.5,144.7
-18.25,142.75,121.7
-18.25,143.0,100.3
-18.25,143.25,82.0
-18.25,143.5,69.2
-18.25,143.75,59.5
-18.25,144.0,50.1
-18.25,144.25,23.8
-18.25,144.5,0.0
-18.25,144.75,0.1
-18.25,145.0,19.7
-18.25,145.25,4.6
-18.25,145.5,0.0
-18.25,145.75,0.0
-18.25,146.0,1.1
-18.25,146.25,0.0
-18.25,146.5,20.6
-18.5,121.75,134.1
-18.5,122.0,128.1
-18.5,122.25,127.1
-18.5,122.5,128.2
-18.5,122.75,133.9
-18.5,123.0,130.2
-18.5,123.25,127.5
-18.5,123.5,127.7
-18.5,123.75,131.7
-18.5,124.0,134.5
-18.5,124.25,116.5
-18.5,124.5,100.7
-18.5,124.75,85.3
-18.5,125.0,69.1
-18.5,125.25,54.9
-18.5,125.5,44.4
-18.5,125.75,42.8
-18.5,126.0,52.6
-18.5,126.25,71.1
-18.5,126.5,93.1
-18.5,126.75,116.4
-18.5,127.0,109.4
-18.5,127.25,91.4
-18.5,127.5,78.3
-18.5,127.75,72.8
-18.5,128.0,75.3
-18.5,128.25,75.1
-18.5,128.5,80.6
-18.5,128.75,90.6
-18.5,129.0,103.3
-18.5,129.25,119.9
-18.5,129.5,136.6
-18.5,129.75,144.2
-18.5,130.0,141.6
-18.5,130.25,141.6
-18.5,130.5,143.1
-18.5,130.75,149.3
-18.5,131.0,155.7
-18.5,131.25,159.8
-18.5,131.5,167.5
-18.5,131.75,178.6
-18.5,132.0,192.8
-18.5,132.25,209.3
-18.5,132.5,227.7
-18.5,132.75,247.6
-18.5,133.0,249.8
-18.5,133.25,236.6
-18.5,133.5,225.8
-18.5,133.75,217.7
-18.5,134.0,212.7
-18.5,134.25,210.9
-18.5,134.5,205.9
-18.5,134.75,179.7
-18.5,135.0,153.6
-18.5,135.25,127.7
-18.5,135.5,101.9
-18.5,135.75,76.5
-18.5,136.0,52.0
-18.5,136.25,30.8
-18.5,136.5,23.3
-18.5,136.75,28.5
-18.5,137.0,48.7
-18.5,137.25,73.0
-18.5,137.5,52.3
-18.5,137.75,25.9
-18.5,138.0,0.0
-18.5,138.25,0.0
-18.5,138.5,3.3
-18.5,138.75,25.9
-18.5,139.0,50.7
-18.5,139.25,76.3
-18.5,139.5,99.4
-18.5,139.75,120.9
-18.5,140.0,144.0
-18.5,140.25,168.0
-18.5,140.5,192.7
-18.5,140.75,217.7
-18.5,141.0,226.9
-18.5,141.25,213.5
-18.5,141.5,202.7
-18.5,141.75,195.0
-18.5,142.0,190.7
-18.5,142.25,181.2
-18.5,142.5,159.0
-18.5,142.75,138.4
-18.5,143.0,120.1
-18.5,143.25,105.3
-18.5,143.5,95.7
-18.5,143.75,77.7
-18.5,144.0,52.3
-18.5,144.25,27.4
-18.5,144.5,4.8
-18.5,144.75,10.5
-18.5,145.0,33.9
-18.5,145.25,20.7
-18.5,145.5,13.7
-18.5,145.75,1.6
-18.5,146.0,5.7
-18.5,146.25,1.3
-18.5,146.5,7.7
-18.75,121.5,169.6
-18.75,121.75,160.6
-18.75,122.0,155.6
-18.75,122.25,144.8
-18.75,122.5,127.1
-18.75,122.75,112.8
-18.75,123.0,103.2
-18.75,123.25,99.8
-18.75,123.5,100.0
-18.75,123.75,105.1
-18.75,124.0,116.0
-18.75,124.25,131.4
-18.75,124.5,123.3
-18.75,124.75,107.3
-18.75,125.0,91.6
-18.75,125.25,80.8
-18.75,125.5,71.1
-18.75,125.75,70.0
-18.75,126.0,76.9
-18.75,126.25,90.6
-18.75,126.5,109.0
-18.75,126.75,116.9
-18.75,127.0,93.2
-18.75,127.25,71.4
-18.75,127.5,53.6
-18.75,127.75,45.1
-18.75,128.0,49.0
-18.75,128.25,64.2
-18.75,128.5,85.0
-18.75,128.75,108.1
-18.75,129.0,127.1
-18.75,129.25,141.2
-18.75,129.5,157.8
-18.75,129.75,171.5
-18.75,130.0,169.3
-18.75,130.25,169.3
-18.75,130.5,170.5
-18.75,130.75,175.7
-18.75,131.0,183.4
-18.75,131.25,186.9
-18.75,131.5,193.6
-18.75,131.75,203.3
-18.75,132.0,215.8
-18.75,132.25,230.7
-18.75,132.5,247.6
-18.75,132.75,254.8
-18.75,133.0,239.6
-18.75,133.25,226.3
-18.75,133.5,215.5
-18.75,133.75,207.4
-18.75,134.0,202.3
-18.75,134.25,200.5
-18.75,134.5,201.4
-18.75,134.75,178.0
-18.75,135.0,151.7
-18.75,135.25,125.4
-18.75,135.5,99.0
-18.75,135.75,72.7
-18.75,136.0,46.4
-18.75,136.25,20.1
-18.75,136.5,0.0
-18.75,136.75,16.5
-18.75,137.0,42.8
-18.75,137.25,69.1
-18.75,137.5,54.3
-18.75,137.75,29.8
-18.75,138.0,14.8
-18.75,138.25,0.0
-18.75,138.5,0.0
-18.75,138.75,20.8
-18.75,139.0,42.1
-18.75,139.25,61.6
-18.75,139.5,84.5
-18.75,139.75,108.9
-18.75,140.0,134.1
-18.75,140.25,159.6
-18.75,140.5,185.3
-18.75,140.75,211.1
-18.75,141.0,237.1
-18.75,141.25,238.4
-18.75,141.5,228.9
-18.75,141.75,222.0
-18.75,142.0,218.2
-18.75,142.25,195.2
-18.75,142.5,171.6
-18.75,142.75,148.8
-18.75,143.0,127.3
-18.75,143.25,107.9
-18.75,143.5,92.1
-18.75,143.75,80.4
-18.75,144.0,62.5
-18.75,144.25,42.3
-18.75,144.5,31.9
-18.75,144.75,35.6
-18.75,145.0,48.7
-18.75,145.25,48.3
-18.75,145.5,32.6
-18.75,145.75,10.3
-18.75,146.0,15.5
-18.75,146.25,0.1
-18.75,146.5,9.2
-19.0,121.25,206.0
-19.0,121.5,195.2
-19.0,121.75,173.0
-19.0,122.0,149.6
-19.0,122.25,127.2
-19.0,122.5,106.7
-19.0,122.75,89.1
-19.0,123.0,76.7
-19.0,123.25,72.0
-19.0,123.5,72.3
-19.0,123.75,79.2
-19.0,124.0,93.2
-19.0,124.25,111.7
-19.0,124.5,132.8
-19.0,124.75,129.1
-19.0,125.0,116.3
-19.0,125.25,105.7
-19.0,125.5,98.3
-19.0,125.75,97.6
-19.0,126.0,103.0
-19.0,126.25,113.6
-19.0,126.5,128.7
-19.0,126.75,109.2
-19.0,127.0,83.4
-19.0,127.25,58.0
-19.0,127.5,33.8
-19.0,127.75,17.5
-19.0,128.0,26.0
-19.0,128.25,48.9
-19.0,128.5,74.0
-19.0,128.75,99.7
-19.0,129.0,125.7
-19.0,129.25,151.7
-19.0,129.5,177.8
-19.0,129.75,195.8
-19.0,130.0,197.0
-19.0,130.25,197.0
-19.0,130.5,198.1
-19.0,130.75,202.6
-19.0,131.0,210.3
-19.0,131.25,214.1
-19.0,131.5,220.1
-19.0,131.75,228.7
-19.0,132.0,239.9
-19.0,132.25,253.4
-19.0,132.5,251.8
-19.0,132.75,233.5
-19.0,133.0,216.8
-19.0,133.25,202.1
-19.0,133.5,189.9
-19.0,133.75,180.7
-19.0,134.0,174.8
-19.0,134.25,172.8
-19.0,134.5,173.8
-19.0,134.75,178.4
-19.0,135.0,152.3
-19.0,135.25,126.2
-19.0,135.5,100.2
-19.0,135.75,74.4
-19.0,136.0,49.1
-19.0,136.25,25.7
-19.0,136.5,16.0
-19.0,136.75,23.0
-19.0,137.0,45.6
-19.0,137.25,70.8
-19.0,137.5,67.3
-19.0,137.75,42.5
-19.0,138.0,18.9
-19.0,138.25,9.9
-19.0,138.5,2.1
-19.0,138.75,4.2
-19.0,139.0,25.3
-19.0,139.25,51.0
-19.0,139.5,77.1
-19.0,139.75,103.2
-19.0,140.0,129.4
-19.0,140.25,155.6
-19.0,140.5,181.8
-19.0,140.75,208.1
-19.0,141.0,234.3
-19.0,141.25,260.5
-19.0,141.5,255.3
-19.0,141.75,236.4
-19.0,142.0,210.9
-19.0,142.25,185.6
-19.0,142.5,160.6
-19.0,142.75,136.0
-19.0,143.0,112.1
-19.0,143.25,89.6
-19.0,143.5,69.7
-19.0,143.75,55.4
-19.0,144.0,44.0
-19.0,144.25,43.0
-19.0,144.5,55.7
-19.0,144.75,62.9
-19.0,145.0,71.2
-19.0,145.25,60.0
-19.0,145.5,35.7
-19.0,145.75,18.1
-19.0,146.0,17.6
-19.0,146.25,0.0
-19.0,146.5,15.6
-19.0,146.75,13.4
-19.0,147.0,17.4
-19.0,147.25,31.8
-19.25,121.0,239.7
-19.25,121.25,214.1
-19.25,121.5,188.5
-19.25,121.75,163.2
-19.25,122.0,138.2
-19.25,122.25,113.8
-19.25,122.5,90.2
-19.25,122.75,68.6
-19.25,123.0,51.5
-19.25,123.25,44.3
-19.25,123.5,44.8
-19.25,123.75,55.2
-19.25,124.0,73.9
-19.25,124.25,96.1
-19.25,124.5,120.0
-19.25,124.75,144.6
-19.25,125.0,141.9
-19.25,125.25,131.6
-19.25,125.5,125.8
-19.25,125.75,125.2
-19.25,126.0,129.8
-19.25,126.25,138.3
-19.25,126.5,134.1
-19.25,126.75,107.9
-19.25,127.0,81.8
-19.25,127.25,55.7
-19.25,127.5,29.8
-19.25,127.75,7.3
-19.25,128.0,20.6
-19.25,128.25,46.2
-19.25,128.5,72.2
-19.25,128.75,98.3
-19.25,129.0,124.5
-19.25,129.25,150.7
-19.25,129.5,176.9
-19.25,129.75,203.1
-19.25,130.0,224.8
-19.25,130.25,224.8
-19.25,130.5,225.7
-19.25,130.75,229.7
-19.25,131.0,236.5
-19.25,131.25,241.5
-19.25,131.5,247.0
-19.25,131.75,254.6
-19.25,132.0,264.7
-19.25,132.25,254.4
-19.25,132.5,233.4
-19.25,132.75,213.6
-19.25,133.0,195.3
-19.25,133.25,178.9
-19.25,133.5,165.0
-19.25,133.75,154.3
-19.25,134.0,147.5
-19.25,134.25,145.1
-19.25,134.5,146.2
-19.25,134.75,151.7
-19.25,135.0,157.5
-19.25,135.25,132.5
-19.25,135.5,108.1
-19.25,135.75,84.8
-19.25,136.0,63.7
-19.25,136.25,48.2
-19.25,136.5,43.8
-19.25,136.75,46.8
-19.25,137.0,61.2
-19.25,137.25,81.7
-19.25,137.5,77.9
-19.25,137.75,57.0
-19.25,138.0,42.5
-19.25,138.25,23.5
-19.25,138.5,0.9
-19.25,138.75,7.1
-19.25,139.0,27.8
-19.25,139.25,53.5
-19.25,139.5,79.2
-19.25,139.75,104.8
-19.25,140.0,130.6
-19.25,140.25,156.6
-19.25,140.5,182.6
-19.25,140.75,208.7
-19.25,141.0,234.8
-19.25,141.25,260.9
