Latitude,Longitude,Mean Correlation
-15.0,145.25,-0.00866591272386445
-15.0,145.5,-0.00998194254823916
-15.25,124.75,-0.014522877583901087
-15.25,125.0,-0.0304951213610669
-15.25,125.25,-0.044975928509874
-15.25,125.5,-0.0450682411591212
-15.25,125.75,-0.030150064220651984
-15.25,126.0,-0.016222733664714422
-15.25,126.25,0.0019067827711946198
-15.25,126.5,0.013813829859853806
-15.25,126.75,0.00909725118073679
-15.25,127.0,0.013875947400395359
-15.25,127.25,0.029240361106626336
-15.25,127.5,0.03923327035486831
-15.25,127.75,0.03436622838766891
-15.25,128.0,0.023506365975897225
-15.25,128.25,0.005120536244551961
-15.25,128.5,-0.015869838279849363
-15.25,128.75,-0.01958878329356334
-15.25,129.0,-0.028909761950178237
-15.25,129.25,-0.04037661579315595
-15.25,129.5,-0.049730923358306645
-15.25,129.75,-0.05178983515971119
-15.25,130.0,-0.04190584904336858
-15.25,130.25,-0.028371685686510145
-15.25,130.5,-0.022465261080790135
-15.25,130.75,-0.02782441387451919
-15.25,131.0,-0.026035883015997352
-15.25,131.25,-0.021957473087379532
-15.25,131.5,-0.02869238511526159
-15.25,131.75,-0.03282781683706811
-15.25,132.0,-0.025700782385787792
-15.25,132.25,-0.014631361834749225
-15.25,132.5,-0.002202849403866345
-15.25,132.75,0.009572949023207739
-15.25,133.0,0.019114625356381847
-15.25,133.25,0.026202741839335346
-15.25,133.5,0.029411599382070736
-15.25,133.75,0.028050990197031448
-15.25,134.0,0.022558979071410638
-15.25,134.25,0.01992363106525902
-15.25,134.5,0.006930128059216908
-15.25,134.75,-0.008294101242375162
-15.25,135.0,-0.012093344014248854
-15.25,135.25,-0.017926054822635793
-15.25,135.5,-0.03409209106439015
-15.25,135.75,-0.04551201913744167
-15.25,136.0,-0.05288838749928843
-15.25,136.25,-0.055949458719364235
-15.25,141.25,-0.00427894666486065
-15.25,141.5,0.01775924128125466
-15.25,141.75,0.05094875899681245
-15.25,142.0,0.059938859930705454
-15.25,142.25,0.05805064014913071
-15.25,142.5,0.06703928724995681
-15.25,142.75,0.07367022756620177
-15.25,143.0,0.0782308661689361
-15.25,143.25,0.08009134949340174
-15.25,143.5,0.07164733582841498
-15.25,143.75,0.05439202447665767
-15.25,144.0,0.036216289018990384
-15.25,144.25,0.014349533508287831
-15.25,144.5,-4.862972474213512e-05
-15.25,144.75,0.0005664914003795102
-15.25,145.0,0.0027149664215920938
-15.25,145.25,-0.009950938308611513
-15.25,145.5,-0.01475610693561889
-15.5,124.5,-0.0009969876813037055
-15.5,124.75,-0.01381230270600922
-15.5,125.0,-0.03303569056401362
-15.5,125.25,-0.044146682636901025
-15.5,125.5,-0.03923477280796284
-15.5,125.75,-0.025075213387165042
-15.5,126.0,-0.007931080834186147
-15.5,126.25,0.007945219823713635
-15.5,126.5,0.009022874407292832
-15.5,126.75,0.01131074628848139
-15.5,127.0,0.025585325677613062
-15.5,127.25,0.03964912127592556
-15.5,127.5,0.04513809964313017
-15.5,127.75,0.035479126076790546
-15.5,128.0,0.010091575983512615
-15.5,128.25,-0.008075852047685267
-15.5,128.5,-0.018846808538018237
-15.5,128.75,-0.02285913765718717
-15.5,129.0,-0.03238366098431427
-15.5,129.25,-0.0431886106493905
-15.5,129.5,-0.05104226365580135
-15.5,129.75,-0.050675486047042625
-15.5,130.0,-0.040065957797092516
-15.5,130.25,-0.03798983888035374
-15.5,130.5,-0.03712640886549794
-15.5,130.75,-0.03741985216093738
-15.5,131.0,-0.029124327780057985
-15.5,131.25,-0.025883781698454792
-15.5,131.5,-0.028878968297725634
-15.5,131.75,-0.0344032382725605
-15.5,132.0,-0.03873142439960724
-15.5,132.25,-0.032898814275506
-15.5,132.5,-0.024826298287093995
-15.5,132.75,-0.011483548215030516
-15.5,133.0,0.0012697622113462005
-15.5,133.25,0.015428629582692381
-15.5,133.5,0.019220963671077264
-15.5,133.75,0.01960256479214877
-15.5,134.0,0.018203053895627992
-15.5,134.25,0.008078459757823675
-15.5,134.5,-0.0025180169314678227
-15.5,134.75,-0.01541114134999502
-15.5,135.0,-0.01947701518268635
