Latitude,Longitude,Mean Correlation
-15.0,129.5,0.08372634482098652
-15.0,129.75,0.08066945904501503
-15.0,130.0,0.07261287444360573
-15.0,130.25,0.07770004143841516
-15.0,130.5,0.09107091626694333
-15.0,130.75,0.07698443937450344
-15.0,131.0,0.04904056711302266
-15.0,131.25,0.04881300367945713
-15.0,131.5,0.048574463275241626
-15.0,131.75,0.043702655660849334
-15.0,132.0,0.0419692148978215
-15.0,132.25,0.05240538603224858
-15.0,132.5,0.06334392696871083
-15.0,132.75,0.0699382165295601
-15.0,133.0,0.07716434154459459
-15.0,133.25,0.08145496124551425
-15.0,133.5,0.08105114014486346
-15.0,133.75,0.08115294516067806
-15.0,134.0,0.08046213058502345
-15.0,134.25,0.07899834327180523
-15.0,134.5,0.07933434126572894
-15.0,134.75,0.08215204953288113
-15.0,135.0,0.08390925252333832
-15.0,135.25,0.07871724443119013
-15.0,135.5,0.07116186353638712
-15.0,135.75,0.06889999796587606
-15.0,136.0,0.06815262349715615
-15.0,141.25,0.04202131693787783
-15.0,141.5,0.049524035605420895
-15.0,141.75,0.045181953782857276
-15.0,142.0,0.038887015423574596
-15.0,142.25,0.031766211201495864
-15.0,142.5,0.028361398031721864
-15.0,142.75,0.026011510849765582
-15.0,143.0,0.025971907146952987
-15.0,143.25,0.028345491524436252
-15.0,143.5,0.03072241574381178
-15.0,143.75,0.02090695102191663
-15.0,144.0,0.004737992689123038
-15.0,144.25,-0.006626303090839212
-15.0,144.5,-0.01721566343162353
-15.0,144.75,-0.020554100794355656
-15.0,145.0,-0.0226316286590975
-15.0,145.25,-0.03307463579264412
-15.0,145.5,-0.038393891060713246
-15.25,124.75,0.09100555968777868
-15.25,125.0,0.09188304916678515
-15.25,125.25,0.0883472702409503
-15.25,125.5,0.09320234522592702
-15.25,125.75,0.09474684150612468
-15.25,126.0,0.09904311755079928
-15.25,126.25,0.11458757751954439
-15.25,126.5,0.11766741802959446
-15.25,126.75,0.11153352817949055
-15.25,127.0,0.11375950203773745
-15.25,127.25,0.1276789282845659
-15.25,127.5,0.13401234593345424
-15.25,127.75,0.13608364891103927
-15.25,128.0,0.13518904286198222
-15.25,128.25,0.1226852121124154
-15.25,128.5,0.09860571659931493
-15.25,128.75,0.08891957099044474
-15.25,129.0,0.08010747325338914
-15.25,129.25,0.07064168944592332
-15.25,129.5,0.07360869910253072
