Longitude,Latitude,avg_solar_radiation
141.5,-25.25,499.63184
141.75,-25.25,498.9578
142.0,-25.25,497.4274
142.25,-25.25,497.77173
142.5,-25.25,496.85965
142.75,-25.25,497.7038
143.0,-25.25,496.8113
143.25,-25.25,495.60538
143.5,-25.25,493.33823
143.75,-25.25,490.95456
144.0,-25.25,488.33127
144.25,-25.25,486.94525
144.5,-25.25,484.99628
144.75,-25.25,484.68005
145.0,-25.25,484.9267
145.25,-25.25,484.49533
145.5,-25.25,483.34366
145.75,-25.25,482.7922
146.0,-25.25,481.98813
146.25,-25.25,480.71228
146.5,-25.25,479.74948
146.75,-25.25,478.10764
147.0,-25.25,476.88205
147.25,-25.25,475.32745
147.5,-25.25,472.2694
147.75,-25.25,469.54138
148.0,-25.25,467.44336
148.25,-25.25,466.91913
148.5,-25.25,467.68463
148.75,-25.25,468.08588
149.0,-25.25,465.56326
149.25,-25.25,462.8604
149.5,-25.25,462.1104
149.75,-25.25,461.44507
150.0,-25.25,461.63885
150.25,-25.25,458.56317
150.5,-25.25,453.22522
150.75,-25.25,448.3211
151.0,-25.25,443.1421
151.25,-25.25,437.58096
151.5,-25.25,430.1442
151.75,-25.25,424.00452
152.0,-25.25,422.52103
152.25,-25.25,427.237
152.5,-25.25,425.91428
152.75,-25.25,424.85513
153.0,-25.25,423.51407
113.75,-25.5,503.97992
114.0,-25.5,505.969
114.25,-25.5,505.40805
114.5,-25.5,501.78488
114.75,-25.5,498.73712
115.0,-25.5,497.49396
115.25,-25.5,499.15292
115.5,-25.5,501.49957
115.75,-25.5,501.4431
116.0,-25.5,500.73645
116.25,-25.5,500.13724
116.5,-25.5,498.74374
116.75,-25.5,496.77942
117.0,-25.5,496.75323
117.25,-25.5,496.36404
117.5,-25.5,496.0238
117.75,-25.5,495.5916
118.0,-25.5,494.47302
118.25,-25.5,492.6839
118.5,-25.5,490.21725
118.75,-25.5,489.54532
119.0,-25.5,489.65216
119.25,-25.5,489.0384
119.5,-25.5,488.4272
119.75,-25.5,488.15698
120.0,-25.5,489.02176
120.25,-25.5,487.53427
120.5,-25.5,487.62476
120.75,-25.5,487.90933
121.0,-25.5,487.2049
121.25,-25.5,486.07553
121.5,-25.5,485.55164
121.75,-25.5,485.33704
122.0,-25.5,485.78156
122.25,-25.5,486.23953
122.5,-25.5,486.67758
122.75,-25.5,487.62372
123.0,-25.5,489.4728
123.25,-25.5,490.14578
123.5,-25.5,489.94446
123.75,-25.5,490.36945
124.0,-25.5,489.73572
124.25,-25.5,488.60678
124.5,-25.5,487.91736
124.75,-25.5,487.63446
125.0,-25.5,487.29477
125.25,-25.5,487.2564
125.5,-25.5,488.10953
125.75,-25.5,489.47794
126.0,-25.5,489.78357
126.25,-25.5,490.49713
126.5,-25.5,491.3146
126.75,-25.5,491.9923
127.0,-25.5,492.2735
127.25,-25.5,491.38116
127.5,-25.5,489.9225
127.75,-25.5,489.41702
128.0,-25.5,487.90115
128.25,-25.5,487.04327
128.5,-25.5,486.5766
128.75,-25.5,485.30783
129.0,-25.5,484.80014
129.25,-25.5,483.7527
129.5,-25.5,483.67798
129.75,-25.5,483.691
130.0,-25.5,483.46524
130.25,-25.5,483.24902
130.5,-25.5,483.66956
130.75,-25.5,484.86838
131.0,-25.5,486.0077
131.25,-25.5,487.075
131.5,-25.5,487.57938
131.75,-25.5,488.39203
132.0,-25.5,487.8211
132.25,-25.5,487.57657
132.5,-25.5,487.8017
132.75,-25.5,488.5957
133.0,-25.5,489.6605
133.25,-25.5,491.1414
133.5,-25.5,491.92404
133.75,-25.5,492.62268
134.0,-25.5,493.10867
134.25,-25.5,492.76575
134.5,-25.5,491.9163
134.75,-25.5,491.5843
135.0,-25.5,491.50693
135.25,-25.5,492.2683
135.5,-25.5,492.48795
135.75,-25.5,493.0301
136.0,-25.5,494.49115
136.25,-25.5,496.57626
136.5,-25.5,497.67242
136.75,-25.5,499.89008
137.0,-25.5,500.48795
137.25,-25.5,500.51315
137.5,-25.5,500.78433
137.75,-25.5,501.3139
138.0,-25.5,502.15518
138.25,-25.5,503.16785
138.5,-25.5,504.3431
138.75,-25.5,504.6572
139.0,-25.5,503.59824
139.25,-25.5,502.53378
139.5,-25.5,502.46002
139.75,-25.5,501.6455
140.0,-25.5,500.28583
140.25,-25.5,499.06076
140.5,-25.5,498.7001
140.75,-25.5,499.1862
141.0,-25.5,499.25467
141.25,-25.5,498.49124
141.5,-25.5,498.0599
141.75,-25.5,498.1375
142.0,-25.5,497.207
142.25,-25.5,497.5224
142.5,-25.5,495.71606
142.75,-25.5,496.2808
143.0,-25.5,495.03427
143.25,-25.5,494.09543
143.5,-25.5,491.69528
143.75,-25.5,489.4823
144.0,-25.5,488.34058
144.25,-25.5,486.78815
144.5,-25.5,486.65314
144.75,-25.5,486.04553
145.0,-25.5,484.70874
145.25,-25.5,483.88992
145.5,-25.5,481.86957
145.75,-25.5,481.92865
146.0,-25.5,481.11945
146.25,-25.5,480.81998
146.5,-25.5,479.8395
146.75,-25.5,479.9888
147.0,-25.5,479.20502
147.25,-25.5,477.32623
147.5,-25.5,474.27805
147.75,-25.5,471.83618
148.0,-25.5,470.6714
148.25,-25.5,471.11356
148.5,-25.5,470.41013
148.75,-25.5,468.74454
149.0,-25.5,466.3105
149.25,-25.5,464.803
149.5,-25.5,464.07114
149.75,-25.5,464.27985
150.0,-25.5,463.69678
150.25,-25.5,458.14536
150.5,-25.5,453.1654
150.75,-25.5,448.75684
151.0,-25.5,444.75504
151.25,-25.5,440.4346
151.5,-25.5,435.9037
151.75,-25.5,429.60556
152.0,-25.5,424.97897
152.25,-25.5,418.74796
152.5,-25.5,415.49988
152.75,-25.5,410.88403
153.0,-25.5,406.40848
153.25,-25.5,415.89267
113.75,-25.75,503.42844
114.0,-25.75,503.13278
114.25,-25.75,506.01575
114.5,-25.75,501.80023
114.75,-25.75,498.15262
115.0,-25.75,496.32904
115.25,-25.75,497.01437
115.5,-25.75,499.03604
115.75,-25.75,499.6377
116.0,-25.75,498.60876
116.25,-25.75,497.81647
116.5,-25.75,497.71887
116.75,-25.75,496.97388
117.0,-25.75,496.39294
117.25,-25.75,495.50043
117.5,-25.75,495.78757
117.75,-25.75,496.0392
118.0,-25.75,494.7835
118.25,-25.75,492.8557
118.5,-25.75,488.87128
118.75,-25.75,488.45615
119.0,-25.75,487.34485
119.25,-25.75,486.62393
119.5,-25.75,486.01422
119.75,-25.75,486.54578
120.0,-25.75,486.67398
120.25,-25.75,487.48315
120.5,-25.75,486.53598
120.75,-25.75,485.8883
121.0,-25.75,485.06503
121.25,-25.75,484.0463
121.5,-25.75,483.84515
121.75,-25.75,484.51752
122.0,-25.75,485.21243
122.25,-25.75,486.44046
122.5,-25.75,486.78772
122.75,-25.75,487.36078
123.0,-25.75,487.97336
123.25,-25.75,488.28992
123.5,-25.75,488.2184
123.75,-25.75,488.48505
124.0,-25.75,488.3304
124.25,-25.75,487.0356
124.5,-25.75,485.69592
124.75,-25.75,486.23196
125.0,-25.75,485.48334
125.25,-25.75,485.43097
125.5,-25.75,485.9856
125.75,-25.75,487.2465
126.0,-25.75,486.6819
126.25,-25.75,487.8812
126.5,-25.75,489.1588
126.75,-25.75,489.47708
127.0,-25.75,489.36478
127.25,-25.75,488.8191
127.5,-25.75,487.77826
127.75,-25.75,486.46042
128.0,-25.75,485.50034
128.25,-25.75,484.34097
128.5,-25.75,483.32382
128.75,-25.75,482.42468
129.0,-25.75,481.7424
129.25,-25.75,481.16013
129.5,-25.75,480.62744
129.75,-25.75,480.8381
130.0,-25.75,480.7088
130.25,-25.75,480.76038
130.5,-25.75,481.54398
130.75,-25.75,482.63525
131.0,-25.75,483.34836
131.25,-25.75,483.92133
131.5,-25.75,484.66098
131.75,-25.75,485.541
132.0,-25.75,486.06186
132.25,-25.75,485.247
132.5,-25.75,485.20724
132.75,-25.75,486.03778
133.0,-25.75,486.8832
133.25,-25.75,488.1704
133.5,-25.75,489.81305
133.75,-25.75,490.2594
134.0,-25.75,489.76752
134.25,-25.75,489.7146
134.5,-25.75,489.7895
134.75,-25.75,489.75266
135.0,-25.75,489.44238
135.25,-25.75,489.30618
135.5,-25.75,490.49106
135.75,-25.75,491.89825
136.0,-25.75,493.4304
136.25,-25.75,494.8759
136.5,-25.75,496.59024
136.75,-25.75,498.735
137.0,-25.75,499.44144
137.25,-25.75,499.84097
137.5,-25.75,500.72388
137.75,-25.75,501.17484
138.0,-25.75,501.45007
138.25,-25.75,501.51617
138.5,-25.75,502.7037
138.75,-25.75,503.2916
139.0,-25.75,502.8282
139.25,-25.75,502.25137
139.5,-25.75,501.55716
139.75,-25.75,499.37738
140.0,-25.75,499.03775
140.25,-25.75,498.00275
140.5,-25.75,497.3153
140.75,-25.75,497.7512
141.0,-25.75,496.35956
141.25,-25.75,496.8771
141.5,-25.75,496.9684
141.75,-25.75,497.60165
142.0,-25.75,496.75232
142.25,-25.75,495.32828
142.5,-25.75,493.99127
142.75,-25.75,494.58426
143.0,-25.75,494.75266
143.25,-25.75,493.8621
143.5,-25.75,491.87863
143.75,-25.75,490.06345
144.0,-25.75,487.78735
144.25,-25.75,487.67725
144.5,-25.75,487.88077
144.75,-25.75,486.586
145.0,-25.75,484.1985
145.25,-25.75,482.01718
145.5,-25.75,480.4521
145.75,-25.75,480.89035
146.0,-25.75,480.6168
146.25,-25.75,480.53198
146.5,-25.75,480.18353
146.75,-25.75,480.9994
147.0,-25.75,480.63318
147.25,-25.75,478.4483
147.5,-25.75,475.24634
147.75,-25.75,473.94937
148.0,-25.75,473.43298
148.25,-25.75,473.92328
148.5,-25.75,473.54468
148.75,-25.75,471.4638
149.0,-25.75,468.16428
149.25,-25.75,466.92056
149.5,-25.75,466.667
149.75,-25.75,466.1285
150.0,-25.75,465.4005
150.25,-25.75,459.80725
150.5,-25.75,454.7132
150.75,-25.75,449.7759
151.0,-25.75,446.17365
151.25,-25.75,443.1592
151.5,-25.75,439.36765
151.75,-25.75,433.01984
152.0,-25.75,426.05212
152.25,-25.75,417.672
152.5,-25.75,409.23898
152.75,-25.75,402.039
153.0,-25.75,396.29993
153.25,-25.75,409.21396
114.0,-26.0,501.9599
114.25,-26.0,501.9153
114.5,-26.0,498.26895
114.75,-26.0,495.10123
115.0,-26.0,493.93048
115.25,-26.0,494.9696
115.5,-26.0,496.9247
115.75,-26.0,497.26575
116.0,-26.0,496.83923
116.25,-26.0,496.5711
116.5,-26.0,496.53613
116.75,-26.0,496.8461
117.0,-26.0,495.8906
117.25,-26.0,494.5926
117.5,-26.0,494.59692
117.75,-26.0,494.5556
118.0,-26.0,494.4796
118.25,-26.0,493.65414
118.5,-26.0,490.9086
118.75,-26.0,489.03363
119.0,-26.0,487.20773
119.25,-26.0,485.6218
119.5,-26.0,484.38354
119.75,-26.0,483.96396
120.0,-26.0,484.7564
120.25,-26.0,485.6595
120.5,-26.0,485.74445
120.75,-26.0,485.01044
121.0,-26.0,483.89825
121.25,-26.0,482.3089
121.5,-26.0,482.26273
121.75,-26.0,484.2698
122.0,-26.0,484.76294
122.25,-26.0,485.54712
122.5,-26.0,486.2446
122.75,-26.0,486.77582
123.0,-26.0,487.2506
123.25,-26.0,486.541
123.5,-26.0,486.5238
123.75,-26.0,486.2105
124.0,-26.0,486.4568
124.25,-26.0,485.5103
124.5,-26.0,484.71893
124.75,-26.0,485.07507
125.0,-26.0,485.12308
125.25,-26.0,485.21097
125.5,-26.0,484.7429
125.75,-26.0,484.08493
126.0,-26.0,484.72934
126.25,-26.0,486.79178
126.5,-26.0,486.65906
126.75,-26.0,486.9791
127.0,-26.0,486.89066
127.25,-26.0,486.11142
127.5,-26.0,485.55383
127.75,-26.0,483.55942
128.0,-26.0,482.98932
128.25,-26.0,482.0287
128.5,-26.0,480.5769
128.75,-26.0,479.28796
129.0,-26.0,478.39636
129.25,-26.0,477.58493
129.5,-26.0,477.70807
129.75,-26.0,477.85855
130.0,-26.0,477.8187
130.25,-26.0,477.773
130.5,-26.0,478.62012
130.75,-26.0,479.86273
131.0,-26.0,480.36038
131.25,-26.0,480.82153
131.5,-26.0,481.74353
131.75,-26.0,481.62897
132.0,-26.0,482.45087
132.25,-26.0,481.9355
132.5,-26.0,482.1615
132.75,-26.0,483.69104
133.0,-26.0,485.57028
133.25,-26.0,486.79105
133.5,-26.0,486.3482
133.75,-26.0,487.5093
134.0,-26.0,487.10107
134.25,-26.0,487.2058
134.5,-26.0,487.53604
134.75,-26.0,487.29977
135.0,-26.0,486.6834
135.25,-26.0,487.52615
135.5,-26.0,488.69568
135.75,-26.0,490.2576
136.0,-26.0,491.79288
136.25,-26.0,492.7683
136.5,-26.0,493.94293
136.75,-26.0,495.58307
137.0,-26.0,497.2429
137.25,-26.0,498.79904
137.5,-26.0,500.59738
137.75,-26.0,501.2707
138.0,-26.0,498.5725
138.25,-26.0,499.27237
138.5,-26.0,500.30447
138.75,-26.0,500.6092
139.0,-26.0,500.61893
139.25,-26.0,501.92963
139.5,-26.0,501.0272
139.75,-26.0,499.28903
140.0,-26.0,498.19315
140.25,-26.0,497.51938
140.5,-26.0,496.42505
140.75,-26.0,495.62723
141.0,-26.0,497.15125
141.25,-26.0,495.70404
141.5,-26.0,495.85165
141.75,-26.0,496.0995
142.0,-26.0,495.31238
142.25,-26.0,492.45544
142.5,-26.0,493.939
142.75,-26.0,493.6975
143.0,-26.0,493.29788
143.25,-26.0,492.32294
143.5,-26.0,491.01645
143.75,-26.0,489.83865
144.0,-26.0,487.69775
144.25,-26.0,488.2165
144.5,-26.0,487.88867
144.75,-26.0,486.43866
145.0,-26.0,484.00067
145.25,-26.0,481.3113
145.5,-26.0,480.34598
145.75,-26.0,480.30447
146.0,-26.0,480.25247
146.25,-26.0,480.40314
146.5,-26.0,480.5448
146.75,-26.0,481.1597
147.0,-26.0,480.69537
147.25,-26.0,478.03113
147.5,-26.0,475.81314
147.75,-26.0,475.26202
148.0,-26.0,475.16092
148.25,-26.0,474.6373
148.5,-26.0,476.11957
148.75,-26.0,474.36603
149.0,-26.0,471.6097
149.25,-26.0,469.84494
149.5,-26.0,468.8704
149.75,-26.0,467.36633
150.0,-26.0,465.42087
150.25,-26.0,459.3851
150.5,-26.0,454.60904
150.75,-26.0,450.35605
151.0,-26.0,446.18768
151.25,-26.0,443.33493
151.5,-26.0,440.15942
151.75,-26.0,434.52264
152.0,-26.0,427.85934
152.25,-26.0,420.48914
152.5,-26.0,412.03775
152.75,-26.0,404.52548
153.0,-26.0,400.90112
153.25,-26.0,410.853
153.5,-26.0,425.17184
113.75,-26.25,497.86853
114.0,-26.25,499.6397
114.25,-26.25,500.60135
114.5,-26.25,497.6473
114.75,-26.25,494.28015
115.0,-26.25,492.66458
115.25,-26.25,492.8936
115.5,-26.25,493.94217
115.75,-26.25,495.24353
116.0,-26.25,494.81754
116.25,-26.25,494.86658
116.5,-26.25,495.4666
116.75,-26.25,496.14673
117.0,-26.25,495.1403
117.25,-26.25,494.79266
117.5,-26.25,494.55804
117.75,-26.25,494.4876
118.0,-26.25,493.773
118.25,-26.25,493.271
118.5,-26.25,491.97162
118.75,-26.25,489.87582
119.0,-26.25,486.63943
119.25,-26.25,484.69388
119.5,-26.25,484.00266
119.75,-26.25,484.0082
120.0,-26.25,483.07336
120.25,-26.25,484.29483
120.5,-26.25,484.43228
120.75,-26.25,484.0268
121.0,-26.25,483.41925
121.25,-26.25,482.68558
121.5,-26.25,481.8571
121.75,-26.25,482.46948
122.0,-26.25,483.8894
122.25,-26.25,484.73178
122.5,-26.25,485.55002
122.75,-26.25,485.9185
123.0,-26.25,487.28476
123.25,-26.25,485.57474
123.5,-26.25,486.04584
123.75,-26.25,485.4683
124.0,-26.25,484.71042
124.25,-26.25,484.3163
124.5,-26.25,484.59662
124.75,-26.25,483.5026
125.0,-26.25,482.97705
125.25,-26.25,482.36145
125.5,-26.25,482.06305
125.75,-26.25,482.2247
126.0,-26.25,481.99777
126.25,-26.25,483.2569
126.5,-26.25,484.30905
126.75,-26.25,485.1573
127.0,-26.25,484.8567
127.25,-26.25,483.57974
127.5,-26.25,482.97778
127.75,-26.25,481.61893
128.0,-26.25,480.7192
128.25,-26.25,479.59058
128.5,-26.25,478.11847
128.75,-26.25,476.3797
129.0,-26.25,475.30548
129.25,-26.25,475.235
129.5,-26.25,475.25085
129.75,-26.25,475.10883
130.0,-26.25,475.2431
130.25,-26.25,476.10153
130.5,-26.25,476.57294
130.75,-26.25,477.37766
131.0,-26.25,477.8249
131.25,-26.25,477.737
131.5,-26.25,478.03403
131.75,-26.25,478.06805
132.0,-26.25,477.66898
132.25,-26.25,478.48862
132.5,-26.25,480.05386
132.75,-26.25,481.49222
133.0,-26.25,482.2336
133.25,-26.25,482.99957
133.5,-26.25,483.90323
133.75,-26.25,483.84854
134.0,-26.25,483.26944
134.25,-26.25,483.06775
134.5,-26.25,483.35068
134.75,-26.25,484.0773
135.0,-26.25,484.56876
135.25,-26.25,485.16913
135.5,-26.25,486.9822
135.75,-26.25,488.236
136.0,-26.25,489.716
136.25,-26.25,491.35236
136.5,-26.25,491.57294
136.75,-26.25,492.41626
137.0,-26.25,494.91565
137.25,-26.25,496.0277
137.5,-26.25,496.9994
137.75,-26.25,497.0054
138.0,-26.25,497.3387
138.25,-26.25,497.78436
138.5,-26.25,498.39844
138.75,-26.25,498.24948
139.0,-26.25,498.5273
139.25,-26.25,499.86197
139.5,-26.25,499.97876
139.75,-26.25,497.46545
140.0,-26.25,495.92377
140.25,-26.25,496.18484
140.5,-26.25,494.77176
140.75,-26.25,493.90112
141.0,-26.25,495.1539
141.25,-26.25,495.04895
141.5,-26.25,494.6712
141.75,-26.25,494.50952
142.0,-26.25,493.99542
142.25,-26.25,492.84378
142.5,-26.25,491.458
142.75,-26.25,490.50903
143.0,-26.25,491.82202
143.25,-26.25,491.30228
143.5,-26.25,490.20486
143.75,-26.25,488.6888
144.0,-26.25,486.3781
144.25,-26.25,487.51782
144.5,-26.25,486.8889
144.75,-26.25,485.16156
145.0,-26.25,482.7231
145.25,-26.25,480.71234
145.5,-26.25,479.80746
145.75,-26.25,479.611
146.0,-26.25,479.90616
146.25,-26.25,479.80185
146.5,-26.25,480.4251
146.75,-26.25,480.19617
147.0,-26.25,480.13834
147.25,-26.25,477.72015
147.5,-26.25,475.9715
147.75,-26.25,475.19382
148.0,-26.25,474.95053
148.25,-26.25,474.94412
148.5,-26.25,476.3546
148.75,-26.25,475.13312
149.0,-26.25,473.26944
149.25,-26.25,471.41684
149.5,-26.25,469.1989
149.75,-26.25,467.40784
150.0,-26.25,464.7257
150.25,-26.25,458.53528
150.5,-26.25,453.1486
150.75,-26.25,449.308
151.0,-26.25,446.952
151.25,-26.25,445.3737
151.5,-26.25,442.25363
151.75,-26.25,436.2214
152.0,-26.25,430.47015
152.25,-26.25,423.30215
152.5,-26.25,415.87445
152.75,-26.25,410.72928
153.0,-26.25,404.11945
153.25,-26.25,413.96744
113.5,-26.5,490.62064
113.75,-26.5,492.8369
114.0,-26.5,498.62415
114.25,-26.5,497.3092
114.5,-26.5,494.9121
114.75,-26.5,492.0143
115.0,-26.5,490.22824
115.25,-26.5,490.43558
115.5,-26.5,492.40338
115.75,-26.5,493.2177
116.0,-26.5,492.6574
116.25,-26.5,493.1408
116.5,-26.5,494.90527
116.75,-26.5,495.85355
117.0,-26.5,494.89783
117.25,-26.5,493.96606
117.5,-26.5,493.05667
117.75,-26.5,491.75577
118.0,-26.5,491.0302
118.25,-26.5,490.16812
118.5,-26.5,489.0211
118.75,-26.5,487.1762
119.0,-26.5,485.19955
119.25,-26.5,483.3379
119.5,-26.5,482.43045
119.75,-26.5,481.87454
120.0,-26.5,482.0701
120.25,-26.5,482.31497
120.5,-26.5,482.79446
120.75,-26.5,482.60056
121.0,-26.5,482.208
121.25,-26.5,482.16614
121.5,-26.5,481.1973
121.75,-26.5,481.3184
122.0,-26.5,482.50842
122.25,-26.5,483.49896
122.5,-26.5,484.11456
122.75,-26.5,484.2197
123.0,-26.5,484.23633
123.25,-26.5,483.8961
123.5,-26.5,484.03708
123.75,-26.5,483.4218
124.0,-26.5,482.69482
124.25,-26.5,483.31296
124.5,-26.5,482.1316
124.75,-26.5,482.1949
125.0,-26.5,482.10333
125.25,-26.5,481.11954
125.5,-26.5,480.66885
125.75,-26.5,480.1752
126.0,-26.5,481.06418
126.25,-26.5,482.21164
126.5,-26.5,482.4553
126.75,-26.5,482.98135
127.0,-26.5,483.595
127.25,-26.5,481.45966
127.5,-26.5,479.7338
127.75,-26.5,478.4499
128.0,-26.5,477.84384
128.25,-26.5,476.53116
128.5,-26.5,474.98676
128.75,-26.5,474.03687
129.0,-26.5,473.09973
129.25,-26.5,472.52774
129.5,-26.5,472.7819
129.75,-26.5,472.62073
130.0,-26.5,472.6698
130.25,-26.5,472.9541
130.5,-26.5,474.0347
130.75,-26.5,474.82004
131.0,-26.5,475.4868
131.25,-26.5,475.61957
131.5,-26.5,475.79138
131.75,-26.5,476.19016
132.0,-26.5,475.4541
132.25,-26.5,475.48083
132.5,-26.5,477.55835
132.75,-26.5,478.78455
133.0,-26.5,479.38794
133.25,-26.5,480.52078
133.5,-26.5,480.71408
133.75,-26.5,480.62787
134.0,-26.5,480.62726
134.25,-26.5,480.60742
134.5,-26.5,481.00473
134.75,-26.5,481.6457
135.0,-26.5,481.47437
135.25,-26.5,482.44852
135.5,-26.5,483.7688
135.75,-26.5,485.31097
136.0,-26.5,487.12363
136.25,-26.5,488.1025
136.5,-26.5,488.4008
136.75,-26.5,489.91904
137.0,-26.5,492.30734
137.25,-26.5,493.89423
137.5,-26.5,494.0847
137.75,-26.5,493.67734
138.0,-26.5,496.26788
138.25,-26.5,497.60696
138.5,-26.5,497.593
138.75,-26.5,496.27228
139.0,-26.5,496.4829
139.25,-26.5,496.21982
139.5,-26.5,495.42395
139.75,-26.5,496.2183
140.0,-26.5,496.12225
140.25,-26.5,495.71423
140.5,-26.5,494.1777
140.75,-26.5,493.33652
141.0,-26.5,493.22485
141.25,-26.5,494.94196
141.5,-26.5,494.50055
141.75,-26.5,493.57413
142.0,-26.5,493.09937
142.25,-26.5,494.31314
142.5,-26.5,490.9516
142.75,-26.5,489.63757
143.0,-26.5,490.361
143.25,-26.5,490.54626
143.5,-26.5,489.97772
143.75,-26.5,488.17142
144.0,-26.5,486.0669
144.25,-26.5,487.10986
144.5,-26.5,486.1105
144.75,-26.5,484.43582
145.0,-26.5,481.9916
145.25,-26.5,480.52274
145.5,-26.5,479.26123
145.75,-26.5,478.99393
146.0,-26.5,478.87717
146.25,-26.5,479.0095
146.5,-26.5,479.27338
146.75,-26.5,478.8572
147.0,-26.5,478.9388
147.25,-26.5,478.05792
147.5,-26.5,476.33203
147.75,-26.5,475.95874
148.0,-26.5,475.2817
148.25,-26.5,474.8087
148.5,-26.5,475.04504
148.75,-26.5,475.027
149.0,-26.5,474.1428
149.25,-26.5,472.44955
149.5,-26.5,470.0563
149.75,-26.5,467.7771
150.0,-26.5,464.26074
150.25,-26.5,459.6781
150.5,-26.5,455.3639
150.75,-26.5,452.72934
151.0,-26.5,450.62158
151.25,-26.5,448.51895
151.5,-26.5,445.6557
151.75,-26.5,438.51526
152.0,-26.5,430.83472
152.25,-26.5,423.1683
152.5,-26.5,415.28403
152.75,-26.5,409.80133
153.0,-26.5,407.54642
153.25,-26.5,413.69873
153.5,-26.5,425.87115
113.5,-26.75,486.0262
113.75,-26.75,488.0096
114.0,-26.75,492.97928
114.25,-26.75,492.51718
114.5,-26.75,491.28027
114.75,-26.75,488.8973
115.0,-26.75,487.99573
115.25,-26.75,488.14886
115.5,-26.75,490.1728
115.75,-26.75,489.91885
116.0,-26.75,490.4744
116.25,-26.75,492.56366
116.5,-26.75,493.99768
116.75,-26.75,493.77994
117.0,-26.75,493.39932
117.25,-26.75,491.9404
117.5,-26.75,489.6045
117.75,-26.75,488.31696
118.0,-26.75,488.54288
118.25,-26.75,488.29178
118.5,-26.75,486.26642
118.75,-26.75,486.41415
119.0,-26.75,484.2788
119.25,-26.75,482.5224
119.5,-26.75,481.3114
119.75,-26.75,482.20734
120.0,-26.75,481.5065
120.25,-26.75,481.808
120.5,-26.75,482.63052
120.75,-26.75,482.06165
121.0,-26.75,481.18588
121.25,-26.75,480.9182
121.5,-26.75,479.46982
121.75,-26.75,480.90515
122.0,-26.75,481.56613
122.25,-26.75,481.11914
122.5,-26.75,481.2762
122.75,-26.75,481.35806
123.0,-26.75,481.24677
123.25,-26.75,481.042
123.5,-26.75,482.0094
123.75,-26.75,481.67783
124.0,-26.75,480.9118
124.25,-26.75,480.72092
124.5,-26.75,480.26773
124.75,-26.75,480.54938
125.0,-26.75,480.67682
125.25,-26.75,480.21313
125.5,-26.75,479.8731
125.75,-26.75,478.3798
126.0,-26.75,478.86807
126.25,-26.75,479.75024
126.5,-26.75,480.70486
126.75,-26.75,480.7437
127.0,-26.75,480.73465
127.25,-26.75,479.1022
127.5,-26.75,476.52078
127.75,-26.75,475.49304
128.0,-26.75,474.91776
128.25,-26.75,474.2659
128.5,-26.75,473.19547
128.75,-26.75,472.46268
129.0,-26.75,471.71857
129.25,-26.75,471.1015
129.5,-26.75,470.1271
129.75,-26.75,470.2627
130.0,-26.75,470.22092
130.25,-26.75,470.32596
130.5,-26.75,471.8207
130.75,-26.75,472.3105
131.0,-26.75,472.85666
131.25,-26.75,473.2084
131.5,-26.75,473.34152
131.75,-26.75,473.16806
132.0,-26.75,473.0991
132.25,-26.75,473.40527
132.5,-26.75,474.03122
132.75,-26.75,475.31403
133.0,-26.75,476.5448
133.25,-26.75,477.76804
133.5,-26.75,478.35294
133.75,-26.75,478.39612
134.0,-26.75,478.11328
134.25,-26.75,477.77664
134.5,-26.75,478.01685
134.75,-26.75,477.74176
135.0,-26.75,477.62115
135.25,-26.75,479.61832
135.5,-26.75,480.9396
135.75,-26.75,482.22397
136.0,-26.75,484.11206
136.25,-26.75,485.38394
136.5,-26.75,486.6806
136.75,-26.75,488.39694
137.0,-26.75,490.4199
137.25,-26.75,490.93304
137.5,-26.75,490.74133
137.75,-26.75,493.14954
138.0,-26.75,493.5101
138.25,-26.75,495.81866
138.5,-26.75,495.94955
138.75,-26.75,493.87616
139.0,-26.75,491.94507
139.25,-26.75,492.57724
139.5,-26.75,493.66852
139.75,-26.75,494.60242
140.0,-26.75,495.70947
140.25,-26.75,495.80212
140.5,-26.75,494.8397
140.75,-26.75,492.90628
141.0,-26.75,492.55106
141.25,-26.75,493.5838
141.5,-26.75,493.74734
141.75,-26.75,492.7264
142.0,-26.75,492.5799
142.25,-26.75,493.30032
142.5,-26.75,491.26794
142.75,-26.75,490.15836
143.0,-26.75,490.20297
143.25,-26.75,489.98077
143.5,-26.75,489.26416
143.75,-26.75,487.78357
144.0,-26.75,486.08466
144.25,-26.75,486.2574
144.5,-26.75,484.1981
144.75,-26.75,482.54382
145.0,-26.75,481.42758
145.25,-26.75,479.77133
145.5,-26.75,479.00543
145.75,-26.75,479.47144
146.0,-26.75,479.3545
146.25,-26.75,478.6328
146.5,-26.75,477.94305
146.75,-26.75,477.73514
147.0,-26.75,477.91232
147.25,-26.75,477.138
147.5,-26.75,476.0213
147.75,-26.75,475.56818
148.0,-26.75,475.1169
148.25,-26.75,474.39117
148.5,-26.75,474.23944
148.75,-26.75,474.4892
149.0,-26.75,474.02072
149.25,-26.75,472.4888
149.5,-26.75,470.0262
149.75,-26.75,468.34387
150.0,-26.75,465.33627
150.25,-26.75,461.20605
150.5,-26.75,457.87317
150.75,-26.75,455.12952
151.0,-26.75,453.3965
151.25,-26.75,451.8046
151.5,-26.75,448.85028
151.75,-26.75,440.74832
152.0,-26.75,431.39517
152.25,-26.75,422.2554
152.5,-26.75,414.5427
