Longitude,Latitude,avg_capacity_factor
117.75,-26.0,0.44153532
118.0,-26.0,0.44168746
118.25,-26.0,0.45006388
118.5,-26.0,0.45603368
118.75,-26.0,0.45095912
119.0,-26.0,0.46090978
119.25,-26.0,0.4698033
119.5,-26.0,0.46697673
119.75,-26.0,0.45522293
120.0,-26.0,0.4605872
120.25,-26.0,0.46707276
120.5,-26.0,0.45469368
120.75,-26.0,0.44239634
121.0,-26.0,0.43901545
121.25,-26.0,0.44233254
121.5,-26.0,0.44303086
121.75,-26.0,0.43320653
122.0,-26.0,0.43157658
122.25,-26.0,0.4434015
122.5,-26.0,0.46040255
122.75,-26.0,0.4718519
123.0,-26.0,0.47294
123.25,-26.0,0.4825235
123.5,-26.0,0.4838939
123.75,-26.0,0.47799858
124.0,-26.0,0.46909738
124.25,-26.0,0.46131068
124.5,-26.0,0.45684075
124.75,-26.0,0.4657449
125.0,-26.0,0.4770268
125.25,-26.0,0.48464864
125.5,-26.0,0.48237023
125.75,-26.0,0.4629278
126.0,-26.0,0.4198344
126.25,-26.0,0.39480287
126.5,-26.0,0.41521457
126.75,-26.0,0.43030053
127.0,-26.0,0.42387164
127.25,-26.0,0.40739372
127.5,-26.0,0.41696084
127.75,-26.0,0.40277946
128.0,-26.0,0.3796367
128.25,-26.0,0.36243725
128.5,-26.0,0.35380298
128.75,-26.0,0.3665053
129.0,-26.0,0.4385275
129.25,-26.0,0.41919157
129.5,-26.0,0.35198194
129.75,-26.0,0.30970564
130.0,-26.0,0.29035285
130.25,-26.0,0.28832504
130.5,-26.0,0.36609587
130.75,-26.0,0.4110709
131.0,-26.0,0.38718027
131.25,-26.0,0.3756563
131.5,-26.0,0.38128325
131.75,-26.0,0.38462222
132.0,-26.0,0.38647297
132.25,-26.0,0.4104203
132.5,-26.0,0.43317857
132.75,-26.0,0.4398364
133.0,-26.0,0.43724597
133.25,-26.0,0.43233898
133.5,-26.0,0.4153138
133.75,-26.0,0.3794311
134.0,-26.0,0.35527775
134.25,-26.0,0.33580765
134.5,-26.0,0.3197359
134.75,-26.0,0.31204927
135.0,-26.0,0.3176069
135.25,-26.0,0.32439548
135.5,-26.0,0.3230288
135.75,-26.0,0.32143486
136.0,-26.0,0.3246066
136.25,-26.0,0.33566493
136.5,-26.0,0.3544749
136.75,-26.0,0.3436906
137.0,-26.0,0.32757193
137.25,-26.0,0.32121632
137.5,-26.0,0.32147282
137.75,-26.0,0.32346192
138.0,-26.0,0.32986587
138.25,-26.0,0.33135542
138.5,-26.0,0.32943246
138.75,-26.0,0.32535163
139.0,-26.0,0.32490918
139.25,-26.0,0.32969105
139.5,-26.0,0.33506003
139.75,-26.0,0.34000516
140.0,-26.0,0.3419168
140.25,-26.0,0.34582633
140.5,-26.0,0.35208598
140.75,-26.0,0.35470602
141.0,-26.0,0.34028724
141.25,-26.0,0.32921
141.5,-26.0,0.31670645
141.75,-26.0,0.30434722
142.0,-26.0,0.30029017
142.25,-26.0,0.31068808
142.5,-26.0,0.33225057
142.75,-26.0,0.32870498
143.0,-26.0,0.31908646
143.25,-26.0,0.31250873
143.5,-26.0,0.31205297
143.75,-26.0,0.320596
144.0,-26.0,0.3450636
144.25,-26.0,0.35601473
144.5,-26.0,0.35510495
144.75,-26.0,0.3363635
145.0,-26.0,0.30265734
145.25,-26.0,0.26480913
145.5,-26.0,0.24592787
145.75,-26.0,0.23540474
146.0,-26.0,0.22837867
146.25,-26.0,0.23135969
146.5,-26.0,0.23835425
146.75,-26.0,0.240944
147.0,-26.0,0.23956841
147.25,-26.0,0.21821931
147.5,-26.0,0.18255511
147.75,-26.0,0.17020631
148.0,-26.0,0.17697988
148.25,-26.0,0.18904516
148.5,-26.0,0.19898967
148.75,-26.0,0.19332865
149.0,-26.0,0.17995211
149.25,-26.0,0.18016015
149.5,-26.0,0.19122481
149.75,-26.0,0.20411041
150.0,-26.0,0.21795562
150.25,-26.0,0.20731002
150.5,-26.0,0.1953525
150.75,-26.0,0.18778752
151.0,-26.0,0.18281837
151.25,-26.0,0.17376989
151.5,-26.0,0.15606423
151.75,-26.0,0.14902194
152.0,-26.0,0.13254377
152.25,-26.0,0.11917926
152.5,-26.0,0.118236504
152.75,-26.0,0.13376845
153.0,-26.0,0.18015875
153.25,-26.0,0.35112137
153.5,-26.0,0.42459723
113.75,-26.25,0.61701673
114.0,-26.25,0.5776727
114.25,-26.25,0.5136966
114.5,-26.25,0.48829898
114.75,-26.25,0.49388483
115.0,-26.25,0.51070094
115.25,-26.25,0.5113959
115.5,-26.25,0.49795312
115.75,-26.25,0.4880745
116.0,-26.25,0.48046863
116.25,-26.25,0.47239795
116.5,-26.25,0.45983055
116.75,-26.25,0.45280442
117.0,-26.25,0.46269327
117.25,-26.25,0.47059342
117.5,-26.25,0.4732058
117.75,-26.25,0.46443424
118.0,-26.25,0.45458785
118.25,-26.25,0.4566036
118.5,-26.25,0.4634442
118.75,-26.25,0.4574033
119.0,-26.25,0.46258074
119.25,-26.25,0.46263725
119.5,-26.25,0.45351675
119.75,-26.25,0.4407901
120.0,-26.25,0.4452225
120.25,-26.25,0.45096898
120.5,-26.25,0.45044976
120.75,-26.25,0.44500035
121.0,-26.25,0.4431271
121.25,-26.25,0.4415433
121.5,-26.25,0.44413906
121.75,-26.25,0.44282925
122.0,-26.25,0.4432395
122.25,-26.25,0.45617184
122.5,-26.25,0.46886814
122.75,-26.25,0.47242877
123.0,-26.25,0.47058478
123.25,-26.25,0.48175508
123.5,-26.25,0.47977912
123.75,-26.25,0.4672517
124.0,-26.25,0.4531872
124.25,-26.25,0.44684893
124.5,-26.25,0.46413207
124.75,-26.25,0.48867205
125.0,-26.25,0.4967392
125.25,-26.25,0.5011886
125.5,-26.25,0.50005513
125.75,-26.25,0.48700848
126.0,-26.25,0.42490476
126.25,-26.25,0.35973987
126.5,-26.25,0.36065155
126.75,-26.25,0.3648181
127.0,-26.25,0.3574479
127.25,-26.25,0.3537361
127.5,-26.25,0.37719062
127.75,-26.25,0.38132727
128.0,-26.25,0.3847927
128.25,-26.25,0.36893374
128.5,-26.25,0.34206918
128.75,-26.25,0.3381812
129.0,-26.25,0.4044707
129.25,-26.25,0.394277
129.5,-26.25,0.3519953
129.75,-26.25,0.32569498
130.0,-26.25,0.32017
130.25,-26.25,0.31987014
130.5,-26.25,0.3601617
130.75,-26.25,0.38955563
131.0,-26.25,0.36282602
131.25,-26.25,0.32933536
131.5,-26.25,0.3049375
131.75,-26.25,0.28456926
132.0,-26.25,0.2995892
132.25,-26.25,0.36784557
132.5,-26.25,0.40487397
132.75,-26.25,0.40497464
133.0,-26.25,0.39358166
133.25,-26.25,0.3902766
133.5,-26.25,0.39119422
133.75,-26.25,0.38605812
134.0,-26.25,0.3640716
134.25,-26.25,0.3407442
134.5,-26.25,0.32332197
134.75,-26.25,0.32272065
135.0,-26.25,0.32725313
135.25,-26.25,0.32411897
135.5,-26.25,0.31789497
135.75,-26.25,0.31338733
136.0,-26.25,0.31484863
136.25,-26.25,0.32177255
136.5,-26.25,0.33100256
136.75,-26.25,0.32435772
137.0,-26.25,0.31652033
137.25,-26.25,0.3162528
137.5,-26.25,0.31750128
137.75,-26.25,0.32311636
138.0,-26.25,0.32992613
138.25,-26.25,0.32897118
138.5,-26.25,0.32908273
138.75,-26.25,0.32610223
139.0,-26.25,0.3261507
139.25,-26.25,0.32992205
139.5,-26.25,0.33624655
139.75,-26.25,0.3360292
140.0,-26.25,0.33387545
140.25,-26.25,0.3415468
140.5,-26.25,0.35286537
140.75,-26.25,0.35879576
141.0,-26.25,0.33732224
141.25,-26.25,0.3211614
141.5,-26.25,0.31263205
141.75,-26.25,0.3044601
142.0,-26.25,0.30559415
142.25,-26.25,0.31696787
142.5,-26.25,0.3382363
142.75,-26.25,0.33649436
143.0,-26.25,0.3166636
143.25,-26.25,0.30178773
143.5,-26.25,0.30330288
143.75,-26.25,0.33209115
144.0,-26.25,0.36743864
144.25,-26.25,0.36334583
144.5,-26.25,0.36375764
144.75,-26.25,0.3535253
145.0,-26.25,0.32125935
145.25,-26.25,0.26895562
145.5,-26.25,0.24468602
145.75,-26.25,0.23653793
146.0,-26.25,0.22939898
146.25,-26.25,0.23753923
146.5,-26.25,0.2476256
146.75,-26.25,0.2489362
147.0,-26.25,0.2419185
147.25,-26.25,0.22609234
147.5,-26.25,0.19498123
147.75,-26.25,0.18045045
148.0,-26.25,0.18851592
148.25,-26.25,0.20814268
148.5,-26.25,0.22102454
148.75,-26.25,0.22195429
149.0,-26.25,0.21902144
149.25,-26.25,0.21601556
149.5,-26.25,0.21461737
149.75,-26.25,0.21252567
150.0,-26.25,0.21033716
150.25,-26.25,0.18753688
150.5,-26.25,0.18518375
150.75,-26.25,0.1874361
151.0,-26.25,0.19468866
151.25,-26.25,0.19345947
151.5,-26.25,0.18169327
151.75,-26.25,0.16578642
152.0,-26.25,0.14835234
152.25,-26.25,0.1305298
152.5,-26.25,0.11944932
152.75,-26.25,0.12149033
153.0,-26.25,0.16310076
153.25,-26.25,0.34174258
113.5,-26.5,0.6441341
113.75,-26.5,0.6245136
114.0,-26.5,0.52002656
114.25,-26.5,0.44895667
114.5,-26.5,0.42939433
114.75,-26.5,0.46017975
115.0,-26.5,0.48854947
115.25,-26.5,0.5090173
115.5,-26.5,0.49227542
115.75,-26.5,0.4879094
116.0,-26.5,0.47554594
116.25,-26.5,0.4654081
116.5,-26.5,0.4635559
116.75,-26.5,0.46612632
117.0,-26.5,0.48237747
117.25,-26.5,0.4851947
117.5,-26.5,0.4831787
117.75,-26.5,0.46748877
118.0,-26.5,0.45191047
118.25,-26.5,0.45047432
118.5,-26.5,0.4650576
118.75,-26.5,0.4681207
119.0,-26.5,0.46979928
119.25,-26.5,0.4617411
119.5,-26.5,0.4436652
119.75,-26.5,0.4310264
120.0,-26.5,0.42766133
120.25,-26.5,0.43188122
120.5,-26.5,0.43966302
120.75,-26.5,0.44685417
121.0,-26.5,0.44466162
121.25,-26.5,0.44553486
121.5,-26.5,0.4507668
121.75,-26.5,0.45195168
122.0,-26.5,0.45726672
122.25,-26.5,0.4652327
122.5,-26.5,0.47080454
122.75,-26.5,0.4692286
123.0,-26.5,0.46786553
123.25,-26.5,0.47593546
123.5,-26.5,0.47375873
123.75,-26.5,0.46546423
124.0,-26.5,0.4528007
124.25,-26.5,0.4566326
124.5,-26.5,0.4808385
124.75,-26.5,0.49604335
125.0,-26.5,0.4968865
125.25,-26.5,0.4935082
125.5,-26.5,0.48487794
125.75,-26.5,0.46625704
126.0,-26.5,0.42072812
126.25,-26.5,0.37105763
126.5,-26.5,0.3666913
126.75,-26.5,0.3449942
127.0,-26.5,0.32098165
127.25,-26.5,0.30773416
127.5,-26.5,0.32275814
127.75,-26.5,0.33392686
128.0,-26.5,0.3624071
128.25,-26.5,0.34448788
128.5,-26.5,0.31278017
128.75,-26.5,0.30656126
129.0,-26.5,0.34017715
129.25,-26.5,0.34624907
129.5,-26.5,0.328677
129.75,-26.5,0.33182994
130.0,-26.5,0.3267652
130.25,-26.5,0.31582123
130.5,-26.5,0.31514168
130.75,-26.5,0.3275326
131.0,-26.5,0.3302107
131.25,-26.5,0.3097033
131.5,-26.5,0.31645283
131.75,-26.5,0.32302737
132.0,-26.5,0.34537917
132.25,-26.5,0.3768573
132.5,-26.5,0.39889663
132.75,-26.5,0.39217824
133.0,-26.5,0.38047004
133.25,-26.5,0.3797723
133.5,-26.5,0.37400052
133.75,-26.5,0.35898986
134.0,-26.5,0.35013422
134.25,-26.5,0.33828947
134.5,-26.5,0.34007928
134.75,-26.5,0.33438775
135.0,-26.5,0.3199995
135.25,-26.5,0.3248142
135.5,-26.5,0.31636876
135.75,-26.5,0.30833802
136.0,-26.5,0.30492365
136.25,-26.5,0.31208214
136.5,-26.5,0.31872773
136.75,-26.5,0.31518653
137.0,-26.5,0.31272647
137.25,-26.5,0.30933288
137.5,-26.5,0.31334916
137.75,-26.5,0.31919473
138.0,-26.5,0.32707497
138.25,-26.5,0.3294713
138.5,-26.5,0.32722694
138.75,-26.5,0.32458025
139.0,-26.5,0.32203066
139.25,-26.5,0.32506502
139.5,-26.5,0.33026364
139.75,-26.5,0.32891175
140.0,-26.5,0.32582325
140.25,-26.5,0.32707268
140.5,-26.5,0.33342114
140.75,-26.5,0.33499008
141.0,-26.5,0.3304
141.25,-26.5,0.33264259
141.5,-26.5,0.32210165
141.75,-26.5,0.31197998
142.0,-26.5,0.30729878
142.25,-26.5,0.31565574
142.5,-26.5,0.33154044
142.75,-26.5,0.3321964
143.0,-26.5,0.31831893
143.25,-26.5,0.30245098
143.5,-26.5,0.31212524
143.75,-26.5,0.34410352
144.0,-26.5,0.3743176
144.25,-26.5,0.35971424
144.5,-26.5,0.35977203
144.75,-26.5,0.35459706
145.0,-26.5,0.31891325
145.25,-26.5,0.26448283
145.5,-26.5,0.24527858
145.75,-26.5,0.23793052
146.0,-26.5,0.23391812
146.25,-26.5,0.23885989
146.5,-26.5,0.25087187
146.75,-26.5,0.25394437
147.0,-26.5,0.24696544
147.25,-26.5,0.23299862
147.5,-26.5,0.2111407
147.75,-26.5,0.2012955
148.0,-26.5,0.2051041
148.25,-26.5,0.22006829
148.5,-26.5,0.2292316
148.75,-26.5,0.23009697
149.0,-26.5,0.23626143
149.25,-26.5,0.22962286
149.5,-26.5,0.22299112
149.75,-26.5,0.21897388
150.0,-26.5,0.2107015
150.25,-26.5,0.18756849
150.5,-26.5,0.18572825
150.75,-26.5,0.19482727
151.0,-26.5,0.20063974
151.25,-26.5,0.21200238
151.5,-26.5,0.20606808
151.75,-26.5,0.1775031
152.0,-26.5,0.15369985
152.25,-26.5,0.13523464
152.5,-26.5,0.11587087
152.75,-26.5,0.10684525
153.0,-26.5,0.15065195
153.25,-26.5,0.3422498
153.5,-26.5,0.42558417
113.5,-26.75,0.64941317
113.75,-26.75,0.60766816
114.0,-26.75,0.48346165
114.25,-26.75,0.42326462
114.5,-26.75,0.39389154
114.75,-26.75,0.41572723
115.0,-26.75,0.45247766
115.25,-26.75,0.48237324
115.5,-26.75,0.48941675
115.75,-26.75,0.49034643
116.0,-26.75,0.47351483
116.25,-26.75,0.4657759
116.5,-26.75,0.463602
116.75,-26.75,0.47757426
117.0,-26.75,0.48919436
117.25,-26.75,0.48720467
117.5,-26.75,0.4826815
117.75,-26.75,0.46502683
118.0,-26.75,0.44997427
118.25,-26.75,0.44610775
118.5,-26.75,0.45548955
118.75,-26.75,0.45735478
119.0,-26.75,0.45338282
119.25,-26.75,0.43665695
119.5,-26.75,0.41603404
119.75,-26.75,0.42632025
120.0,-26.75,0.43083164
120.25,-26.75,0.4318703
120.5,-26.75,0.43875983
120.75,-26.75,0.4418733
121.0,-26.75,0.4475287
121.25,-26.75,0.45537275
121.5,-26.75,0.4753218
121.75,-26.75,0.47136703
122.0,-26.75,0.46527484
122.25,-26.75,0.4501955
122.5,-26.75,0.44718352
122.75,-26.75,0.44499484
123.0,-26.75,0.4447312
123.25,-26.75,0.449064
123.5,-26.75,0.46845064
123.75,-26.75,0.46299908
124.0,-26.75,0.4633692
124.25,-26.75,0.45912147
124.5,-26.75,0.47967365
124.75,-26.75,0.4933541
125.0,-26.75,0.48817155
125.25,-26.75,0.47909746
125.5,-26.75,0.46661994
125.75,-26.75,0.45506477
126.0,-26.75,0.4145361
126.25,-26.75,0.37789145
126.5,-26.75,0.39692047
126.75,-26.75,0.37330052
127.0,-26.75,0.33429974
127.25,-26.75,0.31087995
127.5,-26.75,0.3028096
127.75,-26.75,0.31275517
128.0,-26.75,0.337304
128.25,-26.75,0.33147535
128.5,-26.75,0.29888675
128.75,-26.75,0.29932103
129.0,-26.75,0.32684454
129.25,-26.75,0.33768886
129.5,-26.75,0.34185752
129.75,-26.75,0.33773804
130.0,-26.75,0.3280906
130.25,-26.75,0.3157586
130.5,-26.75,0.29777738
130.75,-26.75,0.29806787
131.0,-26.75,0.30090204
131.25,-26.75,0.3134971
131.5,-26.75,0.32220498
131.75,-26.75,0.35411116
132.0,-26.75,0.373709
132.25,-26.75,0.40298966
132.5,-26.75,0.40908292
132.75,-26.75,0.39604795
133.0,-26.75,0.38102654
133.25,-26.75,0.38009402
133.5,-26.75,0.36435238
133.75,-26.75,0.32607165
134.0,-26.75,0.31622413
134.25,-26.75,0.33766392
134.5,-26.75,0.34279633
134.75,-26.75,0.33620813
135.0,-26.75,0.3143298
135.25,-26.75,0.32236177
135.5,-26.75,0.3152516
135.75,-26.75,0.30182198
136.0,-26.75,0.29787987
136.25,-26.75,0.30435476
136.5,-26.75,0.3118356
136.75,-26.75,0.311357
137.0,-26.75,0.3064718
137.25,-26.75,0.30901125
137.5,-26.75,0.31018105
137.75,-26.75,0.31754985
138.0,-26.75,0.32450688
138.25,-26.75,0.3288023
138.5,-26.75,0.32830334
138.75,-26.75,0.32257482
139.0,-26.75,0.321486
139.25,-26.75,0.3232262
139.5,-26.75,0.32675
139.75,-26.75,0.32688433
140.0,-26.75,0.32063082
140.25,-26.75,0.31225178
140.5,-26.75,0.31100935
140.75,-26.75,0.31305936
141.0,-26.75,0.32244274
141.25,-26.75,0.33762458
141.5,-26.75,0.33286977
141.75,-26.75,0.3160462
142.0,-26.75,0.3052494
142.25,-26.75,0.31178617
142.5,-26.75,0.32720563
142.75,-26.75,0.32630068
143.0,-26.75,0.31306848
143.25,-26.75,0.3176601
143.5,-26.75,0.32893598
143.75,-26.75,0.36325955
144.0,-26.75,0.37449244
144.25,-26.75,0.3544344
144.5,-26.75,0.36351633
144.75,-26.75,0.3532094
145.0,-26.75,0.31429425
145.25,-26.75,0.25741053
145.5,-26.75,0.2402107
145.75,-26.75,0.23659433
146.0,-26.75,0.23197323
146.25,-26.75,0.2387724
146.5,-26.75,0.24649465
146.75,-26.75,0.25259385
147.0,-26.75,0.2465183
147.25,-26.75,0.23173517
147.5,-26.75,0.22912166
147.75,-26.75,0.21812096
148.0,-26.75,0.22002117
148.25,-26.75,0.22782551
148.5,-26.75,0.23773542
148.75,-26.75,0.2401046
149.0,-26.75,0.23463038
149.25,-26.75,0.22193982
149.5,-26.75,0.21180755
149.75,-26.75,0.22146012
150.0,-26.75,0.21887685
150.25,-26.75,0.20533374
150.5,-26.75,0.21213278
150.75,-26.75,0.22041427
151.0,-26.75,0.2397752
151.25,-26.75,0.24671589
151.5,-26.75,0.22215155
151.75,-26.75,0.1798863
152.0,-26.75,0.14423554
152.25,-26.75,0.117374554
152.5,-26.75,0.09766924
152.75,-26.75,0.0921039
153.0,-26.75,0.14163272
153.25,-26.75,0.336794
153.5,-26.75,0.43380892
113.5,-27.0,0.63670665
113.75,-27.0,0.5924098
114.0,-27.0,0.4748159
114.25,-27.0,0.43216997
114.5,-27.0,0.40271693
114.75,-27.0,0.37388062
115.0,-27.0,0.40250695
115.25,-27.0,0.4390394
115.5,-27.0,0.47249046
115.75,-27.0,0.47840282
116.0,-27.0,0.47148073
116.25,-27.0,0.4597616
116.5,-27.0,0.4695545
116.75,-27.0,0.47909042
117.0,-27.0,0.48156613
117.25,-27.0,0.47521064
117.5,-27.0,0.46648827
117.75,-27.0,0.46047872
118.0,-27.0,0.44304276
118.25,-27.0,0.45020187
118.5,-27.0,0.45276782
118.75,-27.0,0.4494866
119.0,-27.0,0.4501479
119.25,-27.0,0.4320126
119.5,-27.0,0.42570624
119.75,-27.0,0.43136117
120.0,-27.0,0.44129333
120.25,-27.0,0.44371206
120.5,-27.0,0.44544396
120.75,-27.0,0.44088495
121.0,-27.0,0.44319063
121.25,-27.0,0.4638415
121.5,-27.0,0.48834684
121.75,-27.0,0.47967234
122.0,-27.0,0.4425678
122.25,-27.0,0.4192988
122.5,-27.0,0.38638803
122.75,-27.0,0.37982166
123.0,-27.0,0.38318956
123.25,-27.0,0.39173815
123.5,-27.0,0.4114131
123.75,-27.0,0.44268942
124.0,-27.0,0.44115135
124.25,-27.0,0.4403677
124.5,-27.0,0.4527079
124.75,-27.0,0.47079822
125.0,-27.0,0.474009
125.25,-27.0,0.4594895
125.5,-27.0,0.4477114
125.75,-27.0,0.43342158
126.0,-27.0,0.4151312
126.25,-27.0,0.38838273
126.5,-27.0,0.3909865
126.75,-27.0,0.36956516
127.0,-27.0,0.3278014
127.25,-27.0,0.31119794
127.5,-27.0,0.2976347
127.75,-27.0,0.31229135
128.0,-27.0,0.34382388
128.25,-27.0,0.3331175
128.5,-27.0,0.3025814
128.75,-27.0,0.29321557
129.0,-27.0,0.3203848
129.25,-27.0,0.343525
129.5,-27.0,0.34463692
129.75,-27.0,0.35432646
130.0,-27.0,0.3434406
130.25,-27.0,0.33795464
130.5,-27.0,0.3109981
130.75,-27.0,0.30166835
131.0,-27.0,0.3045365
131.25,-27.0,0.31158742
131.5,-27.0,0.3143221
131.75,-27.0,0.334044
132.0,-27.0,0.3487967
132.25,-27.0,0.39087614
132.5,-27.0,0.39213368
132.75,-27.0,0.36997557
133.0,-27.0,0.35080373
133.25,-27.0,0.37523332
133.5,-27.0,0.36757642
133.75,-27.0,0.34703243
134.0,-27.0,0.34576705
134.25,-27.0,0.35796922
134.5,-27.0,0.34969988
134.75,-27.0,0.34057844
135.0,-27.0,0.32772332
135.25,-27.0,0.3329106
135.5,-27.0,0.32024997
135.75,-27.0,0.30682793
136.0,-27.0,0.29837993
136.25,-27.0,0.30240563
136.5,-27.0,0.30492112
136.75,-27.0,0.30386356
137.0,-27.0,0.30705002
137.25,-27.0,0.30512118
137.5,-27.0,0.30945253
137.75,-27.0,0.31269184
138.0,-27.0,0.3229047
138.25,-27.0,0.32778618
138.5,-27.0,0.32576454
138.75,-27.0,0.33173835
139.0,-27.0,0.32920143
139.25,-27.0,0.3316253
139.5,-27.0,0.32869703
139.75,-27.0,0.32576168
140.0,-27.0,0.32482913
140.25,-27.0,0.31316808
140.5,-27.0,0.3113348
140.75,-27.0,0.3121095
141.0,-27.0,0.32683662
141.25,-27.0,0.33573756
141.5,-27.0,0.32616383
141.75,-27.0,0.31475413
142.0,-27.0,0.3013884
142.25,-27.0,0.31640077
142.5,-27.0,0.3271321
142.75,-27.0,0.31974196
143.0,-27.0,0.31430504
143.25,-27.0,0.31642002
143.5,-27.0,0.34670946
143.75,-27.0,0.37551883
144.0,-27.0,0.36713928
144.25,-27.0,0.35582823
144.5,-27.0,0.3609171
144.75,-27.0,0.34278145
145.0,-27.0,0.29924604
145.25,-27.0,0.25502464
145.5,-27.0,0.23977521
145.75,-27.0,0.23308633
146.0,-27.0,0.23109323
146.25,-27.0,0.23296699
146.5,-27.0,0.24000666
146.75,-27.0,0.24141465
147.0,-27.0,0.23672515
147.25,-27.0,0.23272853
147.5,-27.0,0.22939199
147.75,-27.0,0.22924903
148.0,-27.0,0.22707804
148.25,-27.0,0.22722468
148.5,-27.0,0.23271818
148.75,-27.0,0.23498191
149.0,-27.0,0.23518883
149.25,-27.0,0.21920027
149.5,-27.0,0.21845916
149.75,-27.0,0.2213421
150.0,-27.0,0.22082388
150.25,-27.0,0.2238476
150.5,-27.0,0.21861517
150.75,-27.0,0.22064075
151.0,-27.0,0.23525435
151.25,-27.0,0.26774737
151.5,-27.0,0.2553946
151.75,-27.0,0.20977272
152.0,-27.0,0.1447274
152.25,-27.0,0.112637095
152.5,-27.0,0.09112151
152.75,-27.0,0.08698723
153.0,-27.0,0.14844076
153.25,-27.0,0.3417173
153.5,-27.0,0.43482488
113.75,-27.25,0.5996018
114.0,-27.25,0.5072945
114.25,-27.25,0.45364192
114.5,-27.25,0.42121196
114.75,-27.25,0.39092475
115.0,-27.25,0.36344877
115.25,-27.25,0.38866273
115.5,-27.25,0.45702305
115.75,-27.25,0.47518662
116.0,-27.25,0.46590635
116.25,-27.25,0.4702132
116.5,-27.25,0.47466585
116.75,-27.25,0.4756406
117.0,-27.25,0.47112882
117.25,-27.25,0.46234444
117.5,-27.25,0.45438758
117.75,-27.25,0.443595
118.0,-27.25,0.44912994
118.25,-27.25,0.45677048
118.5,-27.25,0.46314818
118.75,-27.25,0.45520687
119.0,-27.25,0.45127434
119.25,-27.25,0.44952196
119.5,-27.25,0.4399988
119.75,-27.25,0.44043726
120.0,-27.25,0.4435348
120.25,-27.25,0.44589952
120.5,-27.25,0.44875693
120.75,-27.25,0.44144803
121.0,-27.25,0.43979257
121.25,-27.25,0.45434925
121.5,-27.25,0.4763744
121.75,-27.25,0.4701916
122.0,-27.25,0.4252165
122.25,-27.25,0.38723576
122.5,-27.25,0.3489403
122.75,-27.25,0.34031978
123.0,-27.25,0.3354811
123.25,-27.25,0.34462202
123.5,-27.25,0.3549588
123.75,-27.25,0.3837746
124.0,-27.25,0.39749062
124.25,-27.25,0.40065768
124.5,-27.25,0.4051895
124.75,-27.25,0.4249235
125.0,-27.25,0.43152806
125.25,-27.25,0.43288177
125.5,-27.25,0.41564506
125.75,-27.25,0.39593697
126.0,-27.25,0.39148363
126.25,-27.25,0.3808521
126.5,-27.25,0.36972788
126.75,-27.25,0.34408364
127.0,-27.25,0.3173807
127.25,-27.25,0.29962853
127.5,-27.25,0.29092252
127.75,-27.25,0.32160288
128.0,-27.25,0.34790438
128.25,-27.25,0.3339212
128.5,-27.25,0.2992556
128.75,-27.25,0.28289157
129.0,-27.25,0.30508658
129.25,-27.25,0.3296227
129.5,-27.25,0.34232274
129.75,-27.25,0.3469942
130.0,-27.25,0.37913007
130.25,-27.25,0.37377948
130.5,-27.25,0.33770224
130.75,-27.25,0.30838937
131.0,-27.25,0.30578715
131.25,-27.25,0.31158766
131.5,-27.25,0.30948967
131.75,-27.25,0.30973834
132.0,-27.25,0.31004512
132.25,-27.25,0.3410292
132.5,-27.25,0.338258
132.75,-27.25,0.312354
133.0,-27.25,0.33693016
133.25,-27.25,0.36215284
133.5,-27.25,0.36141574
133.75,-27.25,0.38336337
134.0,-27.25,0.3801557
134.25,-27.25,0.359185
134.5,-27.25,0.34639114
134.75,-27.25,0.3410482
135.0,-27.25,0.3328008
135.25,-27.25,0.3325014
135.5,-27.25,0.33152983
135.75,-27.25,0.3121454
136.0,-27.25,0.30561247
136.25,-27.25,0.30182785
136.5,-27.25,0.29726014
136.75,-27.25,0.2984736
137.0,-27.25,0.2995212
137.25,-27.25,0.30796206
137.5,-27.25,0.30736175
137.75,-27.25,0.3123464
138.0,-27.25,0.3218671
138.25,-27.25,0.32291108
138.5,-27.25,0.32700682
138.75,-27.25,0.32979947
139.0,-27.25,0.3351574
139.25,-27.25,0.33417064
139.5,-27.25,0.324519
139.75,-27.25,0.32468832
140.0,-27.25,0.32255128
140.25,-27.25,0.32451937
140.5,-27.25,0.3189015
140.75,-27.25,0.32561204
141.0,-27.25,0.3336947
141.25,-27.25,0.3267515
141.5,-27.25,0.30949005
141.75,-27.25,0.2938574
142.0,-27.25,0.30514976
142.25,-27.25,0.31894016
142.5,-27.25,0.3237657
142.75,-27.25,0.3096086
143.0,-27.25,0.30440775
143.25,-27.25,0.32396057
143.5,-27.25,0.35113525
143.75,-27.25,0.3695658
144.0,-27.25,0.35977903
144.25,-27.25,0.3579355
144.5,-27.25,0.3644786
144.75,-27.25,0.34180108
145.0,-27.25,0.29007748
145.25,-27.25,0.2479211
145.5,-27.25,0.24444053
145.75,-27.25,0.23624188
146.0,-27.25,0.22978564
146.25,-27.25,0.229461
146.5,-27.25,0.23172314
146.75,-27.25,0.23171908
147.0,-27.25,0.22727413
147.25,-27.25,0.22880681
147.5,-27.25,0.2334197
147.75,-27.25,0.22897005
148.0,-27.25,0.22869602
148.25,-27.25,0.2258927
148.5,-27.25,0.2308006
148.75,-27.25,0.23162842
149.0,-27.25,0.23044549
149.25,-27.25,0.24449375
149.5,-27.25,0.23869136
149.75,-27.25,0.2421521
150.0,-27.25,0.24043655
150.25,-27.25,0.24865854
